lsoa_code,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core
E01000719,117.35000000000001,91.51666666666667,99.39999999999999
E01000720,117.8,77.56,84.08
E01000721,134.9,90.5,99.6
E01000722,143.66,96.26,99.06
E01000723,145.98,98.14,100.0
E01000724,140.28,100.0,100.0
E01000725,152.1,99.0,100.0
E01000726,154.85999999999999,99.66,100.0
E01000727,135.06,95.47999999999999,99.86
E01000728,128.8,92.4,96.46000000000001
E01000729,118.68333333333334,93.91666666666667,99.89999999999999
E01000730,160.22,98.8,99.44
E01000731,168.55,100.0,100.0
E01000732,190.1,99.82000000000001,99.82000000000001
E01000733,158.8,99.82000000000001,99.82000000000001
E01000734,184.05,100.0,100.0
E01000735,150.14000000000001,99.06,100.0
E01000736,160.92000000000002,100.0,100.0
E01000737,145.76,95.2,96.88
E01000738,146.18,97.36,99.74
E01000739,159.56,100.0,100.0
E01000741,114.56666666666666,95.63333333333333,100.0
E01000742,120.32857142857142,90.52857142857144,98.37142857142858
E01000743,101.01666666666667,81.66666666666667,100.0
E01000744,110.01666666666667,98.51666666666667,100.0
E01000745,108.67142857142858,88.82857142857142,96.8
E01000746,105.63333333333333,77.9,98.01666666666667
E01000747,76.55,69.28333333333333,81.28333333333333
E01000748,85.46000000000001,80.38,88.58
E01000749,97.44000000000001,67.82000000000001,69.84
E01000750,125.12,98.44,100.0
E01000751,163.8,93.86,94.32000000000001
E01000752,131.5,93.3,99.5
E01000753,151.65,99.5,100.0
E01000754,147.58333333333334,96.41666666666667,98.51666666666667
E01000755,174.1,100.0,100.0
E01000756,115.92,71.53999999999999,98.9
E01000757,178.48,99.72,99.86
E01000758,157.8,100.0,100.0
E01000759,147.6,80.8,89.66
E01000760,151.88,88.84,98.26
E01000761,166.24,99.72,100.0
E01000762,138.68333333333334,94.7,99.3
E01000763,159.925,99.2,99.2
E01000764,146.76,97.84,99.58
E01000765,125.0,86.2,97.44
E01000766,155.82,96.72,100.0
E01000767,148.45999999999998,95.67999999999999,100.0
E01000768,149.04000000000002,96.8,100.0
E01000769,156.1,79.95,95.6
E01000770,149.3,83.06,92.92
E01000771,149.24,98.26,99.08
E01000772,124.1,79.03999999999999,98.1
E01000773,140.84,100.0,100.0
E01000774,138.1,98.36,100.0
E01000775,120.04285714285713,54.42857142857143,99.48571428571428
E01000777,163.35,95.525,100.0
E01000778,136.3,97.12,100.0
E01000779,139.72,97.08,99.67999999999999
E01000780,140.32,98.4,100.0
E01000781,130.8,96.76,100.0
E01000782,135.52,100.0,100.0
E01000783,161.95999999999998,99.7,100.0
E01000784,149.66,99.86,100.0
E01000785,143.04000000000002,100.0,100.0
E01000786,136.28,93.17999999999999,98.14
E01000787,154.42000000000002,99.86,100.0
E01000788,163.12,95.17999999999999,97.22
E01000789,130.6,87.46000000000001,100.0
E01000790,135.8125,82.38333333333333,90.81666666666666
E01000791,149.52,97.08,100.0
E01000792,123.78,95.62,100.0
E01000793,179.94,100.0,100.0
E01000794,166.35999999999999,100.0,100.0
E01000795,186.925,100.0,100.0
E01000796,103.96,91.56,100.0
E01000797,144.57999999999998,89.34,98.02000000000001
E01000798,97.8,81.44,98.88
E01000799,110.25999999999999,87.67999999999999,99.82000000000001
E01000800,104.26666666666667,84.61666666666666,99.88333333333333
E01000801,141.82,93.88,99.84
E01000802,130.01666666666668,95.75,100.0
E01000803,129.63333333333333,97.98333333333333,100.0
E01000804,147.68,95.17999999999999,99.0
E01000805,111.26666666666667,82.21666666666667,100.0
E01000806,107.35999999999999,91.86,99.76
E01000807,191.16,98.38,99.53999999999999
E01000808,170.34,95.6,100.0
E01000809,140.48,99.82000000000001,100.0
E01000810,187.1,100.0,100.0
E01000811,152.65,99.85,100.0
E01000812,159.06,99.78,99.9
E01000813,163.85999999999999,99.58,100.0
E01000814,198.025,98.35,100.0
E01000815,196.22,100.0,100.0
E01000816,144.26,99.67999999999999,100.0
E01000818,172.07999999999998,94.26,100.0
E01000819,116.28333333333335,90.81666666666666,98.01666666666667
E01000820,135.76666666666668,90.68333333333334,99.85000000000001
E01000822,130.88,86.42,100.0
E01000823,145.24,90.58,100.0
E01000824,135.85000000000002,90.3,99.875
E01000825,117.25999999999999,86.7,100.0
E01000826,194.01999999999998,99.52000000000001,99.84
E01000827,118.26666666666667,83.98333333333333,100.0
E01000828,127.11666666666667,77.43333333333334,99.36666666666667
E01000829,166.2,97.94,100.0
E01000830,146.82,85.24,100.0
E01000831,143.4,90.85000000000001,100.0
E01000832,175.14000000000001,97.14,98.72
E01000833,163.55,99.0,99.625
E01000834,163.55,99.6,99.8
E01000835,127.82000000000001,93.03999999999999,99.46000000000001
E01000836,163.425,99.6,99.6
E01000837,130.4,87.7,100.0
E01000838,138.72500000000002,86.125,99.825
E01000839,130.15,87.825,99.6
E01000840,120.82000000000001,68.4,100.0
E01000841,140.3,98.24,98.52000000000001
E01000842,136.65,99.56666666666666,100.0
E01000843,155.91428571428574,98.55714285714285,99.45714285714287
E01000844,138.97142857142856,99.89999999999999,99.89999999999999
E01000845,137.29999999999998,88.55,99.75
E01000846,143.18,99.26,100.0
E01000847,144.54000000000002,99.74,100.0
E01000848,150.65,99.68333333333334,100.0
E01000849,140.67142857142858,99.88571428571429,100.0
E01000850,118.9,88.64,90.94
E01000851,100.39999999999999,95.31666666666666,97.03333333333335
E01000853,84.14999999999999,96.03333333333335,97.0
E01000855,109.47142857142858,85.04285714285713,95.60000000000001
E01000856,135.82,94.97999999999999,98.58
E01000857,161.36666666666667,99.41666666666667,100.0
E01000858,123.2,81.84,99.78
E01000859,144.41666666666666,94.63333333333333,97.98333333333333
E01000860,142.13333333333333,97.61666666666667,99.45
E01000861,121.25999999999999,95.06,97.53999999999999
E01000862,157.4,92.95,99.36666666666667
E01000863,88.6,93.525,96.925
E01000866,133.48333333333332,96.61666666666667,99.11666666666667
E01000867,136.1,96.56,99.6
E01000868,91.94,88.46000000000001,99.44
E01000869,121.075,80.1125,96.925
E01000870,143.20000000000002,98.33333333333333,100.0
E01000871,138.64000000000001,97.42,99.84
E01000872,111.86666666666667,95.18333333333334,99.88333333333333
E01000873,135.21999999999997,99.28,99.86
E01000874,167.06,99.06,100.0
E01000875,116.8,93.64999999999999,99.75
E01000876,134.20000000000002,98.10000000000001,100.0
E01000877,134.14000000000001,92.62,99.64
E01000878,168.56,78.58,99.88
E01000879,152.62,87.24,99.53999999999999
E01000880,157.92000000000002,89.72,99.84
E01000881,140.18,96.88,99.84
E01000882,134.81666666666666,96.06666666666666,100.0
E01000883,123.38333333333333,91.66666666666667,99.60000000000001
E01000884,161.22,91.74,99.84
E01000885,111.47999999999999,56.220000000000006,99.38
E01000886,134.9,97.3,100.0
E01000887,143.21666666666667,98.0,99.73333333333333
E01000888,160.54999999999998,97.53333333333335,99.66666666666667
E01000889,142.68,96.3,99.92
E01000890,142.68,99.74,100.0
E01000891,173.18,97.56,99.9
E01000892,176.6833333333333,99.43333333333334,100.0
E01000893,152.70000000000002,98.14999999999999,100.0
E01000894,141.94,95.1,99.84
E01000895,114.85714285714286,89.85714285714286,98.88571428571429
E01000896,124.28333333333335,98.45,99.56666666666666
E01000897,153.75,95.21666666666665,96.68333333333334
E01000898,99.38571428571429,99.31428571428572,99.91428571428571
E01000899,153.88333333333333,79.71666666666667,97.93333333333334
E01000900,139.28,95.2,100.0
E01000901,144.44,92.6,97.8
E01000902,154.22,99.66,99.86
E01000903,125.81666666666666,98.8,100.0
E01000904,151.28333333333333,91.21666666666665,99.88333333333333
E01000905,142.25,93.88333333333333,94.58333333333333
E01000906,173.21666666666667,99.11666666666667,100.0
E01000907,155.95999999999998,93.12,97.5
E01000908,126.18571428571428,98.67142857142858,100.0
E01000909,146.66,91.84,99.42
E01000910,140.68,94.5,98.7
E01000911,150.23333333333335,96.35000000000001,100.0
E01000912,117.85000000000001,93.16666666666667,100.0
E01000913,123.55999999999999,64.84,99.34
E01000914,78.13333333333334,86.33333333333333,86.60000000000001
E01000915,154.04000000000002,96.47999999999999,96.47999999999999
E01000916,106.95,94.93333333333334,97.3
E01000917,119.55714285714285,89.67142857142858,89.89999999999999
E01000918,148.0142857142857,94.05714285714285,96.02857142857144
E01000919,112.5,86.03999999999999,89.84
E01000920,125.3875,98.0,98.075
E01000921,114.08333333333333,87.45,92.01666666666667
E01000922,129.275,65.6,85.5
E01000923,144.01666666666668,96.35000000000001,99.60000000000001
E01000924,127.2,91.14999999999999,96.18333333333334
E01000925,188.2,100.0,100.0
E01000926,153.1,93.84,99.72
E01000927,137.78,95.16,96.2
E01000928,167.94,92.74,98.66
E01000929,147.85999999999999,98.12,99.72
E01000930,112.21428571428571,97.97142857142856,98.44285714285715
E01000931,118.58333333333333,97.83333333333333,99.58333333333333
E01000932,121.7,100.0,100.0
E01000933,123.23333333333333,95.46666666666665,99.86666666666667
E01000934,102.38,69.05999999999999,99.92
E01000935,77.85000000000001,57.583333333333336,100.0
E01000937,126.9,96.84,99.47999999999999
E01000938,102.5,90.14,96.34
E01000939,82.95,88.7,96.65
E01000941,112.92,98.52000000000001,100.0
E01000942,120.05999999999999,97.88,98.3
E01000943,104.92500000000001,92.15,100.0
E01000944,161.88,95.1,98.78
E01000946,132.8,79.71666666666667,84.43333333333334
E01000947,108.14000000000001,89.5,94.36
E01000948,133.66666666666666,90.68333333333334,92.71666666666665
E01000949,94.30000000000001,83.21666666666667,99.88333333333333
E01000951,179.32,99.46000000000001,99.58
E01000952,171.06,96.24,98.14
E01000954,166.6,99.48333333333333,100.0
E01000955,160.66666666666666,96.03333333333335,98.58333333333333
E01000956,147.825,98.0,98.0
E01000957,126.60000000000001,97.76666666666667,99.91666666666667
E01000958,164.35,96.75714285714285,98.57142857142857
E01000959,161.66,99.88,99.88
E01000960,112.08571428571429,93.97142857142856,100.0
E01000961,140.66,98.67999999999999,99.86
E01000962,122.75,99.63333333333333,100.0
E01000963,136.8857142857143,91.60000000000001,96.97142857142856
E01000964,144.05,99.86666666666667,100.0
E01000965,110.68333333333332,99.86666666666667,100.0
E01000966,145.73333333333332,99.2,100.0
E01000967,155.64000000000001,85.66,99.38
E01000968,119.26666666666667,99.88333333333333,100.0
E01000969,123.68333333333334,96.88333333333333,100.0
E01000970,129.15714285714287,99.87142857142858,100.0
E01000971,135.48,99.38,100.0
E01000972,123.76111111166666,90.43333333333334,95.96666666666665
E01000973,124.70833333333333,97.73333333333333,99.60000000000001
E01000974,116.64000000000001,97.64,99.66
E01000975,147.79444445000001,94.18333333333334,100.0
E01000976,102.18571428571428,86.05714285714285,99.85714285714286
E01000977,115.77142857142859,92.31428571428572,100.0
E01000978,116.66666666666667,91.26666666666667,99.58333333333333
E01000979,127.48333333333335,89.06666666666666,99.64999999999999
E01000980,120.96,93.12,100.0
E01000981,139.73333333333332,96.60000000000001,99.71666666666665
E01000982,121.43333333333334,87.33333333333333,99.61666666666667
E01000983,136.56,88.47999999999999,97.42
E01000984,128.63333333333333,84.18333333333334,98.58333333333333
E01000985,138.975,57.9,98.675
E01000986,124.84,86.26,94.97999999999999
E01000987,153.375,97.35,99.475
E01000989,124.14000000000001,78.64,100.0
E01000990,130.45,98.8,100.0
E01000991,132.73999999999998,84.22,97.34
E01000992,118.61666666666667,89.03333333333335,99.48333333333333
E01000993,132.2,92.92,96.26
E01000994,166.45999999999998,99.42,99.42
E01000995,149.62,98.36,100.0
E01000996,173.275,99.8,100.0
E01000997,172.375,95.525,95.525
E01000998,149.62,98.4,98.4
E01000999,195.375,100.0,100.0
E01001000,147.175,94.75,99.125
E01001001,137.8,97.6,100.0
E01001002,160.825,99.575,99.575
E01001003,127.47999999999999,91.46000000000001,91.46000000000001
E01001004,140.67142857142858,90.62857142857142,90.84285714285714
E01001005,145.1,97.78,100.0
E01001006,147.06,88.47999999999999,99.28
E01001007,151.84,99.52000000000001,100.0
E01001008,175.06,99.84,100.0
E01001009,135.8,92.08,92.08
E01001010,131.275,86.275,88.775
E01001011,104.82000000000001,83.2,98.96000000000001
E01001012,115.5,88.3,100.0
E01001013,117.325,88.5,95.08333333333333
E01001015,135.3,89.7,93.1
E01001016,126.35999999999999,74.74,95.32000000000001
E01001017,150.42000000000002,88.82000000000001,98.76
E01001018,168.06,86.92,98.34
E01001019,114.52000000000001,73.17999999999999,94.16
E01001020,156.82,94.76,100.0
E01001021,141.34,77.08,99.5
E01001022,123.31999999999998,67.32000000000001,98.78
E01001023,149.78,74.47999999999999,78.6
E01001024,141.75,93.475,99.5
E01001025,147.525,96.9,99.65
E01001026,148.2,92.24,97.82000000000001
E01001027,128.425,65.45,77.625
E01001028,154.4,95.225,99.6
E01001029,149.5,82.225,90.55
E01001030,164.2,93.85,96.7
E01001031,179.7,95.625,99.2
E01001032,162.18,97.02000000000001,100.0
E01001033,146.21666666666667,92.53333333333335,97.85000000000001
E01001034,135.8,85.7,99.84
E01001035,136.25,86.10000000000001,99.86666666666667
E01001036,137.35999999999999,82.94,100.0
E01001037,121.67999999999999,85.66,100.0
E01001038,121.7,87.71666666666665,100.0
E01001039,150.5,78.34,99.62
E01001040,135.6,94.21666666666665,99.86666666666667
E01001041,130.25,91.48333333333333,99.36666666666667
E01001042,110.97222222166666,82.39999999999999,95.93333333333334
E01001044,126.08571428571429,68.52857142857142,100.0
E01001046,102.57142857142857,55.84285714285715,97.44285714285715
E01001047,105.18571428571428,78.81428571428572,100.0
E01001049,126.0,63.279999999999994,92.44
E01001050,78.12857142857142,33.68571428571428,99.89999999999999
E01001051,136.78,99.34,100.0
E01001052,143.325,99.775,100.0
E01001053,166.525,97.575,99.7
E01001054,149.1,97.22,99.36
E01001055,144.18,98.22,99.5
E01001056,148.6,99.02000000000001,100.0
E01001057,155.88,98.78,99.26
E01001058,95.1,64.15,98.325
E01001059,120.82000000000001,83.5,100.0
E01001060,94.72,78.67999999999999,98.7
E01001061,114.5,78.0,99.88
E01001062,115.2,32.28,96.84
E01001063,156.98,89.7,99.44
E01001064,145.48,69.7,94.03999999999999
E01001065,105.74000000000001,89.72,98.16
E01001066,148.11999999999998,98.34,100.0
E01001067,148.68,90.6,97.76
E01001068,64.78,40.32000000000001,97.84
E01001069,152.525,87.35,94.825
E01001070,124.04,84.03999999999999,87.14
E01001071,135.03333333333333,76.38333333333334,99.66666666666667
E01001072,71.225,23.599999999999998,89.075
E01001073,136.16000000000003,92.72,94.72
E01001074,121.34,78.2,80.96000000000001
E01001075,122.75999999999999,68.08,96.82000000000001
E01001076,135.3,94.85999999999999,99.38
E01001077,141.075,97.325,100.0
E01001078,142.425,98.225,100.0
E01001079,138.62,90.42,98.28
E01001080,133.26,94.08,100.0
E01001081,146.925,98.875,100.0
E01001082,132.925,98.625,98.625
E01001083,138.0,99.825,99.825
E01001084,123.16,73.6,94.72
E01001085,106.8,93.44,99.84
E01001086,129.92000000000002,99.03999999999999,99.5
E01001087,109.23888888833334,89.96666666666665,93.01666666666667
E01001088,146.42,100.0,100.0
E01001089,123.46,98.67999999999999,99.92
E01001090,127.0,93.28571428571429,100.0
E01001091,121.88,95.96000000000001,99.62
E01001092,120.7,62.5,99.35
E01001093,141.18,88.4,100.0
E01001094,239.625,89.375,98.425
E01001095,132.56,87.08,97.82000000000001
E01001096,143.675,96.25,99.7
E01001097,87.79166666625,55.8875,97.0375
E01001098,164.75,97.375,99.3
E01001099,133.0,86.825,98.75
E01001100,137.22,94.34,100.0
E01001101,158.675,99.625,100.0
E01001102,135.0,79.0,97.7
E01001103,134.7,89.2,100.0
E01001104,138.7,94.2,98.88
E01001105,153.64000000000001,97.24,99.67999999999999
E01001106,113.125,85.825,98.025
E01001107,116.17999999999999,57.379999999999995,72.32000000000001
E01001108,173.38,90.64,97.46000000000001
E01001109,160.3,96.93333333333334,98.05
E01001110,130.8,97.34,99.6
E01001111,120.0,90.38,94.88
E01001112,125.08333333333333,92.96666666666665,96.28333333333335
E01001113,134.28333333333333,96.26666666666667,98.2
E01001114,136.82,95.8,97.16
E01001115,137.5,96.92,99.1
E01001116,148.78000000000003,98.94,99.64
E01001118,146.18333333333334,95.73333333333333,99.48333333333333
E01001119,180.925,97.375,97.55
E01001120,144.9,92.725,99.6
E01001121,136.7,75.775,86.875
E01001122,179.725,93.25,96.3
E01001123,157.71999999999997,99.7,100.0
E01001124,139.24,98.7,100.0
E01001125,142.18,91.08,99.67999999999999
E01001126,174.34,99.46000000000001,100.0
E01001127,169.94,99.03999999999999,100.0
E01001128,135.66,89.56,100.0
E01001129,171.775,99.45,99.45
E01001130,136.44,98.47999999999999,100.0
E01001131,120.72,81.82000000000001,100.0
E01001132,114.75999999999999,73.17999999999999,81.26
E01001133,113.39999999999999,84.2,99.81666666666666
E01001134,119.53333333333335,83.39999999999999,96.23333333333333
E01001135,178.18,93.76,99.88
E01001136,106.64999999999999,81.38333333333334,88.73333333333333
E01001137,127.5,81.44285714285715,96.78571428571429
E01001138,125.39999999999999,88.73333333333333,100.0
E01001139,119.98333333333333,85.68333333333334,98.06666666666666
E01001140,100.35000000000001,70.38333333333334,92.13333333333333
E01001141,115.47999999999999,93.5,100.0
E01001142,133.76000000000002,95.17999999999999,99.76
E01001143,110.7,90.41666666666667,100.0
E01001144,103.16,92.06,99.67999999999999
E01001145,97.71666666666665,76.33333333333333,99.89999999999999
E01001146,122.34,98.42,99.5
E01001147,108.84,83.7,97.72
E01001148,116.92,96.66,99.38
E01001149,134.98,98.46000000000001,100.0
E01001150,146.82,94.62,99.5
E01001151,105.32000000000001,92.58,99.56
E01001152,107.42,90.12,99.78
E01001153,128.9,97.5,99.47999999999999
E01001154,126.96,94.82000000000001,97.56
E01001155,105.74000000000001,93.0,100.0
E01001156,134.54000000000002,92.44,99.62
E01001157,138.92,99.38,99.84
E01001158,106.2,79.28,96.36
E01001159,91.83333333333333,66.35000000000001,100.0
E01001160,139.1,97.26,99.46000000000001
E01001161,166.68,99.5,99.5
E01001162,107.93333333333334,90.86666666666667,99.88333333333333
E01001163,107.1,97.22,99.9
E01001164,93.46666666666665,63.949999999999996,73.58333333333333
E01001165,131.32,91.64,99.86
E01001166,110.45,81.51666666666667,99.35000000000001
E01001167,136.28571428571428,87.15714285714286,99.54285714285713
E01001168,123.52000000000001,82.62,100.0
E01001169,154.35999999999999,96.84,100.0
E01001170,106.64999999999999,87.33333333333333,100.0
E01001171,142.02,94.72,100.0
E01001172,136.5,89.96666666666665,93.60000000000001
E01001173,108.725,79.83749999999999,99.9375
E01001174,183.82,99.44,99.8
E01001175,156.0,96.62,96.62
E01001176,158.22,91.32000000000001,93.17999999999999
E01001177,158.275,89.65,92.4
E01001178,120.5,94.2,95.2
E01001179,148.9,99.53999999999999,99.82000000000001
E01001180,122.58,92.08,92.42
E01001181,113.89166666666667,87.38333333333333,92.8
E01001182,164.75,98.55,99.2
E01001183,180.35,95.875,97.75
E01001184,179.025,98.8,99.0
E01001185,114.48333333333335,88.33333333333333,98.48333333333333
E01001186,106.10000000000001,86.0,99.92857142857143
E01001187,121.68333333333334,69.14999999999999,100.0
E01001188,104.8,97.75,99.28333333333335
E01001189,142.525,100.0,100.0
E01001190,134.51999999999998,97.4,100.0
E01001191,106.14999999999999,61.083333333333336,100.0
E01001192,108.46,93.96000000000001,100.0
E01001193,136.0,98.475,100.0
E01001194,138.26666666666668,98.85000000000001,99.81666666666666
E01001195,139.68,98.88,100.0
