lsoa_code,region,lad_name,dpi_score,dpi_ci_upper,dpi_ci_lower
E01003785,London,Redbridge,0.97,,
E01003786,London,Redbridge,0.96,,
E01003787,London,Redbridge,0.967,,
E01003788,London,Redbridge,0.959,,
E01003789,London,Redbridge,0.943,,
E01003790,London,Redbridge,0.948,,
E01003791,London,Redbridge,0.97,,
E01003792,London,Redbridge,0.968,,
E01003793,London,Redbridge,0.939,,
E01003794,London,Redbridge,0.96,,
E01003795,London,Redbridge,0.964,,
E01003796,London,Redbridge,0.969,,
E01003797,London,Richmond upon Thames,0.958,,
E01003798,London,Richmond upon Thames,0.957,,
E01003799,London,Richmond upon Thames,0.965,,
E01003800,London,Richmond upon Thames,0.934,,
E01003801,London,Richmond upon Thames,0.976,,
E01003802,London,Richmond upon Thames,0.976,,
E01003803,London,Richmond upon Thames,0.937,,
E01003804,London,Richmond upon Thames,0.954,,
E01003805,London,Richmond upon Thames,0.968,,
E01003806,London,Richmond upon Thames,0.965,,
E01003807,London,Richmond upon Thames,0.955,,
E01003808,London,Richmond upon Thames,0.966,,
E01003809,London,Richmond upon Thames,0.974,,
E01003810,London,Richmond upon Thames,0.971,,
E01003811,London,Richmond upon Thames,0.968,,
E01003812,London,Richmond upon Thames,0.957,,
E01003813,London,Richmond upon Thames,0.953,,
E01003814,London,Richmond upon Thames,0.958,,
E01003815,London,Richmond upon Thames,0.965,,
E01003816,London,Richmond upon Thames,0.959,,
E01003817,London,Richmond upon Thames,0.942,,
E01003818,London,Richmond upon Thames,0.951,,
E01003819,London,Richmond upon Thames,0.935,,
E01003820,London,Richmond upon Thames,0.962,,
E01003821,London,Richmond upon Thames,0.984,,
E01003822,London,Richmond upon Thames,0.964,,
E01003823,London,Richmond upon Thames,0.965,,
E01003824,London,Richmond upon Thames,0.956,,
E01003825,London,Richmond upon Thames,0.958,,
E01003826,London,Richmond upon Thames,0.943,,
E01003827,London,Richmond upon Thames,0.962,,
E01003828,London,Richmond upon Thames,0.958,,
E01003829,London,Richmond upon Thames,0.937,,
E01003830,London,Richmond upon Thames,0.957,,
E01003831,London,Richmond upon Thames,0.953,,
E01003832,London,Richmond upon Thames,0.929,,
E01003833,London,Richmond upon Thames,0.936,,
E01003834,London,Richmond upon Thames,0.96,,
E01003835,London,Richmond upon Thames,0.987,,
E01003836,London,Richmond upon Thames,0.943,,
E01003837,London,Richmond upon Thames,0.966,,
E01003838,London,Richmond upon Thames,0.972,,
E01003839,London,Richmond upon Thames,0.964,,
E01003840,London,Richmond upon Thames,0.962,,
E01003841,London,Richmond upon Thames,0.932,,
E01003842,London,Richmond upon Thames,0.949,,
E01003843,London,Richmond upon Thames,0.949,,
E01003844,London,Richmond upon Thames,0.937,,
E01003845,London,Richmond upon Thames,0.944,,
E01003846,London,Richmond upon Thames,0.977,,
E01003847,London,Richmond upon Thames,0.941,,
E01003848,London,Richmond upon Thames,0.963,,
E01003849,London,Richmond upon Thames,0.957,,
E01003851,London,Richmond upon Thames,0.956,,
E01003852,London,Richmond upon Thames,0.945,,
E01003853,London,Richmond upon Thames,0.968,,
E01003854,London,Richmond upon Thames,0.953,,
E01003855,London,Richmond upon Thames,0.963,,
E01003856,London,Richmond upon Thames,0.969,,
E01003857,London,Richmond upon Thames,0.974,,
E01003858,London,Richmond upon Thames,0.963,,
E01003859,London,Richmond upon Thames,0.953,,
E01003860,London,Richmond upon Thames,0.961,,
E01003861,London,Richmond upon Thames,0.969,,
E01003862,London,Richmond upon Thames,0.949,,
E01003863,London,Richmond upon Thames,0.933,,
E01003864,London,Richmond upon Thames,0.958,,
E01003865,London,Richmond upon Thames,0.967,,
E01003866,London,Richmond upon Thames,0.979,,
E01003867,London,Richmond upon Thames,0.956,,
E01003868,London,Richmond upon Thames,0.978,,
E01003869,London,Richmond upon Thames,0.972,,
E01003870,London,Richmond upon Thames,0.971,,
E01003871,London,Richmond upon Thames,0.975,,
E01003872,London,Richmond upon Thames,0.974,,
E01003873,London,Richmond upon Thames,0.968,,
E01003874,London,Richmond upon Thames,0.953,,
E01003875,London,Richmond upon Thames,0.958,,
E01003876,London,Richmond upon Thames,0.963,,
E01003877,London,Richmond upon Thames,0.969,,
E01003878,London,Richmond upon Thames,0.936,,
E01003879,London,Richmond upon Thames,0.963,,
E01003880,London,Richmond upon Thames,0.977,,
E01003881,London,Richmond upon Thames,0.969,,
E01003882,London,Richmond upon Thames,0.981,,
E01003883,London,Richmond upon Thames,0.967,,
E01003884,London,Richmond upon Thames,0.936,,
E01003885,London,Richmond upon Thames,0.975,,
E01003886,London,Richmond upon Thames,0.961,,
E01003887,London,Richmond upon Thames,0.963,,
E01003888,London,Richmond upon Thames,0.949,,
E01003889,London,Richmond upon Thames,0.969,,
E01003890,London,Richmond upon Thames,0.975,,
E01003891,London,Richmond upon Thames,0.963,,
E01003892,London,Richmond upon Thames,0.965,,
E01003893,London,Richmond upon Thames,0.959,,
E01003894,London,Richmond upon Thames,0.977,,
E01003895,London,Richmond upon Thames,0.947,,
E01003896,London,Richmond upon Thames,0.977,,
E01003897,London,Richmond upon Thames,0.977,,
E01003898,London,Richmond upon Thames,0.973,,
E01003899,London,Richmond upon Thames,0.96,,
E01003900,London,Richmond upon Thames,0.948,,
E01003901,London,Richmond upon Thames,0.959,,
E01003902,London,Richmond upon Thames,0.937,,
E01003903,London,Richmond upon Thames,0.946,,
E01003904,London,Richmond upon Thames,0.951,,
E01003905,London,Richmond upon Thames,0.95,,
E01003906,London,Richmond upon Thames,0.953,,
E01003907,London,Richmond upon Thames,0.938,,
E01003908,London,Richmond upon Thames,0.951,,
E01003909,London,Richmond upon Thames,0.949,,
E01003910,London,Richmond upon Thames,0.952,,
E01003911,London,Southwark,0.968,,
E01003912,London,Southwark,0.989,,
E01003913,London,Southwark,0.968,,
E01003914,London,Southwark,0.96,,
E01003915,London,Southwark,0.955,,
E01003916,London,Southwark,0.974,,
E01003917,London,Southwark,0.942,,
E01003918,London,Southwark,0.931,,
E01003919,London,Southwark,0.967,,
E01003920,London,Southwark,0.947,,
E01003921,London,Southwark,0.972,,
E01003922,London,Southwark,0.959,,
E01003923,London,Southwark,0.956,,
E01003924,London,Southwark,0.946,,
E01003925,London,Southwark,0.958,,
E01003926,London,Southwark,0.942,,
E01003927,London,Southwark,0.971,,
E01003929,London,Southwark,0.974,,
E01003930,London,Southwark,0.961,,
E01003932,London,Southwark,0.959,,
E01003933,London,Southwark,0.974,,
E01003934,London,Southwark,0.957,,
E01003935,London,Southwark,0.958,,
E01003936,London,Southwark,0.989,,
E01003937,London,Southwark,0.982,,
E01003938,London,Southwark,0.96,,
E01003939,London,Southwark,0.979,,
E01003940,London,Southwark,0.94,,
E01003941,London,Southwark,0.957,,
E01003942,London,Southwark,0.968,,
E01003943,London,Southwark,0.945,,
E01003945,London,Southwark,0.966,,
E01003946,London,Southwark,0.965,,
E01003947,London,Southwark,0.954,,
E01003948,London,Southwark,0.965,,
E01003949,London,Southwark,0.971,,
E01003950,London,Southwark,0.955,,
E01003951,London,Southwark,0.975,,
E01003952,London,Southwark,0.967,,
E01003953,London,Southwark,0.973,,
E01003954,London,Southwark,0.977,,
E01003955,London,Southwark,0.975,,
E01003956,London,Southwark,0.969,,
E01003957,London,Southwark,0.972,,
E01003958,London,Southwark,0.962,,
E01003960,London,Southwark,0.961,,
E01003961,London,Southwark,0.938,,
E01003963,London,Southwark,0.96,,
E01003964,London,Southwark,0.955,,
E01003966,London,Southwark,0.954,,
E01003967,London,Southwark,0.968,,
E01003968,London,Southwark,0.951,,
E01003969,London,Southwark,0.967,,
E01003970,London,Southwark,0.972,,
E01003971,London,Southwark,0.964,,
E01003972,London,Southwark,0.959,,
E01003973,London,Southwark,0.958,,
E01003974,London,Southwark,0.965,,
E01003975,London,Southwark,0.956,,
E01003976,London,Southwark,0.97,,
E01003977,London,Southwark,0.94,,
E01003978,London,Southwark,0.977,,
E01003979,London,Southwark,0.966,,
E01003980,London,Southwark,0.937,,
E01003981,London,Southwark,0.955,,
E01003983,London,Southwark,0.947,,
E01003984,London,Southwark,0.944,,
E01003986,London,Southwark,0.932,,
E01003987,London,Southwark,0.932,,
E01003988,London,Southwark,0.92,,
E01003989,London,Southwark,0.955,,
E01003990,London,Southwark,0.957,,
E01003991,London,Southwark,0.929,,
E01003992,London,Southwark,0.959,,
E01003993,London,Southwark,0.963,,
E01003994,London,Southwark,0.964,,
E01003995,London,Southwark,0.934,,
E01003997,London,Southwark,0.97,,
E01003998,London,Southwark,0.94,,
E01003999,London,Southwark,0.973,,
E01004000,London,Southwark,0.941,,
E01004001,London,Southwark,0.928,,
E01004002,London,Southwark,0.956,,
E01004003,London,Southwark,0.945,,
E01004004,London,Southwark,0.964,,
E01004005,London,Southwark,0.958,,
E01004006,London,Southwark,0.941,,
E01004007,London,Southwark,0.953,,
E01004008,London,Southwark,0.962,,
E01004010,London,Southwark,0.958,,
E01004011,London,Southwark,0.957,,
E01004012,London,Southwark,0.972,,
E01004013,London,Southwark,0.967,,
E01004014,London,Southwark,0.97,,
E01004015,London,Southwark,0.968,,
E01004016,London,Southwark,0.963,,
E01004017,London,Southwark,0.966,,
E01004018,London,Southwark,0.971,,
E01004019,London,Southwark,0.957,,
E01004020,London,Southwark,0.957,,
E01004021,London,Southwark,0.97,,
E01004022,London,Southwark,0.958,,
E01004023,London,Southwark,0.934,,
E01004024,London,Southwark,0.944,,
E01004027,London,Southwark,0.973,,
E01004028,London,Southwark,0.955,,
E01004029,London,Southwark,0.989,,
E01004030,London,Southwark,0.955,,
E01004031,London,Southwark,0.968,,
E01004032,London,Southwark,0.984,,
E01004033,London,Southwark,0.969,,
E01004034,London,Southwark,0.962,,
E01004035,London,Southwark,0.943,,
E01004036,London,Southwark,0.959,,
E01004037,London,Southwark,0.972,,
E01004038,London,Southwark,0.988,,
E01004039,London,Southwark,0.98,,
E01004040,London,Southwark,0.935,,
E01004041,London,Southwark,0.948,,
E01004042,London,Southwark,0.95,,
E01004043,London,Southwark,0.956,,
E01004044,London,Southwark,0.946,,
E01004045,London,Southwark,0.968,,
E01004046,London,Southwark,0.967,,
E01004047,London,Southwark,0.958,,
E01004048,London,Southwark,0.968,,
E01004049,London,Southwark,0.972,,
E01004050,London,Southwark,0.972,,
E01004051,London,Southwark,0.965,,
E01004052,London,Southwark,0.965,,
E01004053,London,Southwark,0.985,,
E01004054,London,Southwark,0.983,0.983,0.982
E01004055,London,Southwark,0.938,,
E01004056,London,Southwark,0.963,,
E01004057,London,Southwark,0.982,,
E01004058,London,Southwark,0.994,,
E01004059,London,Southwark,0.992,,
E01004060,London,Southwark,0.96,,
E01004061,London,Southwark,0.964,,
E01004062,London,Southwark,0.971,,
E01004063,London,Southwark,0.95,,
E01004064,London,Southwark,0.939,,
E01004065,London,Southwark,0.963,,
E01004066,London,Southwark,0.951,,
E01004067,London,Southwark,0.968,,
E01004068,London,Southwark,0.952,,
E01004069,London,Southwark,0.968,,
E01004070,London,Southwark,0.962,,
E01004071,London,Southwark,0.954,,
E01004072,London,Southwark,0.965,,
E01004073,London,Southwark,0.966,,
E01004074,London,Southwark,0.979,,
E01004075,London,Southwark,0.983,,
E01004076,London,Sutton,0.955,,
E01004077,London,Sutton,0.94,,
E01004078,London,Sutton,0.959,,
E01004079,London,Sutton,0.947,,
E01004080,London,Sutton,0.923,,
E01004081,London,Sutton,0.965,,
E01004082,London,Sutton,0.958,,
E01004083,London,Sutton,0.924,,
E01004084,London,Sutton,0.974,,
E01004085,London,Sutton,0.962,,
E01004086,London,Sutton,0.975,,
E01004087,London,Sutton,0.968,,
E01004088,London,Sutton,0.927,,
E01004089,London,Sutton,0.954,,
E01004090,London,Sutton,0.931,,
E01004091,London,Sutton,0.958,,
E01004092,London,Sutton,0.96,,
E01004093,London,Sutton,0.963,,
E01004094,London,Sutton,0.969,,
E01004095,London,Sutton,0.968,,
E01004096,London,Sutton,0.956,,
E01004097,London,Sutton,0.963,,
E01004098,London,Sutton,0.953,,
E01004099,London,Sutton,0.955,,
E01004100,London,Sutton,0.944,,
E01004101,London,Sutton,0.925,,
E01004102,London,Sutton,0.955,,
E01004103,London,Sutton,0.953,,
E01004104,London,Sutton,0.975,,
E01004105,London,Sutton,0.972,,
E01004106,London,Sutton,0.978,,
E01004107,London,Sutton,0.955,,
E01004108,London,Sutton,0.953,,
E01004109,London,Sutton,0.946,,
E01004110,London,Sutton,0.968,,
E01004111,London,Sutton,0.933,,
E01004112,London,Sutton,0.957,,
E01004114,London,Sutton,0.967,,
E01004115,London,Sutton,0.952,,
E01004116,London,Sutton,0.941,,
E01004117,London,Sutton,0.932,,
E01004118,London,Sutton,0.942,,
E01004119,London,Sutton,0.972,,
E01004120,London,Sutton,0.949,,
E01004121,London,Sutton,0.932,,
E01004122,London,Sutton,0.957,,
E01004123,London,Sutton,0.957,,
E01004124,London,Sutton,0.941,,
E01004125,London,Sutton,0.942,,
E01004126,London,Sutton,0.94,,
E01004127,London,Sutton,0.953,,
E01004128,London,Sutton,0.945,,
E01004129,London,Sutton,0.944,,
E01004130,London,Sutton,0.946,,
E01004131,London,Sutton,0.948,,
E01004132,London,Sutton,0.961,,
E01004133,London,Sutton,0.961,,
E01004134,London,Sutton,0.957,,
E01004135,London,Sutton,0.949,,
E01004136,London,Sutton,0.944,,
E01004137,London,Sutton,0.974,,
E01004138,London,Sutton,0.959,,
E01004139,London,Sutton,0.965,,
E01004140,London,Sutton,0.943,,
E01004141,London,Sutton,0.949,,
E01004142,London,Sutton,0.966,,
E01004143,London,Sutton,0.947,,
E01004144,London,Sutton,0.946,,
E01004145,London,Sutton,0.952,,
E01004146,London,Sutton,0.934,,
E01004147,London,Sutton,0.953,,
E01004148,London,Sutton,0.939,,
E01004149,London,Sutton,0.948,,
E01004150,London,Sutton,0.921,,
E01004151,London,Sutton,0.959,,
E01004152,London,Sutton,0.945,,
E01004153,London,Sutton,0.954,,
E01004154,London,Sutton,0.961,,
E01004155,London,Sutton,0.957,,
E01004156,London,Sutton,0.95,,
E01004157,London,Sutton,0.978,,
E01004158,London,Sutton,0.942,,
E01004159,London,Sutton,0.931,,
E01004160,London,Sutton,0.975,,
E01004161,London,Sutton,0.952,,
E01004162,London,Sutton,0.96,,
E01004163,London,Sutton,0.951,,
E01004164,London,Sutton,0.938,,
E01004165,London,Sutton,0.962,,
E01004166,London,Sutton,0.963,,
E01004167,London,Sutton,0.955,,
E01004168,London,Sutton,0.945,,
E01004169,London,Sutton,0.96,,
E01004170,London,Sutton,0.973,,
E01004171,London,Sutton,0.951,,
E01004172,London,Sutton,0.96,,
E01004173,London,Sutton,0.943,,
E01004174,London,Sutton,0.958,,
E01004175,London,Sutton,0.951,,
E01004176,London,Sutton,0.961,,
E01004177,London,Sutton,0.926,0.93,0.923
E01004178,London,Sutton,0.965,,
E01004179,London,Sutton,0.97,,
E01004180,London,Sutton,0.957,,
E01004181,London,Sutton,0.939,,
E01004182,London,Sutton,0.949,,
E01004183,London,Sutton,0.969,,
E01004184,London,Sutton,0.959,,
E01004185,London,Sutton,0.966,,
E01004186,London,Sutton,0.972,,
E01004187,London,Sutton,0.946,,
E01004188,London,Sutton,0.981,,
E01004189,London,Sutton,0.95,,
E01004190,London,Sutton,0.949,,
E01004191,London,Sutton,0.961,,
E01004192,London,Sutton,0.968,,
E01004193,London,Sutton,0.964,,
E01004194,London,Sutton,0.955,,
E01004195,London,Sutton,0.94,,
E01004196,London,Sutton,0.93,,
E01004197,London,Tower Hamlets,0.97,,
E01004198,London,Tower Hamlets,0.938,,
E01004199,London,Tower Hamlets,0.96,,
E01004200,London,Tower Hamlets,0.975,,
E01004201,London,Tower Hamlets,0.954,,
E01004202,London,Tower Hamlets,0.983,,
E01004203,London,Tower Hamlets,0.965,,
E01004204,London,Tower Hamlets,0.961,,
E01004205,London,Tower Hamlets,0.977,,
E01004206,London,Tower Hamlets,0.957,,
E01004207,London,Tower Hamlets,0.962,,
E01004208,London,Tower Hamlets,0.986,,
E01004209,London,Tower Hamlets,0.954,,
E01004211,London,Tower Hamlets,0.971,,
E01004212,London,Tower Hamlets,0.974,,
E01004214,London,Tower Hamlets,0.957,,
E01004215,London,Tower Hamlets,0.986,,
E01004216,London,Tower Hamlets,0.972,,
E01004217,London,Tower Hamlets,0.967,,
E01004218,London,Tower Hamlets,0.976,,
E01004219,London,Tower Hamlets,0.984,,
E01004221,London,Tower Hamlets,0.98,,
E01004222,London,Tower Hamlets,0.935,,
E01004223,London,Tower Hamlets,0.929,,
E01004224,London,Tower Hamlets,0.982,,
E01004225,London,Tower Hamlets,0.984,,
E01004226,London,Tower Hamlets,0.96,,
E01004228,London,Tower Hamlets,0.955,,
E01004229,London,Tower Hamlets,0.965,,
E01004230,London,Tower Hamlets,0.94,,
E01004231,London,Tower Hamlets,0.96,,
E01004232,London,Tower Hamlets,0.983,,
E01004233,London,Tower Hamlets,0.95,,
E01004234,London,Tower Hamlets,0.971,,
E01004235,London,Tower Hamlets,0.957,,
E01004236,London,Tower Hamlets,0.959,,
E01004237,London,Tower Hamlets,0.964,0.966,0.963
E01004238,London,Tower Hamlets,0.987,,
E01004239,London,Tower Hamlets,0.959,,
E01004240,London,Tower Hamlets,0.965,,
E01004241,London,Tower Hamlets,0.981,,
E01004242,London,Tower Hamlets,0.988,,
E01004243,London,Tower Hamlets,0.96,0.962,0.957
E01004244,London,Tower Hamlets,0.955,,
E01004245,London,Tower Hamlets,0.981,,
E01004246,London,Tower Hamlets,0.98,,
E01004247,London,Tower Hamlets,0.976,,
E01004248,London,Tower Hamlets,0.97,,
E01004249,London,Tower Hamlets,0.96,,
E01004250,London,Tower Hamlets,0.96,0.962,0.958
E01004251,London,Tower Hamlets,0.964,,
E01004252,London,Tower Hamlets,0.977,,
E01004253,London,Tower Hamlets,0.96,,
E01004254,London,Tower Hamlets,0.992,,
E01004255,London,Tower Hamlets,0.977,,
E01004256,London,Tower Hamlets,0.958,,
E01004257,London,Tower Hamlets,0.969,,
E01004258,London,Tower Hamlets,0.98,,
E01004259,London,Tower Hamlets,0.954,,
E01004260,London,Tower Hamlets,0.96,,
E01004261,London,Tower Hamlets,0.965,,
E01004262,London,Tower Hamlets,0.939,,
E01004263,London,Tower Hamlets,0.936,,
E01004264,London,Tower Hamlets,0.959,,
E01004266,London,Tower Hamlets,0.945,,
E01004267,London,Tower Hamlets,0.977,,
E01004268,London,Tower Hamlets,0.952,,
E01004269,London,Tower Hamlets,0.97,,
E01004270,London,Tower Hamlets,0.974,,
E01004271,London,Tower Hamlets,0.974,,
E01004272,London,Tower Hamlets,0.978,,
E01004273,London,Tower Hamlets,0.984,,
E01004274,London,Tower Hamlets,0.974,,
E01004275,London,Tower Hamlets,0.966,,
E01004276,London,Tower Hamlets,0.995,,
E01004277,London,Tower Hamlets,0.999,,
E01004280,London,Tower Hamlets,0.971,0.972,0.969
E01004281,London,Tower Hamlets,0.991,,
E01004283,London,Tower Hamlets,0.962,,
E01004284,London,Tower Hamlets,0.976,,
E01004285,London,Tower Hamlets,0.976,,
E01004286,London,Tower Hamlets,0.95,,
E01004287,London,Tower Hamlets,0.926,,
E01004288,London,Tower Hamlets,0.965,,
E01004289,London,Tower Hamlets,0.952,,
E01004290,London,Tower Hamlets,0.963,,
E01004291,London,Tower Hamlets,0.977,,
E01004292,London,Tower Hamlets,0.986,,
E01004293,London,Tower Hamlets,0.973,,
E01004294,London,Tower Hamlets,0.98,,
E01004295,London,Tower Hamlets,0.977,,
E01004296,London,Tower Hamlets,0.964,,
E01004297,London,Tower Hamlets,0.984,,
E01004298,London,Tower Hamlets,0.953,,
E01004300,London,Tower Hamlets,0.938,,
E01004301,London,Tower Hamlets,0.967,,
E01004302,London,Tower Hamlets,0.973,0.974,0.971
E01004303,London,Tower Hamlets,0.967,,
E01004304,London,Tower Hamlets,0.969,,
E01004305,London,Tower Hamlets,0.947,,
E01004306,London,Tower Hamlets,0.976,,
E01004307,London,Tower Hamlets,0.985,,
E01004308,London,Tower Hamlets,0.97,,
E01004309,London,Tower Hamlets,0.968,,
E01004310,London,Tower Hamlets,0.983,,
E01004311,London,Tower Hamlets,0.956,,
E01004312,London,Tower Hamlets,0.946,,
E01004313,London,Tower Hamlets,0.967,,
E01004314,London,Tower Hamlets,0.974,,
E01004315,London,Tower Hamlets,0.947,,
E01004316,London,Tower Hamlets,0.952,,
E01004317,London,Tower Hamlets,0.986,,
E01004318,London,Tower Hamlets,0.956,,
E01004319,London,Tower Hamlets,0.981,,
E01004321,London,Tower Hamlets,0.969,,
E01004322,London,Tower Hamlets,0.96,,
E01004323,London,Tower Hamlets,0.976,,
E01004324,London,Tower Hamlets,0.966,,
E01004325,London,Tower Hamlets,0.988,,
E01004326,London,Tower Hamlets,0.97,,
E01004327,London,Waltham Forest,0.952,,
E01004328,London,Waltham Forest,0.972,,
E01004329,London,Waltham Forest,0.96,,
E01004330,London,Waltham Forest,0.953,,
E01004331,London,Waltham Forest,0.977,,
E01004332,London,Waltham Forest,0.972,,
E01004333,London,Waltham Forest,0.962,,
E01004334,London,Waltham Forest,0.933,,
E01004335,London,Waltham Forest,0.966,,
E01004336,London,Waltham Forest,0.966,,
E01004337,London,Waltham Forest,0.944,,
E01004338,London,Waltham Forest,0.966,,
E01004339,London,Waltham Forest,0.96,,
E01004340,London,Waltham Forest,0.954,,
E01004341,London,Waltham Forest,0.946,,
E01004342,London,Waltham Forest,0.962,,
E01004343,London,Waltham Forest,0.959,,
E01004344,London,Waltham Forest,0.953,,
E01004345,London,Waltham Forest,0.949,,
E01004346,London,Waltham Forest,0.957,,
E01004347,London,Waltham Forest,0.952,,
E01004348,London,Waltham Forest,0.975,,
E01004349,London,Waltham Forest,0.953,,
E01004350,London,Waltham Forest,0.886,,
E01004351,London,Waltham Forest,0.949,,
E01004352,London,Waltham Forest,0.958,,
E01004353,London,Waltham Forest,0.951,,
E01004354,London,Waltham Forest,0.962,,
E01004355,London,Waltham Forest,0.957,,
E01004356,London,Waltham Forest,0.971,,
E01004357,London,Waltham Forest,0.944,,
E01004358,London,Waltham Forest,0.949,,
E01004359,London,Waltham Forest,0.958,,
E01004360,London,Waltham Forest,0.929,,
E01004361,London,Waltham Forest,0.949,,
E01004362,London,Waltham Forest,0.965,,
E01004363,London,Waltham Forest,0.961,,
E01004364,London,Waltham Forest,0.949,,
E01004365,London,Waltham Forest,0.956,,
E01004366,London,Waltham Forest,0.98,,
E01004367,London,Waltham Forest,0.941,,
E01004368,London,Waltham Forest,0.958,,
E01004369,London,Waltham Forest,0.973,,
E01004370,London,Waltham Forest,0.975,,
E01004371,London,Waltham Forest,0.968,,
E01004372,London,Waltham Forest,0.979,,
E01004373,London,Waltham Forest,0.948,,
E01004374,London,Waltham Forest,0.968,,
E01004375,London,Waltham Forest,0.969,,
E01004376,London,Waltham Forest,0.972,,
E01004377,London,Waltham Forest,0.966,,
E01004378,London,Waltham Forest,0.951,,
E01004379,London,Waltham Forest,0.968,,
E01004380,London,Waltham Forest,0.952,,
E01004381,London,Waltham Forest,0.971,,
E01004382,London,Waltham Forest,0.958,,
E01004383,London,Waltham Forest,0.966,,
E01004384,London,Waltham Forest,0.966,,
E01004385,London,Waltham Forest,0.948,,
E01004386,London,Waltham Forest,0.951,,
E01004387,London,Waltham Forest,0.967,,
E01004388,London,Waltham Forest,0.96,,
E01004389,London,Waltham Forest,0.94,,
E01004390,London,Waltham Forest,0.94,,
E01004391,London,Waltham Forest,0.962,,
E01004392,London,Waltham Forest,0.965,,
E01004393,London,Waltham Forest,0.951,,
E01004394,London,Waltham Forest,0.958,,
E01004395,London,Waltham Forest,0.949,,
E01004396,London,Waltham Forest,0.964,,
E01004397,London,Waltham Forest,0.974,,
E01004398,London,Waltham Forest,0.951,,
E01004399,London,Waltham Forest,0.962,,
E01004400,London,Waltham Forest,0.975,,
E01004401,London,Waltham Forest,0.98,,
E01004402,London,Waltham Forest,0.962,,
E01004403,London,Waltham Forest,0.974,,
E01004404,London,Waltham Forest,0.982,,
E01004405,London,Waltham Forest,0.95,,
E01004406,London,Waltham Forest,0.978,,
E01004407,London,Waltham Forest,0.952,,
E01004408,London,Waltham Forest,0.973,,
E01004409,London,Waltham Forest,0.952,,
E01004410,London,Waltham Forest,0.94,,
E01004411,London,Waltham Forest,0.968,,
E01004412,London,Waltham Forest,0.964,,
E01004413,London,Waltham Forest,0.932,,
E01004414,London,Waltham Forest,0.945,,
E01004415,London,Waltham Forest,0.958,,
E01004416,London,Waltham Forest,0.962,,
E01004417,London,Waltham Forest,0.946,,
E01004418,London,Waltham Forest,0.955,,
E01004419,London,Waltham Forest,0.975,,
E01004420,London,Waltham Forest,0.959,,
E01004421,London,Waltham Forest,0.974,,
E01004422,London,Waltham Forest,0.965,,
E01004423,London,Waltham Forest,0.958,,
E01004424,London,Waltham Forest,0.965,,
E01004425,London,Waltham Forest,0.972,,
E01004426,London,Waltham Forest,0.965,,
E01004427,London,Waltham Forest,0.969,,
E01004428,London,Waltham Forest,0.948,,
E01004429,London,Waltham Forest,0.972,,
E01004430,London,Waltham Forest,0.971,,
E01004432,London,Waltham Forest,0.949,,
E01004434,London,Waltham Forest,0.961,,
E01004435,London,Waltham Forest,0.97,,
E01004436,London,Waltham Forest,0.977,,
E01004437,London,Waltham Forest,0.958,,
E01004438,London,Waltham Forest,0.98,,
E01004439,London,Waltham Forest,0.963,,
E01004440,London,Waltham Forest,0.967,,
E01004441,London,Waltham Forest,0.962,,
E01004442,London,Waltham Forest,0.956,,
E01004443,London,Waltham Forest,0.978,,
E01004444,London,Waltham Forest,0.971,,
E01004445,London,Waltham Forest,0.95,,
E01004446,London,Waltham Forest,0.975,,
E01004447,London,Waltham Forest,0.977,,
E01004448,London,Waltham Forest,0.969,,
E01004449,London,Waltham Forest,0.938,,
E01004450,London,Waltham Forest,0.938,,
E01004451,London,Waltham Forest,0.938,,
E01004452,London,Waltham Forest,0.934,,
E01004453,London,Waltham Forest,0.953,,
E01004454,London,Waltham Forest,0.957,,
E01004455,London,Waltham Forest,0.966,,
E01004456,London,Waltham Forest,0.942,,
E01004457,London,Waltham Forest,0.969,,
E01004458,London,Waltham Forest,0.964,,
E01004459,London,Waltham Forest,0.963,,
E01004460,London,Waltham Forest,0.966,,
E01004461,London,Waltham Forest,0.982,,
E01004462,London,Waltham Forest,0.963,,
E01004463,London,Waltham Forest,0.961,,
E01004464,London,Waltham Forest,0.969,,
E01004465,London,Waltham Forest,0.973,,
E01004466,London,Waltham Forest,0.968,,
E01004467,London,Waltham Forest,0.958,,
E01004468,London,Waltham Forest,0.974,,
E01004469,London,Waltham Forest,0.956,,
E01004470,London,Waltham Forest,0.938,,
E01004471,London,Waltham Forest,0.962,,
E01004472,London,Wandsworth,0.974,,
E01004473,London,Wandsworth,0.969,,
E01004474,London,Wandsworth,0.971,,
E01004475,London,Wandsworth,0.967,,
E01004476,London,Wandsworth,0.978,,
E01004477,London,Wandsworth,0.965,,
E01004478,London,Wandsworth,0.964,,
E01004479,London,Wandsworth,0.977,,
E01004480,London,Wandsworth,0.973,,
E01004481,London,Wandsworth,0.975,,
E01004482,London,Wandsworth,0.956,,
E01004483,London,Wandsworth,0.99,,
E01004484,London,Wandsworth,0.965,,
E01004485,London,Wandsworth,0.966,,
E01004486,London,Wandsworth,0.969,,
E01004487,London,Wandsworth,0.969,,
E01004488,London,Wandsworth,0.964,,
E01004489,London,Wandsworth,0.967,,
E01004490,London,Wandsworth,0.977,,
E01004491,London,Wandsworth,0.971,,
E01004492,London,Wandsworth,0.966,,
E01004493,London,Wandsworth,0.96,,
E01004494,London,Wandsworth,0.967,,
E01004495,London,Wandsworth,0.961,,
E01004496,London,Wandsworth,0.965,,
E01004497,London,Wandsworth,0.958,,
