lsoa_code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,cluster
E01000079,4.380715992574899,2.037713962834792,-0.9094531962140313,-0.5353126381110948,1.0693801851604592,0.5734405925151171,-0.2909665061106589,-0.6487678191850303,0.7060653949677398,-1.0451870859702916,0.3048242322542664,0.44746245482623914,-0.19806771585832353,0.22212216232850288,-0.40944503626637846,1
E01000105,6.0712981320507975,0.29123570493448353,1.4478167190120808,-0.1172520150336872,0.5620699499212152,-1.4740478227726193,0.11772532841200076,0.9117326922145367,-0.6338242362611731,-0.2917005340869545,0.07145734229081305,0.46162399721216224,-0.3843191740826167,0.4667220387640435,-0.031991907038999956,4
E01000035,3.5942806163676266,1.7059765054239324,-0.7902306774759318,0.8128948528238592,0.8960354901910816,-0.9821472148044884,-0.22362998139162016,-0.44344912102991924,0.004333497389670758,0.21429579692625925,-0.4489084076889819,0.20109203504377376,0.6218896879227295,0.2797274731638732,0.045383664046594586,1
E01000073,4.792107961832194,2.7686896244316257,-0.18807248077808952,-0.7983107606939412,1.8671563297273137,0.29909798173112384,-0.3830132227396684,-0.3808806303732922,-0.2897644339075359,0.39850213741526713,0.36812525043748767,0.2813190114818995,-1.2055864222111579,0.5851624138157852,-0.9393021575861904,1
E01000087,3.6412890428051203,3.338166897717144,0.43991057882565,0.14335663716665328,1.5261412844938722,0.7246436980609128,-0.867626572373264,-0.8246833237321578,1.077499407599364,0.17627428045540194,1.0803639680492618,0.2925511453296477,0.13744496184506408,1.2017277696478292,0.25533614546089667,1
E01000098,5.565012807956649,0.7587290260260028,-0.1892578927408767,-0.6696843471167188,0.9038013436998114,0.5611214226574833,0.15169992926023443,-0.13060772274555327,0.16845569336112384,0.16035693403879095,0.5845642726189814,0.1441016189502244,-0.4409287907811963,0.31917687366295416,-0.2521688437087685,4
E01000032,3.3822596168127808,1.3343384592715966,0.45374295975076,0.20020178018888765,0.9867508742636273,0.6926556034616258,0.03576172744363311,0.0231926486119991,-0.5211147691224356,0.5925859870533332,-0.0020747618753079178,0.6183163921929574,0.7483715993346277,0.13779857864187134,-0.03875954252110975,1
E01000072,5.290527521238654,1.8390480760364496,0.8097878116795297,-0.7983162173962132,0.7607323546835639,-0.2674100206021335,0.3069769041708142,0.08910100222247393,-0.3201544443604852,0.24044052468160615,0.26808948199735155,0.39886937198950234,-0.4945064008970628,0.5324194096736297,-0.8851988423587185,4
E01000080,4.520171084272473,1.6021053241484686,-1.4415742931288238,-0.31566636032107864,1.6181744833921912,0.25310370105320434,-0.11663686706340676,-0.90912394205502,0.9505616187194735,-0.7522320564644581,0.2875783373168725,0.26366025183159003,-0.14810283587653644,0.7473141558780331,-0.6047195114332969,4
E01000093,5.4758508426262145,1.2957619478255267,1.3838307284335971,-1.51976107071908,0.7159636003430123,-0.7713890417391174,-0.9798251793813694,-0.010858034667297744,-0.13178583526822568,-0.026582476920836026,0.03754875456368916,0.1872576431462976,1.03287400127017,-0.5573931112898068,-0.1770060433873863,4
E01000111,3.509131081532201,2.287651837547085,-0.3720800505708674,0.4356784024488515,0.23577761882658832,-0.3556270167761432,-0.2850659393004185,0.41660934790283055,-0.6821505826577696,-1.3251202413664906,-0.5333415081007675,0.8482720936781613,0.2422898034272834,0.43750005913321555,-0.09011086716341235,1
E01000112,0.8487717862578629,2.5911411733511684,0.9693445518352473,-0.22479808558397557,-0.6071144000133754,-0.0414426084877261,0.25270126090913914,-0.45671074389540983,-0.931525844799876,-0.04888656318102712,0.2904433176322436,0.7533610936713189,0.5779279808654403,-0.33701529712703177,-0.19972289827577183,1
E01000014,4.812017916003622,1.9896313882298393,-0.2256568747653736,-0.3102134348462489,0.8751669607266148,0.16468649743643304,-0.23971597087021884,-0.3856709905078482,0.4887207364186597,0.8323199300692887,0.5821612236520749,0.41390894150724433,-0.22197494466029394,0.6821132886773578,-0.7359554303730417,1
E01000029,2.8704972474154147,1.2598701822947356,-1.3871864035321335,0.7552932321596127,-0.34144783666582157,0.30030181221920743,-0.19257608640245266,0.32714773951276865,-0.21036804996638722,-0.8758784115476193,-0.6743294849405614,1.7527664819315711,0.2515440210544326,-0.19612366628748712,-0.09710503601371967,1
