lsoa_code,ics_score_z,rDERI_score_0_10,ics_pct,deri_pct,ics_z,deri_z,ics_rank_desc,deri_rank_desc,ics_high,deri_high,quadrant,overlooked_flag
E01000470,1.0197896994333442,4.853110271814476,0.935383336796177,0.8528984001662165,1.6373611041943754,0.999233767231859,312,709,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002437,1.0184002208701195,4.283462525036806,0.9351755661749429,0.7066278828173697,1.6351301754491643,0.4722897583108048,313,1413,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001079,1.0153677257244236,4.541448948999426,0.9347600249324746,0.7845418657801787,1.6302612406060495,0.710936187194386,315,1038,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000368,1.0090075846434188,4.321208180852433,0.9337211718263038,0.7168086432578433,1.6200494806431742,0.5072058047752238,320,1364,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000458,1.007657713120775,3.912437910219487,0.9335134012050696,0.5811344275919385,1.6178821444482068,0.12907906530593238,321,2017,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000459,1.0067760989292438,4.345627482717472,0.9330978599626013,0.7232495325161022,1.6164666361459354,0.5297945096241504,323,1333,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000327,1.0052395548691084,3.111294667737869,0.9328900893413671,0.27093289008934135,1.6139995809478445,-0.6120063410724795,324,3510,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002758,1.004087202105151,4.615918968060619,0.932682318720133,0.8028256804487846,1.6121493783079637,0.7798235489201373,325,950,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001172,1.0038679545872966,4.126335954227,0.9324745480988988,0.6544774568875961,1.6117973573392037,0.3269422069531542,326,1664,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001066,1.001770297305154,4.869607138997983,0.9320590068564305,0.8560149594847288,1.608429386035298,1.0144939440296938,328,694,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
