lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p
E01002525,Hillingdon 029B,E02000522,Hillingdon 029,E09000017,Hillingdon,0.944,,,19.294,0.095,0.055,11.935,-0.199,1.406,19.161,34.789,1673,121.54,77.92,100.0,90.0,53.79557680812911,4.003609475516199
E01002412,Hillingdon 017B,E02000510,Hillingdon 017,E09000017,Hillingdon,0.96,,,13.287,0.065,0.06,10.976,-0.45600000000000007,0.533,28.535,14.154,2362,120.84285714285714,72.32857142857144,99.65714285714286,644.0,272.6502963590178,5.611851000574971
E01002414,Hillingdon 015A,E02000508,Hillingdon 015,E09000017,Hillingdon,0.952,,,8.777,0.033,0.013,10.12,-0.45099999999999996,-0.182,31.610999999999997,16.823,4597,142.04000000000002,82.9,97.8,177.0,38.50337176419404,3.6763860293828596
E01002460,Hillingdon 011C,E02000504,Hillingdon 011,E09000017,Hillingdon,0.933,,,6.577,0.058,0.038,3.696,-0.834,-0.327,16.678,18.729,1320,124.12,83.7,94.86,71.0,53.78787878787879,4.003468979485642
E01002462,Hillingdon 011D,E02000504,Hillingdon 011,E09000017,Hillingdon,0.983,,,6.945,0.025,0.023,1.477,-1.391,-0.722,38.686,10.974,1443,167.15,95.675,99.85,22.0,15.246015246015247,2.787847663075647
E01002477,Hillingdon 001D,E02000494,Hillingdon 001,E09000017,Hillingdon,0.957,,,9.978,0.083,0.063,2.749,-0.317,-0.499,23.462,8.477,1317,130.25,82.0,97.35,56.0,42.5208807896735,3.773240841076193
E01002479,Hillingdon 004C,E02000497,Hillingdon 004,E09000017,Hillingdon,0.948,,,19.628,0.139,0.098,11.596,0.002,0.113,32.159,10.021,1694,151.85999999999999,90.66,99.6,86.0,50.76741440377804,3.946760885756547
E01002480,Hillingdon 004D,E02000497,Hillingdon 004,E09000017,Hillingdon,0.968,,,4.074,0.035,0.029,2.414,-1.405,-0.733,23.132,8.196,1750,150.38333333333333,96.21666666666665,99.53333333333335,30.0,17.142857142857142,2.8982769374032777
E01002548,Hillingdon 025A,E02000518,Hillingdon 025,E09000017,Hillingdon,0.93,,,32.004,0.219,0.124,42.224,0.409,0.253,32.373,21.385,1704,108.1,83.96000000000001,98.28,166.0,97.41784037558686,4.589222092254458
E01034607,Hillingdon 016H,E02000509,Hillingdon 016,E09000017,Hillingdon,0.946,,,10.113,0.05,0.025,13.274,-0.61,-0.24000000000000002,30.006,23.303,6606,118.69999999999999,86.45555555555556,98.37777777777778,273.0,41.3260672116258,3.7454031423882794
E01002392,Hillingdon 020A,E02000513,Hillingdon 020,E09000017,Hillingdon,0.958,,,35.128,0.229,0.148,36.41899999999999,0.291,0.877,36.719,14.363,1919,127.12,97.34,100.0,145.0,75.56018759770714,4.3380771974774746
E01002485,Hillingdon 002F,E02000495,Hillingdon 002,E09000017,Hillingdon,0.954,,,15.274,0.101,0.076,7.257,-0.244,0.185,25.708,21.939,2058,128.48333333333332,90.60000000000001,99.78333333333335,187.0,90.86491739552964,4.520319208877146
E01002541,Hillingdon 023A,E02000516,Hillingdon 023,E09000017,Hillingdon,0.958,,,14.753,0.089,0.054,12.134,-0.753,0.564,33.95,12.728,2067,109.23333333333333,72.39999999999999,98.64999999999999,104.0,50.314465408805034,3.9379726892085687
E01002544,Hillingdon 023B,E02000516,Hillingdon 023,E09000017,Hillingdon,0.97,,,14.322,0.082,0.052,9.658,-0.438,-0.066,40.024,12.643,1901,156.45999999999998,94.06,99.67999999999999,116.0,61.02051551814834,4.12746522576527
E01002433,Hillingdon 004A,E02000497,Hillingdon 004,E09000017,Hillingdon,0.961,,,16.922,0.11100000000000002,0.086,14.259,-0.906,-0.007,33.677,15.608999999999998,2463,139.97857142857143,87.42857142857143,99.45714285714287,135.0,54.81120584652863,4.02197467084768
E01002486,Hillingdon 028A,E02000521,Hillingdon 028,E09000017,Hillingdon,0.965,,,24.901,0.174,0.097,25.068,-0.576,0.276,38.299,24.115,2378,146.51999999999998,96.96000000000001,97.12,164.0,68.9655172413793,4.248002509839341
E01002495,Hillingdon 010E,E02000503,Hillingdon 010,E09000017,Hillingdon,0.952,,,10.037,0.071,0.045,11.137,-0.831,-0.367,25.27,19.432,2278,101.18333333333334,46.1,100.0,89.0,39.069359086918354,3.6906119296840565
E01002516,Hillingdon 013E,E02000506,Hillingdon 013,E09000017,Hillingdon,0.971,,,7.515,0.04200000000000001,0.044,2.726,-0.7810000000000001,0.046,24.546,14.381,1533,157.625,88.9,100.0,44.0,28.701891715590342,3.39121073790789
E01002520,Hillingdon 016B,E02000509,Hillingdon 016,E09000017,Hillingdon,0.966,,,19.737,0.164,0.092,18.901,-0.38300000000000006,-0.79,31.894,16.497,1704,110.96,73.7,91.96000000000001,219.0,128.52112676056336,4.863844008841757
E01002521,Hillingdon 016C,E02000509,Hillingdon 016,E09000017,Hillingdon,0.952,,,29.236,0.205,0.122,11.263,0.8579999999999999,0.34,35.428,17.137,2007,84.91428571428571,60.142857142857146,74.94285714285715,879.0,437.96711509716,6.084424501606872
E01034608,Hillingdon 022G,E02000515,Hillingdon 022,E09000017,Hillingdon,0.985,,,27.843,0.168,0.105,13.653,-0.189,1.558,31.169,26.618,3189,120.271875,61.6625,94.1625,413.0,129.5076826591408,4.871432095981192
E01002430,Hillingdon 007A,E02000500,Hillingdon 007,E09000017,Hillingdon,0.947,,,6.105,0.023999999999999997,0.034,2.566,-1.054,0.011999999999999999,26.18,12.302,1443,138.15,97.8,100.0,29.0,20.097020097020096,3.0491318028790806
E01002439,Hillingdon 003B,E02000496,Hillingdon 003,E09000017,Hillingdon,0.928,,,17.002,0.11300000000000002,0.08099999999999999,17.282,0.298,-0.08500000000000002,22.496,11.212,1585,115.32000000000001,88.6,99.4,124.0,78.23343848580441,4.37239841282132
E01002512,Hillingdon 013C,E02000506,Hillingdon 013,E09000017,Hillingdon,0.945,,,6.058,0.049,0.034,1.597,-1.176,0.052,20.193,13.993999999999998,1981,140.32999999999998,89.5,98.5,158.0,79.75769813225644,4.391453290466074
E01002434,Hillingdon 007B,E02000500,Hillingdon 007,E09000017,Hillingdon,0.945,,,5.524,0.029999999999999995,0.026000000000000002,3.058,-1.047,0.262,15.805,18.483,1371,130.075,86.15,98.9,46.0,33.55215171407731,3.5424698265400925
E01002476,Hillingdon 001C,E02000494,Hillingdon 001,E09000017,Hillingdon,0.963,,,4.554,0.046,0.03,0.806,-1.272,-0.382,20.79,9.188,1486,113.7,64.08,97.92,36.0,24.226110363391655,3.2278795836412257
E01002497,Hillingdon 033B,E02006796,Hillingdon 033,E09000017,Hillingdon,0.961,,,15.001,0.113,0.05899999999999999,15.757000000000001,-0.731,0.275,24.476,22.452,2011,140.07500000000002,85.56666666666666,97.53333333333335,505.0,251.11884634510196,5.529900588817774
E01002505,Hillingdon 026D,E02000519,Hillingdon 026,E09000017,Hillingdon,0.957,,,36.03,0.213,0.142,21.064,0.373,1.166,39.166,33.532,1865,109.67999999999999,95.6,99.46000000000001,734.0,393.56568364611263,5.977785624895831
E01002507,Hillingdon 027F,E02000520,Hillingdon 027,E09000017,Hillingdon,0.965,,,21.013,0.149,0.063,13.843,-0.65,0.884,34.851,24.254,1986,144.375,96.75,99.25,198.0,99.69788519637463,4.612124798474942
E01002527,Hillingdon 031D,E02000524,Hillingdon 031,E09000017,Hillingdon,0.945,,,27.692,0.197,0.117,22.445,0.292,0.728,26.817,20.806,1590,109.44000000000001,67.4,99.14,114.0,71.69811320754717,4.286315431074036
E01002538,Hillingdon 005C,E02000498,Hillingdon 005,E09000017,Hillingdon,0.938,,,12.169,0.09200000000000001,0.069,10.702,-0.286,-0.341,21.837,11.587,1584,118.56666666666668,93.3,99.8,117.0,73.86363636363637,4.315668276819324
E01002400,Hillingdon 024A,E02000517,Hillingdon 024,E09000017,Hillingdon,0.949,,,26.723,0.178,0.101,27.636,0.094,0.636,31.179,23.591999999999995,1825,159.0,97.2,100.0,131.0,71.78082191780821,4.287452485302552
E01002440,Hillingdon 003C,E02000496,Hillingdon 003,E09000017,Hillingdon,0.945,,,20.207,0.115,0.083,28.071999999999996,0.282,0.111,29.626,8.485,1522,125.88,92.24,95.52000000000001,71.0,46.64914586070959,3.8638647046658807
E01002474,Hillingdon 002B,E02000495,Hillingdon 002,E09000017,Hillingdon,0.957,,,10.473000000000003,0.088,0.053000000000000005,4.816,-0.791,-0.087,24.299,16.327,1639,125.35999999999999,85.58,99.14,74.0,45.14948139109213,3.831885723422928
E01002405,Hillingdon 027A,E02000520,Hillingdon 027,E09000017,Hillingdon,0.961,,,23.452,0.14,0.094,25.027,0.081,0.633,29.053,20.94,2029,165.95999999999998,96.32000000000001,96.94,190.0,93.64218827008379,4.550103341445126
E01002442,Hillingdon 003E,E02000496,Hillingdon 003,E09000017,Hillingdon,0.937,,,23.76,0.143,0.10800000000000001,32.399,0.089,-0.274,35.204,11.138,1551,147.8,92.86,99.14,57.0,36.7504835589942,3.630998285122773
E01002475,Hillingdon 001B,E02000494,Hillingdon 001,E09000017,Hillingdon,0.948,,,17.647,0.118,0.122,7.387,0.085,-0.86,27.853000000000005,8.68,1429,111.96666666666665,77.33333333333333,98.85000000000001,85.0,59.482155353393985,4.10234836869319
E01002446,Hillingdon 031B,E02000524,Hillingdon 031,E09000017,Hillingdon,0.965,,,21.888,0.086,0.064,21.986,-0.194,1.286,32.287,28.307,1823,137.88,89.67999999999999,99.32000000000001,372.0,204.059243006034,5.3232989276620994
E01002454,Hillingdon 014E,E02000507,Hillingdon 014,E09000017,Hillingdon,0.95,0.948,0.953,19.651,0.133,0.11,18.913,-0.114,0.11,22.877,16.269,1870,177.06,99.06,99.6,102.0,54.54545454545454,4.017201686373225
E01002458,Hillingdon 011A,E02000504,Hillingdon 011,E09000017,Hillingdon,0.948,,,7.079999999999999,0.034,0.044,4.554,-1.275,-0.09499999999999999,26.689999999999998,13.815,1434,138.425,89.7,99.45,23.0,16.03905160390516,2.8355078628044397
E01002494,Hillingdon 009C,E02000502,Hillingdon 009,E09000017,Hillingdon,0.959,,,11.192,0.085,0.057,9.06,-0.517,-0.611,24.283,19.850999999999996,1754,137.02,99.1,100.0,32.0,18.244013683010262,2.9572000348643015
E01002533,Hillingdon 005A,E02000498,Hillingdon 005,E09000017,Hillingdon,0.947,,,17.077,0.11799999999999998,0.09,18.626,-0.286,-0.112,27.052,11.012,1419,127.67999999999999,98.0,99.67999999999999,56.0,39.464411557434815,3.700422860828703
E01002447,Hillingdon 031C,E02000524,Hillingdon 031,E09000017,Hillingdon,0.979,,,24.211,0.115,0.059,26.354,-0.652,0.112,46.15,45.231,2020,118.8,81.74000000000001,84.97999999999999,369.0,182.67326732673266,5.213158458097114
E01002461,Hillingdon 013A,E02000506,Hillingdon 013,E09000017,Hillingdon,0.961,,,10.271,0.04800000000000001,0.042,4.211,-1.028,-0.37099999999999994,41.039,12.503000000000002,1449,144.9,76.65,95.925,61.0,42.09799861973775,3.7634765602945865
E01002443,Hillingdon 032A,E02000525,Hillingdon 032,E09000017,Hillingdon,0.981,,,19.901,0.07399999999999998,0.039,15.9,-0.894,0.833,48.245,30.335,1834,110.325,89.30000000000001,94.275,324.0,176.6630316248637,5.179888675390851
E01002499,Hillingdon 033D,E02006796,Hillingdon 033,E09000017,Hillingdon,0.947,,,12.74,0.08,0.062,9.415,-0.548,-0.532,32.09,17.849,1834,113.5,86.22,91.44,96.0,52.344601962922575,3.976772791052602
E01002438,Hillingdon 003A,E02000496,Hillingdon 003,E09000017,Hillingdon,0.959,,,12.569000000000003,0.068,0.053,13.086000000000002,-0.371,-0.899,38.753,7.537,1340,127.80000000000001,62.125,85.975,76.0,56.71641791044777,4.055541672216331
E01002473,Hillingdon 001A,E02000494,Hillingdon 001,E09000017,Hillingdon,0.943,,,15.968,0.079,0.075,2.106,-0.642,0.11,45.858,10.221,1519,140.52,80.2,97.34,86.0,56.616194865042786,4.053803689034978
E01002441,Hillingdon 003D,E02000496,Hillingdon 003,E09000017,Hillingdon,0.934,,,23.701,0.151,0.099,23.052,0.284,0.748,26.287,12.422,1515,99.55,66.76666666666667,91.06666666666666,79.0,52.14521452145215,3.973028063508627
E01002444,Hillingdon 031A,E02000524,Hillingdon 031,E09000017,Hillingdon,0.955,,,22.563,0.096,0.066,16.185,-0.012,-0.565,53.157,31.326,2089,67.46000000000001,63.14,72.64,4460.0,2134.992819530876,7.666686838431587
E01002580,Hounslow 008C,E02000533,Hounslow 008,E09000018,Hounslow,0.961,,,24.639,0.132,0.089,4.397,0.501,0.635,31.822,41.556,1385,126.1,83.32000000000001,98.03999999999999,94.0,67.87003610108304,4.232221193748179
E01002627,Hounslow 004D,E02000529,Hounslow 004,E09000018,Hounslow,0.965,,,28.971,0.213,0.136,19.236,0.305,-0.496,40.358,16.808,1792,133.24,99.28,100.0,116.0,64.73214285714286,4.185588042643872
E01002673,Hounslow 020E,E02000545,Hounslow 020,E09000018,Hounslow,0.963,,,49.209999999999994,0.331,0.209,34.916,0.94,0.526,48.334999999999994,15.572999999999999,1622,156.48,60.0,60.0,100.0,61.652281134401974,4.137600091443818
E01002689,Hounslow 007E,E02000532,Hounslow 007,E09000018,Hounslow,0.94,,,19.261,0.133,0.104,10.992,-0.304,0.014,23.112,31.463,1628,128.13333333333333,97.45,100.0,76.0,46.68304668304668,3.8645759192695
E01033030,Hounslow 025G,E02000550,Hounslow 025,E09000018,Hounslow,0.992,,,18.378,0.077,0.049,10.861,0.033,-0.11,33.637,49.77,2016,61.15,28.849999999999998,92.73333333333333,583.0,289.18650793650795,5.670523847076069
E01033081,Hounslow 031D,E02006973,Hounslow 031,E09000018,Hounslow,0.977,,,24.309999999999995,0.168,0.101,10.984,0.247,0.725,31.745000000000005,18.281,1396,141.92,96.32000000000001,99.06,169.0,121.06017191977077,4.804514135601108
E01034034,Hounslow 014F,E02000539,Hounslow 014,E09000018,Hounslow,0.976,,,12.087,0.065,0.041,3.5300000000000002,-0.709,0.088,26.502,39.323,2678,138.56666666249998,86.9375,99.8,50.0,18.6706497386109,2.979127663813274
E01034043,Hounslow 030B,E02006972,Hounslow 030,E09000018,Hounslow,0.98,,,34.247,0.223,0.125,17.574,-0.102,0.585,37.44,56.53900000000001,2416,181.78214285714284,89.55714285714285,96.85714285714286,75.0,31.043046357615893,3.467080197506073
E01002567,Hounslow 006C,E02000531,Hounslow 006,E09000018,Hounslow,0.955,,,21.331000000000003,0.118,0.062,3.849,-0.562,1.383,23.409999999999997,46.365,1645,133.53333333333333,92.41666666666667,99.89999999999999,70.0,42.5531914893617,3.773982983951231
E01002602,Hounslow 027C,E02000552,Hounslow 027,E09000018,Hounslow,0.96,,,15.556999999999999,0.081,0.058,17.46,-0.44,-0.41800000000000004,35.73,25.741,1415,154.65,96.225,100.0,76.0,53.71024734982332,4.002051029173599
E01002690,Hounslow 007F,E02000532,Hounslow 007,E09000018,Hounslow,0.982,,,10.253,0.055,0.047,0.453,-0.896,-0.117,26.297,34.205,1438,153.18,88.03999999999999,98.47999999999999,54.0,37.552155771905426,3.652012019895998
E01033000,Hounslow 025F,E02000550,Hounslow 025,E09000018,Hounslow,0.975,,,36.05,0.239,0.154,32.459,0.44899999999999995,0.4,40.629,22.204,1687,106.63333333333333,60.03333333333333,77.39999999999999,100.0,59.276822762299936,4.098947664378137
E01033083,Hounslow 018F,E02000543,Hounslow 018,E09000018,Hounslow,0.995,,,19.670000000000005,0.055,0.03,2.576,-0.53,0.869,42.424,56.136,1971,112.48333333333333,88.06666666666666,88.2,1955.0,991.8822932521563,6.900612120515799
E01034041,Hounslow 018I,E02000543,Hounslow 018,E09000018,Hounslow,0.977,,,20.096,0.10300000000000001,0.059,9.426,-0.166,0.868,38.786,26.022,2935,106.94166666666666,86.48333333333333,100.0,70.0,23.85008517887564,3.212861180258117
E01034046,Hounslow 031B,E02006973,Hounslow 031,E09000018,Hounslow,0.962,,,31.74,0.21100000000000002,0.11,15.18,0.732,0.722,39.674,25.042,3297,146.6541666625,93.0,98.55,152.0,46.10251744009706,3.8523264484283666
E01002556,Hounslow 022B,E02000547,Hounslow 022,E09000018,Hounslow,0.952,,,16.965,0.114,0.061,15.698,-0.235,-0.217,29.166,30.708,1714,131.54000000000002,98.24,99.84,62.0,36.17269544924154,3.6155744984741753
E01002561,Hounslow 023E,E02000548,Hounslow 023,E09000018,Hounslow,0.96,,,34.677,0.246,0.146,44.665,0.085,0.001,41.103,14.183,1411,163.425,100.0,100.0,70.0,49.61020552799433,3.9241532462332382
E01002588,Hounslow 016B,E02000541,Hounslow 016,E09000018,Hounslow,0.958,,,37.79,0.274,0.17100000000000004,42.939,0.142,-0.075,41.351,16.067,1839,70.34,9.739999999999998,62.48,122.0,66.34040239260467,4.20976038925123
E01002600,Hounslow 025D,E02000550,Hounslow 025,E09000018,Hounslow,0.967,,,27.138,0.16900000000000004,0.10299999999999998,36.925,-0.167,0.45499999999999996,29.312,32.556,1527,126.5,99.8,99.8,82.0,53.70006548788474,4.001864906646318
E01002613,Hounslow 024F,E02000549,Hounslow 024,E09000018,Hounslow,0.959,,,18.663,0.12,0.079,18.14,-0.077,-0.152,27.336,28.375,1816,138.56,99.56,100.0,92.0,50.66079295154185,3.944699136979662
E01002646,Hounslow 017B,E02000542,Hounslow 017,E09000018,Hounslow,0.972,,,29.885,0.211,0.118,13.973,0.255,0.193,41.424,31.453000000000003,2232,122.15,85.52000000000001,100.0,147.0,65.86021505376344,4.202604097465443
E01002656,Hounslow 019D,E02000544,Hounslow 019,E09000018,Hounslow,0.967,,,14.958,0.075,0.066,8.567,-0.178,-0.426,34.55,26.382,1295,149.35,97.375,100.0,54.0,41.6988416988417,3.7541717933758223
E01002665,Hounslow 016E,E02000541,Hounslow 016,E09000018,Hounslow,0.947,,,23.173,0.164,0.091,13.027,0.118,0.089,35.423,26.992,1665,130.1,96.65,100.0,108.0,64.86486486486487,4.187605140980982
E01034032,Hounslow 006G,E02000531,Hounslow 006,E09000018,Hounslow,0.972,,,24.157,0.158,0.086,11.761,-0.012,0.309,28.162000000000003,48.396,2421,131.69166666249998,64.475,91.0,184.0,76.00165220983064,4.343826878894007
E01002574,Hounslow 001D,E02000526,Hounslow 001,E09000018,Hounslow,0.962,,,10.811,0.05800000000000001,0.037,2.533,-0.987,0.383,24.389999999999997,34.972,1604,153.45999999999998,90.82000000000001,99.3,92.0,57.356608478803,4.066572608168843
E01002616,Hounslow 027E,E02000552,Hounslow 027,E09000018,Hounslow,0.946,,,17.155,0.102,0.068,23.838,-0.025,-0.053,23.950999999999997,24.358,1490,157.45,92.65,98.925,82.0,55.033557046979865,4.025950744248541
E01002624,Hounslow 017A,E02000542,Hounslow 017,E09000018,Hounslow,0.968,,,21.671,0.095,0.068,8.699,-0.345,0.538,43.248000000000005,40.185,1725,117.6,81.7,99.825,152.0,88.11594202898551,4.48993824135621
E01002630,Hounslow 012A,E02000537,Hounslow 012,E09000018,Hounslow,0.975,,,17.06,0.089,0.055,6.079,-0.959,0.464,39.05199999999999,34.0,1877,145.7,96.975,99.85,207.0,110.28236547682472,4.7120708043700725
E01002631,Hounslow 004E,E02000529,Hounslow 004,E09000018,Hounslow,0.984,,,23.712,0.178,0.092,11.339,-0.293,0.322,37.668,27.842999999999996,1553,89.4,59.8,74.75,97.0,62.459755312298775,4.150405930369153
E01002636,Hounslow 010E,E02000535,Hounslow 010,E09000018,Hounslow,0.953,,,16.552,0.105,0.062,10.987,-0.561,0.139,35.128,25.373,2065,156.34,97.9,100.0,86.0,41.64648910411623,3.752944951771263
E01002639,Hounslow 012B,E02000537,Hounslow 012,E09000018,Hounslow,0.97,,,14.789,0.072,0.057,4.379,-0.406,0.536,33.527,25.048,1844,138.27499999999998,99.05,100.0,89.0,48.2646420824295,3.8972066245989447
E01002651,Hounslow 021C,E02000546,Hounslow 021,E09000018,Hounslow,0.983,,,19.225,0.137,0.068,6.057,-0.166,0.426,34.705,25.576000000000004,1864,144.1,97.875,100.0,119.0,63.8412017167382,4.171941230266647
E01002658,Hounslow 015D,E02000540,Hounslow 015,E09000018,Hounslow,0.96,,,9.969,0.043,0.029999999999999995,3.578,-0.392,0.25,31.605999999999998,20.277,1315,148.275,94.375,99.85,43.0,32.69961977186312,3.5174865545606333
E01034036,Hounslow 015F,E02000540,Hounslow 015,E09000018,Hounslow,0.977,,,21.183,0.10499999999999998,0.061,5.868,-0.637,0.661,41.669,43.08,2620,146.93666666,87.0,97.86,387.0,147.70992366412213,5.001997587380052
E01002570,Hounslow 001B,E02000526,Hounslow 001,E09000018,Hounslow,0.96,,,13.409999999999998,0.07,0.046000000000000006,4.889,-0.416,0.123,27.627,37.983,1685,124.52000000000001,76.84,99.58,202.0,119.88130563798221,4.794809119014543
E01002573,Hounslow 001C,E02000526,Hounslow 001,E09000018,Hounslow,0.968,,,12.117,0.051,0.036,1.309,-1.195,0.356,26.116,46.687999999999995,1593,162.26,91.24,99.84,148.0,92.90646578782172,4.542299242073861
E01002582,Hounslow 008E,E02000533,Hounslow 008,E09000018,Hounslow,0.976,,,12.129,0.083,0.062000000000000006,2.126,-0.34,0.288,20.841,22.949,1694,161.31666666666666,93.13333333333333,99.76666666666667,59.0,34.828807556080285,3.578752250162445
E01002584,Hounslow 013B,E02000538,Hounslow 013,E09000018,Hounslow,0.977,,,18.791,0.088,0.063,10.289,-0.175,0.174,42.639,28.767,1881,110.675,82.375,99.65,213.0,113.23763955342902,4.738280836205444
E01002599,Hounslow 025C,E02000550,Hounslow 025,E09000018,Hounslow,0.954,,,26.574,0.16500000000000004,0.102,31.233,-0.343,0.634,38.082,18.987,1588,144.72,99.0,100.0,79.0,49.74811083123426,3.926874392228719
E01002603,Hounslow 025E,E02000550,Hounslow 025,E09000018,Hounslow,0.975,,,26.622,0.164,0.088,33.235,0.39699999999999996,0.311,37.98,14.123,1910,146.66,98.94,99.9,81.0,42.40837696335078,3.770652440069589
E01002606,Hounslow 026C,E02000551,Hounslow 026,E09000018,Hounslow,0.93,,,38.199,0.256,0.13,39.124,0.676,0.11000000000000001,46.292,24.566,1653,149.3,96.46000000000001,99.84,120.0,72.59528130671507,4.298580910999023
E01002619,Hounslow 010A,E02000535,Hounslow 010,E09000018,Hounslow,0.959,,,18.826,0.127,0.062,11.638000000000002,-0.522,0.502,35.336,26.614,1969,129.35999999999999,95.18,100.0,88.0,44.6927374301676,3.821939366894219
E01002641,Hounslow 018A,E02000543,Hounslow 018,E09000018,Hounslow,0.977,,,26.128,0.136,0.072,9.945,-0.322,1.409,40.204,36.113,2117,156.10666666,68.68,73.47999999999999,387.0,182.80585734529996,5.2138800774513525
E01002647,Hounslow 021A,E02000546,Hounslow 021,E09000018,Hounslow,0.98,,,23.875,0.135,0.089,10.95,0.11,0.434,43.058,23.868,2242,136.20000000000002,89.66666666666667,100.0,106.0,47.279214986619095,3.87700113649936
E01002649,Hounslow 018D,E02000543,Hounslow 018,E09000018,Hounslow,0.969,,,26.623,0.155,0.096,6.005,0.168,0.676,39.911,38.329,2114,121.02000000000001,88.74,99.76,184.0,87.03878902554399,4.47777750174249
