lsoa_code,major_cat,crime_count_window
E01003757,PUBLIC ORDER OFFENCES,4
E01003757,ROBBERY,2
E01003757,THEFT,8
E01003757,VEHICLE OFFENCES,17
E01003757,VIOLENCE AGAINST THE PERSON,46
E01003759,ARSON AND CRIMINAL DAMAGE,1
E01003759,BURGLARY,4
E01003759,DRUG OFFENCES,0
E01003759,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003759,PUBLIC ORDER OFFENCES,0
E01003759,ROBBERY,1
E01003759,THEFT,7
E01003759,VEHICLE OFFENCES,26
E01003759,VIOLENCE AGAINST THE PERSON,5
E01003760,ARSON AND CRIMINAL DAMAGE,8
E01003760,BURGLARY,1
E01003760,DRUG OFFENCES,3
E01003760,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01003760,POSSESSION OF WEAPONS,1
E01003760,PUBLIC ORDER OFFENCES,10
E01003760,ROBBERY,2
E01003760,THEFT,17
E01003760,VEHICLE OFFENCES,23
E01003760,VIOLENCE AGAINST THE PERSON,39
E01003761,ARSON AND CRIMINAL DAMAGE,6
E01003761,BURGLARY,8
E01003761,DRUG OFFENCES,13
E01003761,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003761,PUBLIC ORDER OFFENCES,7
E01003761,ROBBERY,7
E01003761,THEFT,15
E01003761,VEHICLE OFFENCES,17
E01003761,VIOLENCE AGAINST THE PERSON,54
E01003762,ARSON AND CRIMINAL DAMAGE,10
E01003762,BURGLARY,5
E01003762,DRUG OFFENCES,2
E01003762,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003762,POSSESSION OF WEAPONS,2
E01003762,PUBLIC ORDER OFFENCES,7
E01003762,ROBBERY,3
E01003762,THEFT,7
E01003762,VEHICLE OFFENCES,22
E01003762,VIOLENCE AGAINST THE PERSON,26
E01003763,ARSON AND CRIMINAL DAMAGE,4
E01003763,BURGLARY,6
E01003763,DRUG OFFENCES,5
E01003763,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003763,POSSESSION OF WEAPONS,2
E01003763,PUBLIC ORDER OFFENCES,9
E01003763,ROBBERY,7
E01003763,THEFT,41
E01003763,VEHICLE OFFENCES,21
E01003763,VIOLENCE AGAINST THE PERSON,42
E01003764,ARSON AND CRIMINAL DAMAGE,10
E01003764,BURGLARY,7
E01003764,DRUG OFFENCES,13
E01003764,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003764,POSSESSION OF WEAPONS,1
E01003764,PUBLIC ORDER OFFENCES,8
E01003764,ROBBERY,4
E01003764,THEFT,14
E01003764,VEHICLE OFFENCES,24
E01003764,VIOLENCE AGAINST THE PERSON,33
E01003765,ARSON AND CRIMINAL DAMAGE,11
E01003765,BURGLARY,10
E01003765,DRUG OFFENCES,11
E01003765,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003765,POSSESSION OF WEAPONS,1
E01003765,PUBLIC ORDER OFFENCES,7
E01003765,ROBBERY,11
E01003765,THEFT,41
E01003765,VEHICLE OFFENCES,20
E01003765,VIOLENCE AGAINST THE PERSON,21
E01003766,ARSON AND CRIMINAL DAMAGE,1
E01003766,BURGLARY,2
E01003766,DRUG OFFENCES,3
E01003766,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003766,PUBLIC ORDER OFFENCES,7
E01003766,ROBBERY,1
E01003766,THEFT,12
E01003766,VEHICLE OFFENCES,20
E01003766,VIOLENCE AGAINST THE PERSON,39
E01003767,ARSON AND CRIMINAL DAMAGE,19
E01003767,BURGLARY,15
E01003767,DRUG OFFENCES,25
E01003767,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01003767,POSSESSION OF WEAPONS,0
E01003767,PUBLIC ORDER OFFENCES,20
E01003767,ROBBERY,11
E01003767,THEFT,95
E01003767,VEHICLE OFFENCES,26
E01003767,VIOLENCE AGAINST THE PERSON,88
E01003768,ARSON AND CRIMINAL DAMAGE,11
E01003768,BURGLARY,3
E01003768,DRUG OFFENCES,20
E01003768,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003768,POSSESSION OF WEAPONS,0
E01003768,PUBLIC ORDER OFFENCES,20
E01003768,ROBBERY,9
E01003768,THEFT,39
E01003768,VEHICLE OFFENCES,19
E01003768,VIOLENCE AGAINST THE PERSON,95
E01003769,ARSON AND CRIMINAL DAMAGE,12
E01003769,BURGLARY,19
E01003769,DRUG OFFENCES,22
E01003769,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003769,POSSESSION OF WEAPONS,1
E01003769,PUBLIC ORDER OFFENCES,22
E01003769,ROBBERY,22
E01003769,THEFT,361
E01003769,VEHICLE OFFENCES,33
E01003769,VIOLENCE AGAINST THE PERSON,86
E01003770,ARSON AND CRIMINAL DAMAGE,79
E01003770,BURGLARY,8
E01003770,DRUG OFFENCES,22
E01003770,MISCELLANEOUS CRIMES AGAINST SOCIETY,6
E01003770,POSSESSION OF WEAPONS,3
E01003770,PUBLIC ORDER OFFENCES,58
E01003770,ROBBERY,5
E01003770,THEFT,57
E01003770,VEHICLE OFFENCES,20
E01003770,VIOLENCE AGAINST THE PERSON,721
E01003771,ARSON AND CRIMINAL DAMAGE,16
E01003771,BURGLARY,5
E01003771,DRUG OFFENCES,5
E01003771,POSSESSION OF WEAPONS,1
E01003771,PUBLIC ORDER OFFENCES,12
E01003771,ROBBERY,5
E01003771,THEFT,10
E01003771,VEHICLE OFFENCES,6
E01003771,VIOLENCE AGAINST THE PERSON,104
E01003772,ARSON AND CRIMINAL DAMAGE,2
E01003772,BURGLARY,2
E01003772,DRUG OFFENCES,5
E01003772,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003772,POSSESSION OF WEAPONS,1
E01003772,PUBLIC ORDER OFFENCES,2
E01003772,ROBBERY,6
E01003772,THEFT,4
E01003772,VEHICLE OFFENCES,13
E01003772,VIOLENCE AGAINST THE PERSON,19
E01003773,ARSON AND CRIMINAL DAMAGE,6
E01003773,BURGLARY,6
E01003773,DRUG OFFENCES,9
E01003773,MISCELLANEOUS CRIMES AGAINST SOCIETY,4
E01003773,POSSESSION OF WEAPONS,1
E01003773,PUBLIC ORDER OFFENCES,4
E01003773,ROBBERY,6
E01003773,THEFT,34
E01003773,VEHICLE OFFENCES,9
E01003773,VIOLENCE AGAINST THE PERSON,41
E01003774,ARSON AND CRIMINAL DAMAGE,5
E01003774,BURGLARY,7
E01003774,DRUG OFFENCES,4
E01003774,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003774,PUBLIC ORDER OFFENCES,3
E01003774,ROBBERY,3
E01003774,THEFT,8
E01003774,VEHICLE OFFENCES,20
E01003774,VIOLENCE AGAINST THE PERSON,21
E01003775,ARSON AND CRIMINAL DAMAGE,0
E01003775,BURGLARY,3
E01003775,DRUG OFFENCES,1
E01003775,POSSESSION OF WEAPONS,0
E01003775,PUBLIC ORDER OFFENCES,0
E01003775,ROBBERY,1
E01003775,THEFT,14
E01003775,VEHICLE OFFENCES,12
E01003775,VIOLENCE AGAINST THE PERSON,12
E01003776,ARSON AND CRIMINAL DAMAGE,2
E01003776,BURGLARY,4
E01003776,DRUG OFFENCES,1
E01003776,MISCELLANEOUS CRIMES AGAINST SOCIETY,4
E01003776,PUBLIC ORDER OFFENCES,11
E01003776,ROBBERY,2
E01003776,THEFT,12
E01003776,VEHICLE OFFENCES,14
E01003776,VIOLENCE AGAINST THE PERSON,43
E01003777,ARSON AND CRIMINAL DAMAGE,8
E01003777,BURGLARY,9
E01003777,DRUG OFFENCES,3
E01003777,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003777,PUBLIC ORDER OFFENCES,6
E01003777,ROBBERY,3
E01003777,THEFT,13
E01003777,VEHICLE OFFENCES,26
E01003777,VIOLENCE AGAINST THE PERSON,20
E01003778,ARSON AND CRIMINAL DAMAGE,10
E01003778,BURGLARY,27
E01003778,DRUG OFFENCES,4
E01003778,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01003778,PUBLIC ORDER OFFENCES,23
E01003778,ROBBERY,25
E01003778,THEFT,212
E01003778,VEHICLE OFFENCES,29
E01003778,VIOLENCE AGAINST THE PERSON,60
E01003779,ARSON AND CRIMINAL DAMAGE,4
E01003779,BURGLARY,6
E01003779,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003779,POSSESSION OF WEAPONS,1
E01003779,PUBLIC ORDER OFFENCES,13
E01003779,ROBBERY,4
E01003779,THEFT,22
E01003779,VEHICLE OFFENCES,14
E01003779,VIOLENCE AGAINST THE PERSON,32
E01003780,ARSON AND CRIMINAL DAMAGE,1
E01003780,BURGLARY,4
E01003780,DRUG OFFENCES,1
E01003780,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003780,PUBLIC ORDER OFFENCES,1
E01003780,ROBBERY,2
E01003780,THEFT,3
E01003780,VEHICLE OFFENCES,17
E01003780,VIOLENCE AGAINST THE PERSON,14
E01003781,ARSON AND CRIMINAL DAMAGE,18
E01003781,BURGLARY,9
E01003781,DRUG OFFENCES,26
E01003781,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003781,POSSESSION OF WEAPONS,0
E01003781,PUBLIC ORDER OFFENCES,20
E01003781,ROBBERY,9
E01003781,THEFT,56
E01003781,VEHICLE OFFENCES,30
E01003781,VIOLENCE AGAINST THE PERSON,96
E01003782,ARSON AND CRIMINAL DAMAGE,13
E01003782,BURGLARY,5
E01003782,DRUG OFFENCES,9
E01003782,MISCELLANEOUS CRIMES AGAINST SOCIETY,5
E01003782,POSSESSION OF WEAPONS,0
E01003782,PUBLIC ORDER OFFENCES,1
E01003782,ROBBERY,3
E01003782,THEFT,11
E01003782,VEHICLE OFFENCES,13
E01003782,VIOLENCE AGAINST THE PERSON,47
E01003783,ARSON AND CRIMINAL DAMAGE,29
E01003783,BURGLARY,23
E01003783,DRUG OFFENCES,66
E01003783,MISCELLANEOUS CRIMES AGAINST SOCIETY,4
E01003783,POSSESSION OF WEAPONS,8
E01003783,PUBLIC ORDER OFFENCES,46
E01003783,ROBBERY,43
E01003783,THEFT,472
E01003783,VEHICLE OFFENCES,58
E01003783,VIOLENCE AGAINST THE PERSON,211
E01003784,ARSON AND CRIMINAL DAMAGE,11
E01003784,BURGLARY,2
E01003784,DRUG OFFENCES,6
E01003784,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01003784,PUBLIC ORDER OFFENCES,3
E01003784,ROBBERY,5
E01003784,THEFT,12
E01003784,VEHICLE OFFENCES,15
E01003784,VIOLENCE AGAINST THE PERSON,47
E01003785,ARSON AND CRIMINAL DAMAGE,15
E01003785,BURGLARY,1
E01003785,DRUG OFFENCES,6
E01003785,MISCELLANEOUS CRIMES AGAINST SOCIETY,5
E01003785,PUBLIC ORDER OFFENCES,13
E01003785,ROBBERY,9
E01003785,THEFT,15
E01003785,VEHICLE OFFENCES,12
E01003785,VIOLENCE AGAINST THE PERSON,75
E01003786,ARSON AND CRIMINAL DAMAGE,9
E01003786,BURGLARY,1
E01003786,DRUG OFFENCES,2
E01003786,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003786,PUBLIC ORDER OFFENCES,3
E01003786,ROBBERY,0
E01003786,THEFT,11
E01003786,VEHICLE OFFENCES,19
E01003786,VIOLENCE AGAINST THE PERSON,19
E01003787,ARSON AND CRIMINAL DAMAGE,6
E01003787,BURGLARY,3
E01003787,DRUG OFFENCES,5
E01003787,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003787,POSSESSION OF WEAPONS,0
E01003787,PUBLIC ORDER OFFENCES,2
E01003787,ROBBERY,1
E01003787,THEFT,5
E01003787,VEHICLE OFFENCES,6
E01003787,VIOLENCE AGAINST THE PERSON,18
E01003788,ARSON AND CRIMINAL DAMAGE,12
E01003788,BURGLARY,12
E01003788,DRUG OFFENCES,10
E01003788,MISCELLANEOUS CRIMES AGAINST SOCIETY,4
E01003788,PUBLIC ORDER OFFENCES,17
E01003788,ROBBERY,7
E01003788,THEFT,33
E01003788,VEHICLE OFFENCES,23
E01003788,VIOLENCE AGAINST THE PERSON,76
E01003789,ARSON AND CRIMINAL DAMAGE,9
E01003789,BURGLARY,3
E01003789,DRUG OFFENCES,2
E01003789,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003789,PUBLIC ORDER OFFENCES,3
E01003789,ROBBERY,7
E01003789,THEFT,11
E01003789,VEHICLE OFFENCES,20
E01003789,VIOLENCE AGAINST THE PERSON,22
E01003790,ARSON AND CRIMINAL DAMAGE,4
E01003790,BURGLARY,2
E01003790,DRUG OFFENCES,3
E01003790,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003790,POSSESSION OF WEAPONS,0
E01003790,PUBLIC ORDER OFFENCES,7
E01003790,ROBBERY,1
E01003790,THEFT,5
E01003790,VEHICLE OFFENCES,18
E01003790,VIOLENCE AGAINST THE PERSON,21
E01003791,ARSON AND CRIMINAL DAMAGE,9
E01003791,BURGLARY,11
E01003791,DRUG OFFENCES,4
E01003791,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003791,PUBLIC ORDER OFFENCES,3
E01003791,ROBBERY,3
E01003791,THEFT,12
E01003791,VEHICLE OFFENCES,20
E01003791,VIOLENCE AGAINST THE PERSON,17
E01003792,ARSON AND CRIMINAL DAMAGE,3
E01003792,BURGLARY,8
E01003792,DRUG OFFENCES,1
E01003792,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003792,POSSESSION OF WEAPONS,1
E01003792,PUBLIC ORDER OFFENCES,1
E01003792,ROBBERY,2
E01003792,THEFT,8
E01003792,VEHICLE OFFENCES,14
E01003792,VIOLENCE AGAINST THE PERSON,23
E01003793,ARSON AND CRIMINAL DAMAGE,6
E01003793,BURGLARY,9
E01003793,DRUG OFFENCES,5
E01003793,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003793,PUBLIC ORDER OFFENCES,4
E01003793,ROBBERY,1
E01003793,THEFT,20
E01003793,VEHICLE OFFENCES,15
E01003793,VIOLENCE AGAINST THE PERSON,28
E01003794,ARSON AND CRIMINAL DAMAGE,10
E01003794,BURGLARY,6
E01003794,DRUG OFFENCES,9
E01003794,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003794,PUBLIC ORDER OFFENCES,6
E01003794,ROBBERY,11
E01003794,THEFT,2
E01003794,VEHICLE OFFENCES,13
E01003794,VIOLENCE AGAINST THE PERSON,16
E01003795,ARSON AND CRIMINAL DAMAGE,6
E01003795,BURGLARY,17
E01003795,DRUG OFFENCES,2
E01003795,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003795,POSSESSION OF WEAPONS,1
E01003795,PUBLIC ORDER OFFENCES,2
E01003795,ROBBERY,2
E01003795,THEFT,12
E01003795,VEHICLE OFFENCES,25
E01003795,VIOLENCE AGAINST THE PERSON,20
E01003796,ARSON AND CRIMINAL DAMAGE,2
E01003796,BURGLARY,3
E01003796,DRUG OFFENCES,3
E01003796,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003796,PUBLIC ORDER OFFENCES,5
E01003796,ROBBERY,5
E01003796,THEFT,3
E01003796,VEHICLE OFFENCES,20
E01003796,VIOLENCE AGAINST THE PERSON,20
E01003797,ARSON AND CRIMINAL DAMAGE,6
E01003797,BURGLARY,6
E01003797,DRUG OFFENCES,4
E01003797,PUBLIC ORDER OFFENCES,3
E01003797,ROBBERY,0
E01003797,THEFT,7
E01003797,VEHICLE OFFENCES,15
E01003797,VIOLENCE AGAINST THE PERSON,11
E01003798,ARSON AND CRIMINAL DAMAGE,3
E01003798,BURGLARY,6
E01003798,DRUG OFFENCES,11
E01003798,POSSESSION OF WEAPONS,0
E01003798,PUBLIC ORDER OFFENCES,7
E01003798,ROBBERY,1
E01003798,THEFT,14
E01003798,VEHICLE OFFENCES,27
E01003798,VIOLENCE AGAINST THE PERSON,16
E01003799,ARSON AND CRIMINAL DAMAGE,3
E01003799,BURGLARY,3
E01003799,DRUG OFFENCES,9
E01003799,PUBLIC ORDER OFFENCES,6
E01003799,ROBBERY,1
E01003799,THEFT,24
E01003799,VEHICLE OFFENCES,35
E01003799,VIOLENCE AGAINST THE PERSON,16
E01003800,ARSON AND CRIMINAL DAMAGE,2
E01003800,BURGLARY,3
E01003800,DRUG OFFENCES,8
E01003800,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003800,PUBLIC ORDER OFFENCES,3
E01003800,ROBBERY,2
E01003800,THEFT,6
E01003800,VEHICLE OFFENCES,9
E01003800,VIOLENCE AGAINST THE PERSON,16
E01003801,ARSON AND CRIMINAL DAMAGE,1
E01003801,BURGLARY,6
E01003801,DRUG OFFENCES,3
E01003801,POSSESSION OF WEAPONS,0
E01003801,PUBLIC ORDER OFFENCES,3
E01003801,ROBBERY,2
E01003801,THEFT,22
E01003801,VEHICLE OFFENCES,11
E01003801,VIOLENCE AGAINST THE PERSON,16
E01003802,ARSON AND CRIMINAL DAMAGE,2
E01003802,BURGLARY,11
E01003802,DRUG OFFENCES,4
E01003802,PUBLIC ORDER OFFENCES,1
E01003802,ROBBERY,0
E01003802,THEFT,4
E01003802,VEHICLE OFFENCES,4
E01003802,VIOLENCE AGAINST THE PERSON,4
E01003803,ARSON AND CRIMINAL DAMAGE,6
E01003803,BURGLARY,5
E01003803,DRUG OFFENCES,4
E01003803,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003803,PUBLIC ORDER OFFENCES,8
E01003803,ROBBERY,2
E01003803,THEFT,12
E01003803,VEHICLE OFFENCES,12
E01003803,VIOLENCE AGAINST THE PERSON,54
E01003804,ARSON AND CRIMINAL DAMAGE,5
E01003804,BURGLARY,4
E01003804,DRUG OFFENCES,9
E01003804,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003804,PUBLIC ORDER OFFENCES,3
E01003804,ROBBERY,1
E01003804,THEFT,13
E01003804,VEHICLE OFFENCES,16
E01003804,VIOLENCE AGAINST THE PERSON,16
E01003805,ARSON AND CRIMINAL DAMAGE,5
E01003805,BURGLARY,3
E01003805,DRUG OFFENCES,1
E01003805,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003805,PUBLIC ORDER OFFENCES,4
E01003805,ROBBERY,1
E01003805,THEFT,12
E01003805,VEHICLE OFFENCES,15
E01003805,VIOLENCE AGAINST THE PERSON,5
E01003806,ARSON AND CRIMINAL DAMAGE,5
E01003806,BURGLARY,13
E01003806,DRUG OFFENCES,11
E01003806,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003806,PUBLIC ORDER OFFENCES,8
E01003806,ROBBERY,2
E01003806,THEFT,9
E01003806,VEHICLE OFFENCES,14
E01003806,VIOLENCE AGAINST THE PERSON,8
E01003807,ARSON AND CRIMINAL DAMAGE,13
E01003807,BURGLARY,18
E01003807,DRUG OFFENCES,25
E01003807,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003807,POSSESSION OF WEAPONS,1
E01003807,PUBLIC ORDER OFFENCES,21
E01003807,ROBBERY,10
E01003807,THEFT,107
E01003807,VEHICLE OFFENCES,17
E01003807,VIOLENCE AGAINST THE PERSON,35
E01003808,ARSON AND CRIMINAL DAMAGE,3
E01003808,BURGLARY,10
E01003808,DRUG OFFENCES,4
E01003808,POSSESSION OF WEAPONS,1
E01003808,PUBLIC ORDER OFFENCES,7
E01003808,ROBBERY,5
E01003808,THEFT,24
E01003808,VEHICLE OFFENCES,25
E01003808,VIOLENCE AGAINST THE PERSON,20
E01003809,ARSON AND CRIMINAL DAMAGE,3
E01003809,BURGLARY,5
E01003809,DRUG OFFENCES,3
E01003809,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003809,PUBLIC ORDER OFFENCES,3
E01003809,ROBBERY,1
E01003809,THEFT,16
E01003809,VEHICLE OFFENCES,32
E01003809,VIOLENCE AGAINST THE PERSON,10
E01003810,ARSON AND CRIMINAL DAMAGE,5
E01003810,BURGLARY,4
E01003810,DRUG OFFENCES,28
E01003810,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003810,PUBLIC ORDER OFFENCES,2
E01003810,ROBBERY,0
E01003810,THEFT,10
E01003810,VEHICLE OFFENCES,14
E01003810,VIOLENCE AGAINST THE PERSON,14
E01003811,ARSON AND CRIMINAL DAMAGE,8
E01003811,BURGLARY,4
E01003811,DRUG OFFENCES,2
E01003811,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003811,PUBLIC ORDER OFFENCES,2
E01003811,ROBBERY,0
E01003811,THEFT,7
E01003811,VEHICLE OFFENCES,12
E01003811,VIOLENCE AGAINST THE PERSON,9
E01003812,ARSON AND CRIMINAL DAMAGE,10
E01003812,BURGLARY,1
E01003812,DRUG OFFENCES,6
E01003812,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003812,PUBLIC ORDER OFFENCES,10
E01003812,ROBBERY,0
E01003812,THEFT,31
E01003812,VEHICLE OFFENCES,9
E01003812,VIOLENCE AGAINST THE PERSON,32
E01003813,ARSON AND CRIMINAL DAMAGE,6
E01003813,BURGLARY,5
E01003813,DRUG OFFENCES,0
E01003813,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003813,PUBLIC ORDER OFFENCES,4
E01003813,THEFT,7
E01003813,VEHICLE OFFENCES,8
E01003813,VIOLENCE AGAINST THE PERSON,15
E01003814,ARSON AND CRIMINAL DAMAGE,0
E01003814,BURGLARY,5
E01003814,DRUG OFFENCES,71
E01003814,PUBLIC ORDER OFFENCES,3
E01003814,ROBBERY,1
E01003814,THEFT,6
E01003814,VEHICLE OFFENCES,9
E01003814,VIOLENCE AGAINST THE PERSON,22
E01003815,ARSON AND CRIMINAL DAMAGE,10
E01003815,BURGLARY,14
E01003815,DRUG OFFENCES,1
E01003815,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003815,POSSESSION OF WEAPONS,1
E01003815,PUBLIC ORDER OFFENCES,17
E01003815,ROBBERY,7
E01003815,THEFT,97
E01003815,VEHICLE OFFENCES,11
E01003815,VIOLENCE AGAINST THE PERSON,46
E01003816,ARSON AND CRIMINAL DAMAGE,8
E01003816,BURGLARY,7
E01003816,DRUG OFFENCES,4
E01003816,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003816,PUBLIC ORDER OFFENCES,3
E01003816,ROBBERY,0
E01003816,THEFT,13
E01003816,VEHICLE OFFENCES,16
E01003816,VIOLENCE AGAINST THE PERSON,33
E01003817,ARSON AND CRIMINAL DAMAGE,6
E01003817,BURGLARY,12
E01003817,DRUG OFFENCES,17
E01003817,POSSESSION OF WEAPONS,1
E01003817,PUBLIC ORDER OFFENCES,12
E01003817,ROBBERY,2
E01003817,THEFT,40
E01003817,VEHICLE OFFENCES,10
E01003817,VIOLENCE AGAINST THE PERSON,42
E01003818,ARSON AND CRIMINAL DAMAGE,8
E01003818,BURGLARY,15
E01003818,DRUG OFFENCES,1
E01003818,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003818,POSSESSION OF WEAPONS,2
E01003818,PUBLIC ORDER OFFENCES,3
E01003818,ROBBERY,1
E01003818,THEFT,9
E01003818,VEHICLE OFFENCES,5
E01003818,VIOLENCE AGAINST THE PERSON,18
E01003819,ARSON AND CRIMINAL DAMAGE,5
E01003819,BURGLARY,5
E01003819,DRUG OFFENCES,23
E01003819,MISCELLANEOUS CRIMES AGAINST SOCIETY,6
E01003819,POSSESSION OF WEAPONS,1
E01003819,PUBLIC ORDER OFFENCES,7
E01003819,ROBBERY,4
E01003819,THEFT,18
E01003819,VEHICLE OFFENCES,16
E01003819,VIOLENCE AGAINST THE PERSON,32
E01003820,ARSON AND CRIMINAL DAMAGE,7
E01003820,BURGLARY,6
E01003820,DRUG OFFENCES,9
E01003820,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003820,POSSESSION OF WEAPONS,1
E01003820,PUBLIC ORDER OFFENCES,3
E01003820,ROBBERY,1
E01003820,THEFT,4
E01003820,VEHICLE OFFENCES,5
E01003820,VIOLENCE AGAINST THE PERSON,38
E01003821,ARSON AND CRIMINAL DAMAGE,6
E01003821,BURGLARY,10
E01003821,DRUG OFFENCES,2
E01003821,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003821,PUBLIC ORDER OFFENCES,6
E01003821,ROBBERY,3
E01003821,THEFT,13
E01003821,VEHICLE OFFENCES,15
E01003821,VIOLENCE AGAINST THE PERSON,20
E01003822,ARSON AND CRIMINAL DAMAGE,2
E01003822,BURGLARY,12
E01003822,PUBLIC ORDER OFFENCES,0
E01003822,THEFT,6
E01003822,VEHICLE OFFENCES,8
E01003822,VIOLENCE AGAINST THE PERSON,6
E01003823,ARSON AND CRIMINAL DAMAGE,5
E01003823,BURGLARY,9
E01003823,DRUG OFFENCES,11
E01003823,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003823,PUBLIC ORDER OFFENCES,10
E01003823,ROBBERY,4
E01003823,THEFT,22
E01003823,VEHICLE OFFENCES,14
E01003823,VIOLENCE AGAINST THE PERSON,39
E01003824,ARSON AND CRIMINAL DAMAGE,7
E01003824,BURGLARY,4
E01003824,DRUG OFFENCES,1
E01003824,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003824,PUBLIC ORDER OFFENCES,1
E01003824,THEFT,3
E01003824,VEHICLE OFFENCES,6
E01003824,VIOLENCE AGAINST THE PERSON,13
E01003825,ARSON AND CRIMINAL DAMAGE,4
E01003825,BURGLARY,2
E01003825,DRUG OFFENCES,1
E01003825,PUBLIC ORDER OFFENCES,3
E01003825,ROBBERY,2
E01003825,THEFT,11
E01003825,VEHICLE OFFENCES,4
E01003825,VIOLENCE AGAINST THE PERSON,10
E01003826,ARSON AND CRIMINAL DAMAGE,12
E01003826,BURGLARY,5
E01003826,DRUG OFFENCES,13
E01003826,MISCELLANEOUS CRIMES AGAINST SOCIETY,5
E01003826,PUBLIC ORDER OFFENCES,16
E01003826,ROBBERY,1
E01003826,THEFT,26
E01003826,VEHICLE OFFENCES,8
E01003826,VIOLENCE AGAINST THE PERSON,25
E01003827,ARSON AND CRIMINAL DAMAGE,13
E01003827,BURGLARY,9
E01003827,DRUG OFFENCES,4
E01003827,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003827,POSSESSION OF WEAPONS,2
E01003827,PUBLIC ORDER OFFENCES,13
E01003827,ROBBERY,1
E01003827,THEFT,17
E01003827,VEHICLE OFFENCES,10
E01003827,VIOLENCE AGAINST THE PERSON,31
E01003828,ARSON AND CRIMINAL DAMAGE,4
E01003828,BURGLARY,5
E01003828,DRUG OFFENCES,1
E01003828,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003828,PUBLIC ORDER OFFENCES,2
E01003828,ROBBERY,0
E01003828,THEFT,7
E01003828,VEHICLE OFFENCES,3
E01003828,VIOLENCE AGAINST THE PERSON,14
E01003829,ARSON AND CRIMINAL DAMAGE,19
E01003829,BURGLARY,10
E01003829,DRUG OFFENCES,11
E01003829,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003829,POSSESSION OF WEAPONS,1
E01003829,PUBLIC ORDER OFFENCES,16
E01003829,ROBBERY,2
E01003829,THEFT,80
E01003829,VEHICLE OFFENCES,22
E01003829,VIOLENCE AGAINST THE PERSON,64
E01003830,ARSON AND CRIMINAL DAMAGE,7
E01003830,BURGLARY,18
E01003830,DRUG OFFENCES,2
E01003830,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003830,POSSESSION OF WEAPONS,1
E01003830,PUBLIC ORDER OFFENCES,4
E01003830,ROBBERY,0
E01003830,THEFT,5
E01003830,VEHICLE OFFENCES,6
E01003830,VIOLENCE AGAINST THE PERSON,10
E01003831,ARSON AND CRIMINAL DAMAGE,10
