lsoa_code,fuel_poverty_pct,risk_fuel_poverty,fuel_poverty_pct_calc,fuel_pct_abs_diff
BACK TO CONTENTS,,,,
E01000365,9.17,9.17,9.174311926605505,0.004311926605504723
E01000366,8.25,8.25,8.251748251748252,0.0017482517482516613
E01000367,7.77,7.77,7.77262180974478,0.0026218097447801014
E01000368,8.63,8.63,8.625730994152047,0.004269005847953977
E01000369,9.68,9.68,9.67741935483871,0.002580645161289752
E01000370,8.1,8.1,8.104196816208393,0.004196816208393628
E01000371,7.76,7.76,7.759882869692533,0.00011713030746651754
E01000372,11.18,11.18,11.180124223602485,0.0001242236024854293
E01000373,6.78,6.78,6.782945736434108,0.002945736434107893
E01000374,12.68,12.68,12.676056338028168,0.003943661971831602
E01000375,8.79,8.79,8.786127167630058,0.0038728323699412925
E01000376,9.01,9.01,9.00900900900901,0.0009909909909904258
E01000377,6.66,6.66,6.6572237960339935,0.0027762039660066407
E01000379,9.64,9.64,9.641873278236915,0.0018732782369141887
E01000380,4.69,4.69,4.689092762487258,0.0009072375127425758
E01000381,9.13,9.13,9.12863070539419,0.0013692946058103672
E01000382,7.47,7.47,7.4650077760497675,0.004992223950232244
E01000383,7.64,7.64,7.63582966226138,0.004170337738619523
E01000384,8.85,8.85,8.848484848484848,0.0015151515151519135
E01000385,8.55,8.55,8.551068883610451,0.001068883610450655
E01000386,9.43,9.43,9.428571428571429,0.0014285714285708906
E01000387,8.26,8.26,8.259587020648967,0.000412979351033016
E01000388,8.85,8.85,8.854961832061068,0.004961832061068705
E01000389,6.41,6.41,6.405228758169934,0.004771241830066053
E01000390,7.69,7.69,7.6923076923076925,0.002307692307692122
E01000391,8.93,8.93,8.93371757925072,0.0037175792507202488
E01000392,10.73,10.73,10.731707317073171,0.0017073170731709553
E01000393,10.12,10.12,10.117302052785924,0.002697947214075569
E01000394,7.58,7.58,7.575757575757576,0.004242424242423937
E01000395,7.29,7.29,7.288135593220339,0.001864406779660932
E01000396,7.64,7.64,7.636363636363637,0.0036363636363629936
E01000398,10.06,10.06,10.06006006006006,6.006006005954134e-05
E01000399,8.57,8.57,8.567208271787297,0.002791728212702793
E01000400,9.75,9.75,9.75232198142415,0.0023219814241492998
E01000401,11.51,11.51,11.512717536813923,0.0027175368139236156
E01000402,8.06,8.06,8.062234794908061,0.0022347949080607776
E01000403,5.94,5.94,5.944986690328305,0.004986690328304455
E01000404,6.27,6.27,6.26753975678204,0.002460243217959679
E01000405,9.05,9.05,9.046052631578947,0.00394736842105381
E01000406,10.98,10.98,10.982658959537572,0.002658959537571448
E01000407,6.55,6.55,6.553398058252427,0.0033980582524275604
E01000408,14.78,14.78,14.779874213836477,0.00012578616352243444
E01000409,9.28,9.28,9.282700421940929,0.002700421940929232
E01000410,8.88,8.88,8.88208269525268,0.0020826952526800113
E01000411,9.21,9.21,9.212730318257957,0.0027303182579565544
E01000412,8.31,8.31,8.30945558739255,0.0005444126074500844
E01000413,9.35,9.35,9.347442680776014,0.002557319223985388
E01000414,9.45,9.45,9.450830140485312,0.0008301404853128247
E01000415,7.66,7.66,7.66488413547237,0.004884135472369877
E01000416,14.05,14.05,14.054054054054054,0.00405405405405368
E01000417,8.96,8.96,8.959156785243742,0.0008432147562587033
E01000418,8.95,8.95,8.953341740226985,0.0033417402269861896
E01000419,9.25,9.25,9.247648902821316,0.0023510971786837587
E01000420,8.53,8.53,8.527131782945736,0.0028682170542637664
E01000421,9.04,9.04,9.03522205206738,0.0047779479326184315
E01000422,11.38,11.38,11.376146788990827,0.003853211009174018
E01000423,8.01,8.01,8.006042296072508,0.003957703927492062
E01000424,5.9,5.9,5.896805896805897,0.0031941031941036258
E01000425,8.16,8.16,8.157099697885197,0.002900302114802855
E01000426,9.06,9.06,9.055627425614489,0.004372574385511641
E01000427,7.01,7.01,7.00507614213198,0.004923857868019965
E01000428,6.8,6.8,6.802030456852792,0.0020304568527924616
E01000429,9.02,9.02,9.02061855670103,0.0006185567010312809
E01000430,6.04,6.04,6.036745406824147,0.0032545931758534152
E01000431,10.13,10.13,10.126582278481013,0.003417721518987449
E01000433,11.18,11.18,11.183355006501952,0.0033550065019518627
E01000434,9.05,9.05,9.047619047619047,0.0023809523809532607
E01000435,9.86,9.86,9.85691573926868,0.003084260731318622
E01000436,7.39,7.39,7.385524372230429,0.004475627769570778
E01000437,9.34,9.34,9.340659340659341,0.0006593406593413675
E01000438,10.41,10.41,10.413476263399694,0.0034762633996940906
E01000439,11.76,11.76,11.76470588235294,0.004705882352940449
E01000440,8.06,8.06,8.064516129032258,0.00451612903225751
E01000441,8.49,8.49,8.488063660477453,0.00193633952254757
E01000442,8.37,8.37,8.370044052863436,4.405286343711623e-05
E01000443,8.54,8.54,8.540925266903916,0.0009252669039163663
E01000444,5.96,5.96,5.959302325581396,0.0006976744186042438
E01000445,7.69,7.69,7.6923076923076925,0.002307692307692122
E01000446,7.53,7.53,7.526881720430108,0.0031182795698923016
E01000447,8.55,8.55,8.547008547008547,0.002991452991453869
E01000448,6.47,6.47,6.474820143884892,0.0048201438848920475
E01000449,6.0,6.0,6.0,0.0
E01000450,9.61,9.61,9.606986899563319,0.0030131004366804603
E01000451,9.0,9.0,8.997050147492626,0.0029498525073741177
E01000452,8.36,8.36,8.364312267657994,0.004312267657994084
E01000453,8.59,8.59,8.586762075134168,0.003237924865832298
E01000454,9.5,9.5,9.502923976608187,0.0029239766081872176
E01000455,9.19,9.19,9.185185185185185,0.004814814814814383
E01000456,9.54,9.54,9.541984732824428,0.001984732824428903
E01000457,8.49,8.49,8.49056603773585,0.0005660377358491786
E01000458,6.92,6.92,6.919945725915875,5.4274084124728006e-05
E01000459,7.38,7.38,7.37618545837724,0.0038145416227601814
E01000460,5.12,5.12,5.1233396584440225,0.0033396584440223975
E01000461,8.48,8.48,8.48,0.0
E01000462,8.54,8.54,8.536585365853659,0.003414634146340134
E01000463,7.44,7.44,7.44466800804829,0.004668008048289707
