lsoa_code,ics_score_z,ics_z,lisa_I,lisa_p,lisa_class,gistar_z,gistar_p,gistar_class
E01003393,-0.1991718324100808,-0.3197877087997601,0.0851046006180836,0.6,Not sig,-0.4669694071707627,0.57,Not sig
E01003399,-0.4501132967911564,-0.7226960667047885,0.6796099803707459,0.11,Not sig,-1.5437827714609358,0.09,Not sig
E01003472,-1.1752739076430334,-1.8870045306581489,3.432360102614876,0.01,LL (coldspot),-3.307063813892129,0.01,Coldspot (Gi*)
E01003359,-0.2873303567595463,-0.4613338911677478,0.33102797839167974,0.34,Not sig,-1.0479984343708297,0.27,Not sig
E01003371,-0.5694125871116562,-0.9142414586981759,0.6403046717529737,0.28,Not sig,-1.3034736057305842,0.19,Not sig
E01003372,-0.0683036559422119,-0.1096674633762185,0.06290583687168017,0.73,Not sig,-0.6729896657607989,0.49,Not sig
E01003377,0.6484460542348455,1.041136567629992,0.8624840981624621,0.12,Not sig,1.6850803885577603,0.1,Not sig
E01003381,-0.5836945534533599,-0.9371723984716535,0.6980250185053131,0.13,Not sig,-1.6013697919782395,0.1,Not sig
E01003397,-0.3800550896775267,-0.6102115187424086,0.06963211668287145,0.79,Not sig,-0.7419960480285757,0.53,Not sig
E01003408,-0.6458644568739309,-1.0369915884173126,-0.10093625850531905,0.57,Not sig,-0.9373159303129565,0.36,Not sig
E01003410,-0.0655135611429175,-0.10518772338284718,0.02735826743709168,0.88,Not sig,-0.38975330824070425,0.65,Not sig
E01003415,-0.3850334433183945,-0.6182046987274691,-0.20147018789321833,0.44,Not sig,-0.3020500691236269,0.69,Not sig
E01003430,0.3449778488946208,0.5538919562558475,0.2761600413559433,0.24,Not sig,1.0667442979631236,0.26,Not sig
E01003457,-0.8948622561352233,-1.436779222835449,1.107100690546321,0.04,LL (coldspot),-2.170500497309661,0.07,Not sig
E01003355,-0.9648770141838368,-1.549194009543022,1.7154293097319124,0.01,LL (coldspot),-2.183067436535729,0.03,Coldspot (Gi*)
E01003358,-1.194247713166092,-1.9174686265195477,2.7981206093160984,0.01,LL (coldspot),-3.3604175836815102,0.01,Coldspot (Gi*)
E01003368,-0.0290182875659827,-0.0465913858487363,0.0039150817217761735,0.95,Not sig,-0.021854073198986884,0.9,Not sig
E01003373,0.907458615709114,1.4570037742622761,0.6678102001380123,0.15,Not sig,1.9490956894503673,0.1,Not sig
E01003394,-0.1615935473693273,-0.2594525021171976,0.08279677939902859,0.66,Not sig,-0.5418735275873809,0.69,Not sig
E01003396,-0.1810024486742922,-0.2906151821183346,0.07236702508727115,0.7,Not sig,-0.5289175965385776,0.7,Not sig
E01003407,-0.6785701747121844,-1.0895034644471142,0.2350648049271791,0.5,Not sig,-1.1764124091826302,0.25,Not sig
E01003420,-0.4568010537141557,-0.7334338424110054,-0.017363605646377067,0.89,Not sig,-0.6361723718006547,0.47,Not sig
E01003423,-0.5741410020935787,-0.9218333404167222,0.9824012644658296,0.09,Not sig,-1.7933747896591068,0.1,Not sig
E01003361,-0.1603444037288329,-0.2574468933023275,0.12460895310668882,0.67,Not sig,-0.7289638602171399,0.49,Not sig
E01003382,-0.3876046285916573,-0.6223329604273639,0.5740845384787241,0.23,Not sig,-1.2536880308124936,0.17,Not sig
E01003384,-1.221359184655046,-1.960998453226127,3.1586220494593653,0.01,LL (coldspot),-3.328609785406228,0.01,Coldspot (Gi*)
E01003385,-1.1219076838879694,-1.801320414508683,2.2725857626155173,0.02,LL (coldspot),-2.6963368904950755,0.02,Coldspot (Gi*)
E01003388,1.0756648492412424,1.7270735194475617,0.8802899735375675,0.03,HH (hotspot),2.1667951679759434,0.03,Hotspot (Gi*)
E01003400,-1.1251685334244947,-1.8065559921975964,1.612160660627566,0.02,LL (coldspot),-2.643274300134268,0.03,Coldspot (Gi*)
E01003409,0.739800061705584,1.187813376219042,0.5678656937132878,0.16,Not sig,1.656899617887014,0.1,Not sig
E01003411,-0.420493785961964,-0.6751393645887228,-0.14584286010542055,0.48,Not sig,-0.4842162779976733,0.72,Not sig
E01003436,0.5930288720135327,0.9521594591892528,0.3740183997072484,0.34,Not sig,1.2652369103577037,0.23,Not sig
E01003438,0.6472575472817159,1.03922831629327,0.9817033851322743,0.07,Not sig,1.9203331807697162,0.04,Hotspot (Gi*)
E01003441,0.1718459754981266,0.2759136676408102,0.29341651315312306,0.35,Not sig,1.2386596338291462,0.22,Not sig
E01003456,-0.3096093990860942,-0.4971048323377355,0.6323248043241066,0.08,Not sig,-1.7564405192559684,0.13,Not sig
E01003386,-0.2206722687968627,-0.35430853037942844,-0.21417225983991622,0.4,Not sig,0.19946125562150502,0.81,Not sig
E01003395,-0.1074010869322144,-0.17244179107586605,0.03349241698215897,0.84,Not sig,-0.2830200533762557,0.8,Not sig
E01003416,0.4726298829465556,0.7588484051629836,0.09237140626805519,0.62,Not sig,0.9336941695811349,0.34,Not sig
E01003429,-0.0955242188555852,-0.15337244585780171,-0.053457520716530614,0.85,Not sig,0.22224893122408065,0.85,Not sig
E01003431,0.443972930503357,0.7128371742971356,0.40899254984600886,0.23,Not sig,1.2819020503752347,0.2,Not sig
E01003450,0.5471933194387496,0.8785664909361826,0.613245389532167,0.09,Not sig,1.7005478198570358,0.09,Not sig
E01003458,-0.8748217086835595,-1.404602379980153,1.6974010604044107,0.01,LL (coldspot),-3.0050286734929763,0.02,Coldspot (Gi*)
E01003477,-0.9969284042904408,-1.600655305460283,1.5635399601016386,0.02,LL (coldspot),-2.3455596842119077,0.01,Coldspot (Gi*)
E01003357,0.5291969630190331,0.8496717746674891,-0.8601455964833764,0.07,Not sig,-0.04098203577421792,0.89,Not sig
E01003401,0.1202611118005664,0.19308968007701527,-0.3422210155010202,0.35,Not sig,-1.5471813836902772,0.14,Not sig
E01003403,-0.6181501739134829,-0.9924938954367999,0.8385987219866797,0.09,Not sig,-1.6376874434049686,0.12,Not sig
E01003404,-0.3283495649810549,-0.5271937994449819,0.5152365597727634,0.16,Not sig,-1.4311670351603967,0.18,Not sig
E01003406,-0.0302023956365182,-0.04849257439666417,-0.0027683798665753675,0.97,Not sig,0.13481043172635013,0.99,Not sig
E01003424,-0.698187658070096,-1.1210010410849967,1.2387203097207946,0.06,Not sig,-2.110124157695213,0.03,Coldspot (Gi*)
E01003443,-0.6276336601125184,-1.0077204577791075,1.0985251144179955,0.09,Not sig,-2.032323083141697,0.07,Not sig
E01003448,-0.5158788461353715,-0.8282883790727482,-0.6655245439847022,0.09,Not sig,-0.07325465286323571,0.99,Not sig
E01003454,-0.2553102783760256,-0.4099228689466327,0.514542067063086,0.13,Not sig,-1.5154006454341293,0.19,Not sig
E01003455,-1.393947365358884,-2.238103795911151,2.1202085423612993,0.01,LL (coldspot),-3.3460438925677276,0.01,Coldspot (Gi*)
E01003459,-0.2557463767925195,-0.41062306290345013,0.6133657434228278,0.12,Not sig,-1.7628022992531227,0.1,Not sig
E01003461,-0.8285365620947452,-1.3302875494140372,1.0948919404812298,0.07,Not sig,-1.6553541122811588,0.09,Not sig
E01003466,-0.2526443122800039,-0.4056424283880034,0.3295823093856427,0.37,Not sig,-1.1844444790414115,0.22,Not sig
E01034580,-0.8381762491135248,-1.3457649057649863,1.37424606551693,0.03,LL (coldspot),-2.081146652167562,0.04,Coldspot (Gi*)
E01003376,0.4573791615207598,0.7343620448012569,0.10296986993643704,0.56,Not sig,0.9072397758930643,0.4,Not sig
E01003387,0.8703278819477565,1.3973871501045445,0.901344425594376,0.04,HH (hotspot),2.1839792862830993,0.03,Hotspot (Gi*)
E01003402,-0.8098618510101336,-1.3003036757006616,1.3855099341620294,0.04,LL (coldspot),-2.0175060415352513,0.04,Coldspot (Gi*)
E01003418,0.6717248904925424,1.0785127649581685,-0.555635288378682,0.17,Not sig,0.4711852280751722,0.59,Not sig
E01003380,-0.7987357741591071,-1.2824397911289005,1.0922533318028578,0.04,LL (coldspot),-1.8816052058385768,0.06,Not sig
E01003414,-0.1742403359931511,-0.2797580217720081,-0.03821010250412363,0.77,Not sig,-0.2279156695093079,0.85,Not sig
E01003417,0.1433992723061137,0.23024001024355947,0.015647855969737445,0.85,Not sig,0.26623847202755985,0.73,Not sig
E01003433,0.3434155159794763,0.5513834948069021,-0.011273826699543753,0.88,Not sig,0.36888738215378186,0.55,Not sig
E01003434,-0.3552381521807857,-0.570365766029898,-0.2788328262023602,0.27,Not sig,-0.1789956722708602,0.93,Not sig
E01003442,-0.6074810828177006,-0.9753637412618289,0.6216430451215393,0.12,Not sig,-1.7145142629101626,0.11,Not sig
E01003389,0.2751361720078003,0.44175506641499684,0.566536549732328,0.16,Not sig,1.8728895884043364,0.08,Not sig
E01003378,-0.1469694532815273,-0.23597224647552187,-0.1721489854239961,0.47,Not sig,0.4799627703108627,0.71,Not sig
E01003421,-0.154121463178214,-0.2474554207301305,0.1852376013869115,0.51,Not sig,-0.912679070278024,0.39,Not sig
E01003422,-0.336723306837691,-0.5406385706759905,-0.020527309917898532,0.95,Not sig,-0.5403950517232635,0.71,Not sig
E01003447,0.5228782694937877,0.8395265623621379,-0.7652069127378854,0.08,Not sig,-0.05689110091320237,0.95,Not sig
E01003476,-0.2205144845626271,-0.3540551940610326,0.531211390421466,0.11,Not sig,-1.7799326390772614,0.06,Not sig
E01003364,-0.2707480111191936,-0.43470949225206196,0.015593190310621861,0.88,Not sig,-0.404296197538391,0.56,Not sig
E01003366,-0.2338541610528316,-0.37547320548018465,0.2944763647960504,0.24,Not sig,-1.0481034859887164,0.26,Not sig
E01003383,-0.9631568001083126,-1.5464320561523222,1.9875813363958588,0.01,LL (coldspot),-3.049022999092974,0.01,Coldspot (Gi*)
E01003392,-0.0585022477361354,-0.0939304495861413,-0.016742006153849173,0.85,Not sig,0.07441534773861266,0.97,Not sig
E01003405,0.2040721610324552,0.3276556128279217,0.1385243362076641,0.45,Not sig,0.867972815132117,0.53,Not sig
E01003412,0.1023359697483676,0.16430930467242177,0.045759081564593074,0.73,Not sig,0.451198801505986,0.68,Not sig
E01003425,-1.0051497223025738,-1.613855346945071,1.009115491818169,0.02,LL (coldspot),-2.34864543733631,0.02,Coldspot (Gi*)
E01003428,-0.6172488422093028,-0.9910467289521591,1.486398393688655,0.02,LL (coldspot),-2.451412317770507,0.02,Coldspot (Gi*)
E01003473,-1.36046301150749,-2.18434175200561,3.3014508123227704,0.01,LL (coldspot),-3.465870999229227,0.01,Coldspot (Gi*)
E01003478,-0.998256311116696,-1.602787375423838,2.3405601571787082,0.01,LL (coldspot),-2.9429519244611146,0.01,Coldspot (Gi*)
E01003374,0.693886584462037,1.1140952931292931,0.8215600769739118,0.05,Not sig,1.7558999611818775,0.13,Not sig
E01003398,-0.2664073706245757,-0.4277402162168877,0.04875332768009787,0.7,Not sig,-0.6793290543025224,0.51,Not sig
E01003444,-0.623065691693228,-1.0003861869788724,0.9627412094282671,0.05,Not sig,-1.9162395097748322,0.08,Not sig
E01003463,-0.8091561116632117,-1.2991705497659796,0.6696075702917017,0.15,Not sig,-1.3325964788400835,0.12,Not sig
E01003419,-0.6333595445020873,-1.01691386343108,0.38941065665642255,0.23,Not sig,-1.3506119337698705,0.16,Not sig
E01003440,0.1830191049858036,0.2938530993152182,0.21385445104473308,0.37,Not sig,1.0579708301539168,0.33,Not sig
E01003467,-0.692364922765446,-1.1116521328609277,0.3833623342464088,0.2,Not sig,-1.2641095026897171,0.22,Not sig
E01003469,-0.6022161274741251,-0.9669103973030883,0.2663109918773391,0.32,Not sig,-1.1527307156205286,0.19,Not sig
E01003470,-0.3135264983736442,-0.5033940761085499,0.18288504369809785,0.57,Not sig,-0.7331129298785345,0.51,Not sig
E01034579,-0.5637612623898036,-0.9051677650808789,1.2787235291587502,0.05,Not sig,-1.9207701234913466,0.04,Coldspot (Gi*)
E01003413,0.1700988466950276,0.2731085003128782,-0.031038933745419762,0.8,Not sig,0.09611617905532574,0.91,Not sig
E01003426,-0.0110922618028937,-0.017809591569408346,0.010496965557853222,0.96,Not sig,-0.497299048398014,0.64,Not sig
E01003453,0.7674162673872424,1.2321535975938067,0.09555022678785863,0.69,Not sig,0.9269005908939786,0.28,Not sig
E01003471,-0.4278173623839713,-0.6868980038293945,0.38013953295555886,0.25,Not sig,-1.0938259303407196,0.21,Not sig
E01003356,-1.119427869294928,-1.7973388563869293,1.002452206294472,0.04,LL (coldspot),-2.2024975268812717,0.04,Coldspot (Gi*)
E01003365,-0.070690895672584,-0.11350038450012345,-0.010471453875537905,0.91,Not sig,-0.023898939867538622,0.98,Not sig
E01003370,-0.8041088973600065,-1.291066807995305,0.9993220708768761,0.03,LL (coldspot),-1.894203161550902,0.1,Not sig
E01003449,0.2945047355597532,0.47285298064349546,0.12249840716533375,0.54,Not sig,0.6968905972622277,0.52,Not sig
E01003362,0.2336249167238311,0.3751051337612135,-0.16974638758573074,0.46,Not sig,0.034408315372361366,0.93,Not sig
E01003439,0.5940521592797495,0.9538024359412751,0.03196463484754334,0.84,Not sig,0.7641446906582577,0.34,Not sig
E01003446,-0.806295129591937,-1.2945769940888576,0.900288697598747,0.04,LL (coldspot),-1.8705331185711862,0.07,Not sig
E01003451,0.3849917934976495,0.6181378263159127,0.025283939886548378,0.86,Not sig,0.5339758827210219,0.58,Not sig
E01003462,-0.241875867210855,-0.3883527527630433,0.30611842906054637,0.38,Not sig,-0.9527995894280261,0.3,Not sig
E01003468,-0.3979440874985578,-0.6389338614386036,0.4233020871202251,0.12,Not sig,-1.2609534776408153,0.33,Not sig
E01003427,-0.4312233652307166,-0.6923666377890578,-0.0649041100947086,0.8,Not sig,-0.6463128678121309,0.65,Not sig
E01003363,-0.2630806481589253,-0.4223988738080241,-0.09553656216307993,0.64,Not sig,-0.345069408627311,0.85,Not sig
E01003437,0.3000374724350886,0.48173627115373485,0.3864259581406409,0.14,Not sig,1.076409752295836,0.23,Not sig
E01003474,-1.55930418487129,-2.50359855893273,2.6332298707311352,0.02,LL (coldspot),-3.7375363934250707,0.01,Coldspot (Gi*)
E01003435,0.2666908159354926,0.42819531232888275,0.41070448824024014,0.15,Not sig,1.346228600744314,0.13,Not sig
E01003445,-0.7136541428569785,-1.1458338282986027,0.8640833510026104,0.05,Not sig,-1.5062069193957217,0.13,Not sig
E01003432,0.5351803989572576,0.8592787017428767,0.4533805393461339,0.14,Not sig,1.340719739914495,0.18,Not sig
E01003452,0.6712868471810529,1.0778094483031917,0.4186406086182336,0.2,Not sig,1.3234175031039959,0.16,Not sig
E01003465,-0.9211030712102728,-1.4789111349052784,1.2674057035211441,0.01,LL (coldspot),-2.1626597421016402,0.05,Not sig
E01003464,-0.4237244828478998,-0.6803265295732412,0.5727207124571004,0.22,Not sig,-1.7043555046362044,0.09,Not sig
E01003375,1.4723955200350334,2.364059134775553,1.3339550789968477,0.03,HH (hotspot),3.0555685510452553,0.02,Hotspot (Gi*)
E01003460,0.2986523868142319,0.47951239565976794,-0.4065228776906561,0.13,Not sig,-0.32853862238199244,0.77,Not sig
E01003489,-0.4450634722602943,-0.7145881339864696,-0.10112698331317133,0.64,Not sig,-0.5655361725653258,0.54,Not sig
E01003491,0.3854237202430081,0.618831322291705,-0.13784324835154313,0.53,Not sig,0.406658438753853,0.64,Not sig
E01003495,-0.6286377916648879,-1.009332678365624,0.38378369960910647,0.22,Not sig,-1.4614239548072694,0.16,Not sig
E01003496,-0.0464031595219846,-0.07450431059976498,0.004455670488795255,0.96,Not sig,-0.1338830138344178,0.92,Not sig
E01003506,0.0803461291784433,0.12900270208893208,-0.08724280689153027,0.66,Not sig,-0.504271109108657,0.64,Not sig
E01003509,0.6459498323238403,1.0371286661314882,-0.001309310492805027,0.99,Not sig,0.8316909587551634,0.39,Not sig
E01003511,-0.0460298729657944,-0.07390496655053196,-0.0026963604910398746,0.96,Not sig,-0.12560054559129336,0.97,Not sig
E01003519,-0.0668375849108552,-0.10731355875837088,-0.012658053220128763,0.96,Not sig,-0.02461613301568639,1.0,Not sig
E01003522,0.272039222594796,0.43678264463692984,0.08915179102574244,0.66,Not sig,0.5126215150744287,0.62,Not sig
E01003524,-0.1546213078558649,-0.2482579648564135,-0.025274204926521292,0.82,Not sig,-0.1260110072645301,0.9,Not sig
E01003527,0.0102300669307473,0.016425262674274674,-0.0014545196730101513,1.0,Not sig,0.0728821458744653,0.95,Not sig
E01003530,-0.6411521856981566,-1.0294256269843658,0.5639924215645095,0.2,Not sig,-1.3269733470820961,0.18,Not sig
E01003532,-0.580514784194514,-0.9320670022241327,0.6085573440604711,0.16,Not sig,-1.3702051424648367,0.15,Not sig
E01003534,-0.0254030483880062,-0.04078680475160661,0.015769499784349827,0.93,Not sig,-0.16726228028610524,0.79,Not sig
E01003551,0.0623546910508864,0.10011588256628912,0.00809681288171499,0.95,Not sig,0.28237535479047365,0.84,Not sig
E01003553,0.3586628894052858,0.5758644796633089,-0.10106493526527927,0.63,Not sig,0.29698924818951833,0.78,Not sig
E01003554,-0.0899425510628786,-0.14441059250177102,-0.013095745693601937,0.91,Not sig,-0.14090213186980058,0.97,Not sig
E01003560,-0.2753474680630211,-0.4420943206185619,0.06448449655364524,0.71,Not sig,-0.3780279626436199,0.55,Not sig
E01003563,-0.4792752675744889,-0.7695181484622463,0.13769570180381016,0.51,Not sig,-0.7080191763169981,0.39,Not sig
E01003565,-0.7474475346820522,-1.2000920595632658,-0.13098120725586995,0.56,Not sig,-0.9585453715431559,0.34,Not sig
E01003566,-0.0947525508344565,-0.15213346569958983,0.07135629022561789,0.76,Not sig,-0.5253094556259535,0.62,Not sig
E01003567,-0.4977323558963205,-0.7991526098925193,0.06886722423406982,0.62,Not sig,-0.6470909370134125,0.39,Not sig
E01003568,-0.3178477769150356,-0.5103322648429484,-0.0401816186105586,0.79,Not sig,-0.4774154898010521,0.77,Not sig
E01003569,-0.4479987506955939,-0.7193009789412781,0.13037459730682535,0.53,Not sig,-0.7982456875589438,0.4,Not sig
E01003570,-0.266769949339162,-0.42832236789463285,0.05224890050898261,0.84,Not sig,-0.4704628705912553,0.68,Not sig
E01003572,-0.1733143473824306,-0.2782712664782811,0.022553473088540936,0.91,Not sig,-0.2566404693273771,0.76,Not sig
E01003581,-0.3368488482820698,-0.5408401383895146,-0.10854883767187992,0.68,Not sig,-0.4521115948560565,0.67,Not sig
E01003582,0.2817524109022421,0.4523780137028902,0.26017539423533503,0.47,Not sig,1.0229969766541347,0.31,Not sig
E01003583,0.2847339599247647,0.457165150111936,0.06404887968496666,0.76,Not sig,0.6081412151272431,0.52,Not sig
E01003585,-0.8242445729111146,-1.3233963872922736,0.23390695668826159,0.37,Not sig,-1.4614116470011345,0.19,Not sig
E01003588,0.3389262393399322,0.5441755705067818,-0.2697234850757866,0.36,Not sig,0.20194579046404249,0.98,Not sig
E01003589,-0.6258503528318881,-1.00485720275726,0.26845234985922334,0.36,Not sig,-1.048644518099697,0.23,Not sig
E01003593,0.2713262605826328,0.43563792208468904,0.07851984912328429,0.63,Not sig,0.49574393804428996,0.58,Not sig
E01003597,0.0184272826426407,0.02958660581865356,-0.005039846857779794,0.96,Not sig,-0.22340588780369097,0.91,Not sig
E01003598,0.0741944270153279,0.11912560894701225,0.009463099892804767,0.92,Not sig,0.20091002546664913,0.89,Not sig
E01003607,-0.172801741279901,-0.2774482327738605,-0.04968898186791808,0.73,Not sig,-0.19932232374752068,1.0,Not sig
E01003608,-0.3729652875815376,-0.5988282245251217,-0.06822581866428541,0.76,Not sig,-0.44395093753963866,0.7,Not sig
E01003621,0.0202213197810282,0.03246708856083865,-0.009708831549464622,0.97,Not sig,-0.24822412209031752,0.84,Not sig
E01003626,-0.8732335060117777,-1.4020523823857491,0.774762158799893,0.13,Not sig,-1.7216499871869952,0.1,Not sig
E01003627,-0.1860575433823489,-0.29873157656474847,0.21757739346041421,0.33,Not sig,-0.8982365766287013,0.41,Not sig
E01003629,-0.48888887056301,-0.7849536246327918,0.18195966962844878,0.47,Not sig,-0.7417061500870811,0.45,Not sig
E01003633,0.455475457378811,0.7313054821416686,0.07244207936743315,0.68,Not sig,0.7711351910922677,0.41,Not sig
E01003634,0.2038967321569417,0.3273739465025235,0.11510356037045268,0.6,Not sig,0.5701153662656652,0.59,Not sig
E01034204,-0.3859857881424899,-0.6197337712152782,0.002062308056432851,0.97,Not sig,-0.7725207286744333,0.55,Not sig
E01003484,-0.7202860999748789,-1.1564820125620534,0.03435046155907076,0.85,Not sig,-1.0714828394130869,0.28,Not sig
E01003490,-0.1780276606621028,-0.28583890109971954,0.021217587091011004,0.92,Not sig,-0.35487635425936503,0.75,Not sig
E01003492,-0.4178208792652856,-0.6708477802917705,0.4345827624173318,0.26,Not sig,-1.1120641741598356,0.26,Not sig
E01003494,-0.6539116875056379,-1.0499121174638015,0.4448259038403922,0.24,Not sig,-1.4083554560822031,0.12,Not sig
E01003521,0.0541095684496304,0.08687762074219728,-0.0022816405362858626,0.98,Not sig,0.07999323242823149,0.92,Not sig
E01003526,0.3807323020521413,0.6112988421406469,0.03728011549829954,0.85,Not sig,0.6443946834260348,0.55,Not sig
E01003528,0.4088517723567079,0.6564470986614075,-0.08384986480620055,0.71,Not sig,0.5921730348956233,0.55,Not sig
E01003529,-0.5166144078864618,-0.8294693874724581,0.5387090949220831,0.2,Not sig,-1.3039385755698978,0.19,Not sig
E01003533,0.3534344913095728,0.5674698315472108,-0.2637732368978427,0.37,Not sig,0.07721129067174885,0.94,Not sig
E01003552,-0.1121018019497556,-0.17998919809115665,-0.003530009240972235,0.95,Not sig,-0.2493686134484805,0.89,Not sig
E01003555,0.1510745291780105,0.2425633030496424,-0.09195150630344634,0.62,Not sig,-0.0846701616896347,0.82,Not sig
E01003556,0.3461702859584814,0.555806517727345,-0.13053552102234484,0.43,Not sig,0.2665361304457213,0.76,Not sig
E01003561,-0.1388204307933046,-0.2228882817455043,0.09150274403990452,0.65,Not sig,-0.47517541136480873,0.61,Not sig
E01003562,-0.0916807404097841,-0.1472014067548759,0.06488701937852233,0.67,Not sig,-0.4113369079050526,0.59,Not sig
E01003564,-0.3300229432132921,-0.5298805538136456,0.19460882834113946,0.48,Not sig,-0.6485503550401183,0.43,Not sig
E01003571,-0.3303067933799842,-0.5303362999568151,0.13184175269382606,0.53,Not sig,-0.7654249063077895,0.46,Not sig
E01003573,-0.0934913218449421,-0.15010845280520513,0.050925332324656174,0.8,Not sig,-0.5237244888784844,0.58,Not sig
E01003579,-0.2378462924070262,-0.381882919763262,0.11310718272447812,0.56,Not sig,-0.7612906872414987,0.53,Not sig
E01003580,0.4326008590367343,0.6945783239636666,0.2261666834862365,0.36,Not sig,0.8173224248752377,0.42,Not sig
E01003586,-0.0833805530864644,-0.13387473372779732,0.029312939198350013,0.85,Not sig,-0.27117252738165515,0.65,Not sig
E01003595,0.6908736584752084,1.1092577782736412,0.18453875431506178,0.49,Not sig,1.2518563425060734,0.28,Not sig
E01003599,0.4626030754143284,0.7427494931405983,0.09600531701788512,0.59,Not sig,0.5695685612858767,0.51,Not sig
E01003602,-0.4432020920508248,-0.7115995260834911,-0.25278996800634673,0.31,Not sig,-0.4055147112203055,0.75,Not sig
E01003605,0.0546425867913563,0.08773342807291373,-0.03425777864820899,0.81,Not sig,-0.09708236327208104,0.79,Not sig
E01003611,0.2228186968625131,0.35775480742027627,-0.5393283057475926,0.28,Not sig,-0.8699604833272502,0.33,Not sig
E01003615,0.2774856857534469,0.4455274151875226,0.017821378172637767,0.87,Not sig,0.6101792852536523,0.68,Not sig
E01003628,-0.592897281028773,-0.951948178412215,0.3396398434595607,0.25,Not sig,-1.2048328460150277,0.2,Not sig
E01003632,-0.550949123247906,-0.8845967607805549,-0.21206186812111,0.37,Not sig,-0.5990108499736836,0.65,Not sig
E01003637,-0.1320117173287283,-0.21195629978618813,-0.046185073069361586,0.76,Not sig,-0.04497941796564987,1.0,Not sig
E01034199,-0.5661245411862655,-0.9089622148403187,0.5112855161067527,0.27,Not sig,-1.3483594733683633,0.16,Not sig
E01034202,-0.0058882076292958,-0.009454029738665866,-0.001820377602924037,0.98,Not sig,0.09606746331755324,0.93,Not sig
E01034210,-1.1576543004832385,-1.8587147181108528,0.7927508054375592,0.14,Not sig,-2.0213650685046534,0.06,Not sig
E01003487,0.1061600215094505,0.17044915254252904,0.02852400068174033,0.84,Not sig,0.37256076045201064,0.78,Not sig
E01003488,0.5098911184888634,0.8186745612862515,-0.48668341519284786,0.15,Not sig,0.2476551236916925,0.86,Not sig
E01003507,0.1262480901146395,0.20270229474508414,0.0854845587175847,0.71,Not sig,0.5389462240717114,0.6,Not sig
E01003520,0.1473382152739148,0.23656432594384666,-0.09249747447660404,0.45,Not sig,-0.02150478961303639,0.85,Not sig
E01003525,0.4616733888858958,0.7412568005181931,0.04607645395060696,0.74,Not sig,0.6525112680823495,0.51,Not sig
E01003531,-0.149586944113145,-0.24017485577884942,0.10935471743398738,0.68,Not sig,-0.641551758566666,0.6,Not sig
E01003543,-0.6254321308055175,-1.004185710900383,0.014108236403024506,0.96,Not sig,-1.0507891122972501,0.29,Not sig
E01003547,-0.3865125209902431,-0.6205794866384599,0.3365747807139155,0.31,Not sig,-1.2178993149317285,0.38,Not sig
E01003549,0.1121612889476781,0.1800847096428627,0.0013532916423983805,1.0,Not sig,0.2541057157434773,0.84,Not sig
E01003558,0.177967573024068,0.2857424251680518,-0.03648652370487894,0.77,Not sig,0.303771259162133,0.83,Not sig
E01003575,0.2966311857873767,0.4762671815269233,0.004931306985153011,0.94,Not sig,0.5557154299408871,0.63,Not sig
E01003592,0.2603294608843554,0.4179816032313206,0.08648019526579642,0.54,Not sig,0.5095537346324995,0.57,Not sig
E01003594,-0.225750418995636,-0.3624619424224688,-0.1590492768539061,0.53,Not sig,0.10333716193782776,0.96,Not sig
E01003618,0.0547408092203364,0.08789113272992377,-0.01144561416590898,0.92,Not sig,0.002492261519587229,0.95,Not sig
E01003624,0.3834000192056725,0.6155820941744841,0.08557581047167508,0.77,Not sig,0.7666999230853851,0.53,Not sig
E01003631,0.0067724859177739,0.01087381548041756,-0.0009735900332286739,0.99,Not sig,-0.09835316305232425,0.94,Not sig
E01034208,0.1706029290309209,0.273917848368229,-0.1227580304241461,0.59,Not sig,-0.12731515316083208,0.92,Not sig
E01034221,-1.0597246143172323,-1.7014800851632181,1.0644328400012844,0.07,Not sig,-2.1483797538736438,0.03,Coldspot (Gi*)
E01003499,0.9766023507234232,1.5680200576921446,-0.08419516782013334,0.62,Not sig,1.349281209457994,0.21,Not sig
E01003516,0.6246285581810125,1.0028955051251258,0.07813645554571681,0.62,Not sig,1.0292861146650434,0.31,Not sig
E01003536,-0.0497177911289093,-0.07982624008280201,-0.0032130068386018945,0.99,Not sig,-0.11896851861477807,0.99,Not sig
E01003538,0.1283198940406147,0.20602875623591305,0.015974550677054885,0.91,Not sig,0.43110365805915546,0.77,Not sig
E01003542,0.276839398481514,0.4444897447327349,0.08164184789724963,0.66,Not sig,0.8322542734753806,0.51,Not sig
E01003550,0.1779329336878641,0.28568680869947316,-0.20642347269506917,0.46,Not sig,-0.5788287856286767,0.64,Not sig
E01003559,-0.5483733772067276,-0.8804611763708952,0.16206994173361008,0.5,Not sig,-1.2189924176303035,0.25,Not sig
E01003577,0.7715356491372143,1.2387676234605907,0.1285898895724903,0.49,Not sig,1.4456315424734592,0.17,Not sig
E01003623,0.0598543048457023,0.09610129493110559,0.0033246596137008586,0.99,Not sig,0.19519419357872445,0.93,Not sig
E01003630,0.0593694914000018,0.09532288475573164,0.029970008638706656,0.77,Not sig,0.3581905731867817,0.66,Not sig
E01003636,0.5893912820070644,0.9463189918920178,0.1427718175564481,0.58,Not sig,1.1090545128816218,0.3,Not sig
E01033584,0.0488970026373335,0.07850839273484364,-0.0005553002236193942,1.0,Not sig,0.15254864713400104,0.93,Not sig
