lsoa_code,Region name,rDERI_score_0_10,rDERI_decile,broadband_score_z,deprivation_score_z,demography_score_z
E01002014,London,1.1753814499032407,5,-0.1102799697076577,-0.10623868729659133,-0.0665303523179337
E01002541,London,1.091874187694284,3,-0.23733021066428076,-0.12705086018479145,-0.44650478083388007
E01033099,London,0.8120747535406905,1,-0.9449148560448061,-0.4117436891300385,-1.222797439347673
E01000674,London,1.1531580606908765,4,-0.17209730424448458,-0.448578419117022,0.19715601390959867
E01000203,London,1.125943660502571,4,-0.17168601341095724,-0.3118579791613807,-0.11199384658657845
E01004005,London,1.425188123987369,9,-0.17002640079177564,0.6392332741371737,0.826734525606993
E01004114,London,1.0034148150692588,2,-0.8877982834773407,-0.61939247388734,0.13716651833079016
E01002736,London,1.6646430159847432,10,-0.1992667241300494,1.0824875345457308,1.9262789394674946
E01000487,London,1.2413070506717918,6,-0.2612087644921057,-0.1259275161190559,0.5207930765078754
E01000709,London,1.210525647596659,6,-0.28561335443432273,-0.36143255486134823,0.5861380868247447
E01003300,London,1.3739322778637413,9,0.027192433078145877,0.792658705673025,0.15210976731034712
E01000832,London,0.9583841776559582,1,-0.6393269141129382,-0.6430980692688,-0.37223114074800917
E01002973,London,1.0317856390508418,2,-0.4459393078561437,0.03233672159134658,-0.7770939422265037
E01002528,London,1.1887603776174531,5,-0.4729467799587348,0.5828228859450617,-0.30835892582941576
E01002396,London,1.3435454885198173,8,-0.37032614281717996,0.17407451702084262,0.9761422075231354
E01002505,London,1.2754816776823708,7,-0.05766005648240083,0.13920689942895623,0.26812262936845405
E01002780,London,1.140616011736046,4,-0.3895399068268807,0.02760434665099801,-0.1408605540093831
E01000698,London,1.1268954517771586,4,-0.21300384566124722,-0.4509268604781369,0.0744089964484378
E01002092,London,1.2388468121015959,6,-0.31058613786460576,0.7884822422671622,-0.3597901064124585
E01001159,London,1.0874493700360501,3,-0.09468015616317653,-0.29281639949057947,-0.4513579028181505
E01004336,London,1.193334032713515,5,-0.18558602777766245,0.20169612401180634,-0.1856835302335004
E01000316,London,1.1415762989266003,4,-0.3132936607826224,-0.2640275569969505,0.08059493446905575
E01000302,London,1.136922130825681,4,-0.03639068042454998,-0.25212264629235137,-0.23763125302942023
E01002847,London,0.9219803530728166,1,-0.6074907361585733,-0.492783018579731,-0.7844854683259918
E01003663,London,1.280236406849098,7,-0.41778980517046055,0.007396866855232844,0.7901163384355336
E01004557,London,0.8907790426703689,1,-0.3977671663213949,-0.6711943700089773,-1.0130164761505382
E01004091,London,0.9235094586031503,1,-0.5508422183167926,-0.9819409397146656,-0.3423108190001267
E01002476,London,1.0618982309915803,3,-0.19381404609717165,-0.8409000801058003,0.03435476150858278
E01004284,London,1.341784789574644,8,-0.3454922850214092,0.3579153204655596,0.7563384331135117
E01004424,London,1.2307594945889075,6,-0.36151949843795145,0.5854321868465859,-0.15692540783481176
E01003066,London,1.2738180960357393,7,-0.01793375832720845,0.41412182548967497,-0.057033844181942205
E01000861,London,1.0975507622025615,3,-0.34354746502944217,-0.10217138055295968,-0.3292862325652222
E01000994,London,1.057342903126607,3,-0.45609797137820113,0.055490049069186406,-0.6285449845583768
E01000667,London,1.1061409436859466,3,0.0675219933550016,-0.5731214622518781,-0.21510836432191552
E01002742,London,0.9655090813776026,1,-0.35990630994466694,-0.37490093940483626,-0.8748134301605083
E01003185,London,1.2158076669099165,6,-0.19526078945509848,0.14694250518442906,0.02079731130059283
E01003330,London,1.2474055209301476,6,-0.205105064771243,0.526773210629241,-0.1494638368558154
E01002226,London,1.2500488703394468,6,-0.07273149868267469,-0.43675031806245834,0.6983943397224008
E01004130,London,1.0157070637075567,2,-0.4957167256237108,-0.4259236856362508,-0.37068637326371867
E01032573,London,0.940045172850454,1,-0.35305722963062264,-0.7419186156232667,-0.6755983695007725
E01000261,London,1.2103407362190053,6,0.1857301910479273,-0.6305467396206076,0.3827399290999658
E01002514,London,1.0199513202096246,2,-0.17793840881431186,-0.5919000664680361,-0.4956610023585492
E01002810,London,1.2889691938848964,7,-0.292484566982139,0.4134191437904502,0.3139874564853666
E01002243,London,1.2406145076469697,6,-0.22987992199416743,0.20059633668991386,0.1585629209208505
E01002825,London,0.7650267120475834,1,-1.2981915742581969,-0.921417330383125,-0.6572306726858542
E01001099,London,1.037788587016564,2,-0.27142501186743084,-0.16368718764055415,-0.7176405979200919
E01003035,London,1.001340655393091,2,-0.1820499575965945,-0.3097890769233538,-0.8912956558095537
E01000972,London,1.4021262593706483,9,0.26574292798747834,-0.11208374703952997,0.9965116409762831
E01000368,London,1.2155475921280248,6,-0.1634751940152868,0.5801706288344027,-0.4458603013622791
E01001058,London,1.0959063769181474,3,-0.058885173995951307,-0.33907322453716926,-0.38744059163113415
E01001650,London,1.258584760248405,7,-0.2744642331353159,0.4544707475398305,0.0628600846267565
E01004273,London,1.2970526171155203,7,-0.3196835430872095,0.5415167470370533,0.2641829315889999
E01003799,London,0.8978705982553017,1,-0.3775768253064484,-0.8447916208050916,-0.8147849103052018
E01004086,London,1.056862342391882,3,-0.1694693651601137,-0.3444047795614918,-0.5183163142588595
E01000362,London,0.9804690999596094,1,-0.8282716311409214,-0.5334210771115471,-0.15336794424784386
E01002684,London,1.1472760528205652,4,-0.3957321253949219,-0.12436109372629353,0.0593942227560641
E01004426,London,1.164290029350878,5,-0.5245174083575551,0.31708252091304895,-0.14572132269818833
E01004715,London,1.0482908234581438,2,-0.11433199805527462,-0.776989532444204,-0.19504821024092203
E01000352,London,1.0620642545903265,3,-0.40580471975915233,-0.26127238820165066,-0.3322328465409707
E01003447,London,1.1414461919130197,4,-0.17856873823490851,-0.01668268273842574,-0.3022972491979273
E01004460,London,1.1612733301260845,5,-0.4263599367050263,0.3777876745945809,-0.32365205002776937
E01004286,London,1.4293446784935857,9,0.12287863108393832,0.6676635607158024,0.5316721629127366
E01004474,London,0.9945452022098856,2,-0.09232703678894812,-0.3535028238622628,-0.9802578670040546
E01003131,London,0.904295441232474,1,-0.5290171543919638,-0.3712554519157207,-1.0962702841444496
E01004078,London,1.0151620434264759,2,-0.4387940560511623,-0.09979237937147348,-0.7571853403099341
E01003897,London,0.9058518929450611,1,-0.44203507236125716,-0.801993943929789,-0.7426757770240603
E01003233,London,1.0950257933342724,3,-0.00022916683842285254,-0.07722209013245228,-0.7135137695601851
E01000188,London,1.039504230040373,2,-0.32666982681087164,-0.5042930010047825,-0.3109456481444331
E01003329,London,1.004344666141278,2,-0.30028232781298353,-0.2041821919055845,-0.8596822705673058
E01002580,London,1.2055043860536265,5,-0.2957709996828593,-0.04214777247508621,0.24527231082576761
E01000554,London,1.228131198998792,6,0.08382963404341365,-0.13159665273332083,0.0981412382151476
E01003857,London,0.8469177078793989,1,-0.5797939584468715,-0.6826519718232443,-1.0967729813299978
E01002316,London,1.4256411113331826,9,0.09155293236847295,0.7865459597366573,0.4207057717169125
E01000702,London,0.9400865604326061,1,-0.2600464358235261,-0.4706961347549494,-1.0395700394953684
E01002756,London,1.110174546175809,3,-0.35755646427745025,4.2359561087264384e-05,-0.33769793394195075
E01003411,London,1.0745956421967997,3,-0.3048618673314624,0.06800934243368432,-0.683248413649809
E01004471,London,1.2306879306824399,6,-0.22321986136141192,0.3039084077532205,-0.014153610505354288
E01000608,London,1.2370168028221822,6,-0.03234496967424585,-0.14717318615588618,0.28605694045476676
E01001405,London,1.3242671870716478,8,-0.19518630061010414,-0.3001599572764687,1.1533815962092893
E01004022,London,1.1098597866600375,3,-0.3198221316483078,0.09947091541052563,-0.4768503699702065
E01003155,London,1.0863720918404156,3,-0.2426612034039325,-0.14479154928126628,-0.45821101920552093
E01003978,London,0.9765624337946837,1,-0.46466036872875116,-0.23873517269121522,-0.8363585602260296
E01003855,London,1.1096714002825216,3,-0.17181677929920922,-0.18405081697928716,-0.3425247518826595
E01004481,London,0.9803243221837177,1,-0.04772972187677341,-0.408182443438388,-1.0600636057275301
E01003283,London,0.995059454349396,2,-0.2874268522228271,-0.4215826335494383,-0.7138277314685034
E01003334,London,1.2407954807570687,6,-0.05363110370618049,0.2584840644173792,-0.07442972128959098
E01000567,London,1.1981697100959727,5,-0.3395500893849104,-0.14447035489088478,0.3450125995762659
E01003582,London,1.2166524458207437,6,-0.1987431340373552,0.4223218952230437,-0.24576001374117093
E01003221,London,1.196197412205058,5,-0.22221593035262943,0.20859165642158323,-0.1378501690426591
E01004186,London,0.9297676290895873,1,-0.31799845476706773,-0.34801025943414615,-1.1695283086070292
E01004514,London,0.8919472130279109,1,-0.24552974132833402,-0.7838664850678324,-1.0451979569834922
E01002744,London,1.0728127903471836,3,-0.4442082297173077,-0.16684788950527935,-0.3203139576706403
E01003888,London,1.1438478157166179,4,-0.33237053560367286,-0.6831227583722985,0.5331249265891281
E01001503,London,1.3268781632542779,8,-0.4167672365670332,0.46835804634801037,0.622948116220979
E01001183,London,1.088473701075738,3,-0.4138335294484315,0.025226354306216003,-0.4437726409187333
E01003107,London,0.999362776310369,2,-0.08774116474579145,-0.4046175521781071,-0.903277849553611
E01000793,London,1.0922157787914064,3,-0.41011204407093577,-0.5695162701160208,0.17090160844310262
E01001942,London,1.1961215308239428,5,-0.25649769786587523,0.21066038571902926,-0.10611676562199286
E01004372,London,0.8446167964446669,1,-0.5260776621845793,-0.4110946220209118,-1.4365903424456772
E01001308,London,1.1339950439826079,4,-0.5683661035909723,-0.4351216908988847,0.4588415391324087
E01001228,London,1.0834205793127722,3,-0.20099752281027403,-0.6042348728731143,-0.05908744289625172
E01004568,London,0.9810147921080236,1,-0.1629961593587386,-0.3368521916263997,-1.0117630635339412
E01003703,London,1.1385272111421245,4,-0.08440656179649879,-0.2347718308315443,-0.1968207158915112
E01004506,London,0.9077897742548175,1,-0.41036954666539005,-0.7731228571521387,-0.790963333255592
E01033737,London,1.1659306454138574,5,-0.23209037111121136,0.2980635064967217,-0.4087592581932542
E01001358,London,1.2227917570301785,6,-0.37501481481207694,0.5018496296564386,-0.11021040478634025
E01004222,London,1.6213298374412022,10,0.25875738234524365,0.8452574770242252,1.4317088045749369
E01033702,London,1.085047426454971,3,-0.1623193584600976,0.48923042457053284,-1.1809478486321112
E01002729,London,1.1550905983313946,4,-0.2764339001259788,0.04408436749402558,-0.17895489710737136
E01000002,London,1.3161396637518799,8,2.1507724378282167,-0.9396476467012522,-0.6044623050788794
E01004669,London,1.3894315032129476,9,0.16428771699063352,0.3739630451971276,0.5316784157456323
E01002921,London,1.0127315893252067,2,-0.24755544877557475,-0.4778564485350275,-0.5857224131810003
E01000031,London,1.135822368824607,4,-0.4621109604981135,-0.007888062754305075,-0.06309698666464224
E01000323,London,1.2271997919613942,6,-0.06721202173354741,-0.19577526318453206,0.3074742206722098
E01002519,London,1.3258262860305716,8,-0.1533446538237359,0.28732841276629545,0.5339064093630546
E01004102,London,1.0085724866982164,2,-0.42127377480150696,-0.45151199036686235,-0.46463760737141274
E01004597,London,1.0149618063565495,2,-0.27872736444839535,-0.40302599317725957,-0.6152840865041015
E01000030,London,1.2403171433951572,6,-0.3420051889345008,0.7421247191866484,-0.27271978933852387
E01001751,London,0.8920992479077741,1,-0.47463870252624335,-0.43582954999475226,-1.1631649412537717
E01004461,London,0.9388868330894471,1,-0.8998673319350071,-0.270219286209484,-0.6078092879895505
E01001094,London,0.939515824952864,1,-0.9710311824078633,-0.6635137113696215,-0.13937524940763008
E01000944,London,1.1612821054645186,5,-0.2739091104587085,-0.11512690215863318,0.016867168073287624
E01033493,London,0.5905344968439163,1,-1.3166332847818427,-0.9283053895864248,-1.7348399462623896
E01001534,London,1.0642380863420728,3,-0.3893547477903969,-0.3472276351123671,-0.24898710810741098
E01001060,London,1.1232347642132636,4,0.10987805451207872,-0.19244682371334632,-0.5300915959009966
E01000155,London,0.9575555015333453,1,-0.48224596457557656,-0.37834618311154294,-0.799301913555274
E01000386,London,1.3943287703756364,9,-0.12042847902721047,0.37496334422636435,0.8463492017699066
E01001566,London,1.0951115700981648,3,-0.5821001891193308,-0.3306237543348024,0.12230109894417412
E01001427,London,1.4238162627421724,9,-0.15864788070111935,0.7160488494926243,0.7298691016001468
E01001014,London,1.0155556373038297,2,-0.3831257863372952,0.005603117409573307,-0.9157612591147265
E01000756,London,1.0306099238982518,2,-0.1633120459190602,-0.6190790169264606,-0.4157369842615603
E01002054,London,1.3120265455818374,8,-0.19860702868862604,0.7372449749253448,0.0420261385980742
E01004418,London,1.0919811508346537,3,-0.6606270339569709,0.0035707578238736238,-0.1531534776301255
E01000632,London,1.2048684815510589,5,-0.40681892989918955,-0.12933316130087266,0.43948617316676075
E01002690,London,0.9656201688259393,1,-0.3205858539508238,-0.5833259688555812,-0.7050066896536406
E01001948,London,1.0759731634079854,3,0.4905720660512318,-0.5866603880056359,-0.8153055122388578
E01001089,London,1.1830730792372108,5,-0.25046605766609975,0.2542909135355488,-0.23825623322935682
E01003684,London,1.1043222749893267,3,-0.6010864136343227,0.10585244002902804,-0.2369693908610925
E01001277,London,1.0817574794126923,3,-0.2811127393666002,-0.34563361371564527,-0.24808568978439569
E01004001,London,1.4142813651520545,9,-0.009089475466594277,0.68091632019298,0.5551745723401503
E01000193,London,1.0619909760200013,3,-0.268268228169472,-0.2946826067412593,-0.4368223024107157
E01002506,London,1.2272841569978228,6,-0.21659970902109693,0.36427549998318653,-0.10265559650379148
E01003549,London,1.1825782388580746,5,-0.10652333042296021,0.1948888105096318,-0.3259246690438775
E01003251,London,1.195493502282951,5,0.14169258759918218,0.28090174174073573,-0.5785180810415468
E01000910,London,0.9710084743647234,1,-0.36309899911637394,-0.7410604606901072,-0.47070038390988156
E01003579,London,1.1931357043090745,5,-0.32383659911944673,0.4465658316027151,-0.29355627049239663
E01001148,London,1.1388502851597102,4,-0.31087552828525583,0.3153609960011007,-0.5184424739705144
E01001095,London,0.9711195618482085,1,-0.2856280467532779,-0.3722893273984852,-0.9162403022924647
E01002242,London,1.1174043479546494,4,-0.4629161888174374,-0.5065561322673509,0.31995877188585115
E01004527,London,1.1502309679481575,4,0.00877360042056454,-0.37312579678173435,-0.07766922599263948
E01002473,London,1.2019531511702846,5,-0.14834735613306363,-0.5539717625836065,0.5872258359018975
E01002727,London,1.0163761414160333,2,-0.40211096220963477,-0.36646017399399267,-0.5195265087746491
E01000668,London,1.0106432818236557,2,-0.39725274696353624,-0.4937274682083438,-0.43335397289131244
E01003942,London,1.192329722828632,5,-0.24515117538149908,0.10013974014293515,-0.030910090464024653
E01004058,London,0.671042688251004,1,-1.3280423738199842,-0.7112116046364245,-1.4316444751995514
E01000798,London,1.367440746365335,8,-0.16073344541058424,0.5633491676110943,0.5283131897856871
E01001667,London,1.1421182035403885,4,-0.5710622184863858,0.13174713742505514,-0.053985904704559884
E01032584,London,1.0501280885326045,2,-0.08392512016949973,-0.17224532795418993,-0.818586216462251
E01001828,London,1.349959936407216,8,0.17801270584777126,0.42025761089409847,0.2221650251508184
E01000867,London,1.1586069910854935,4,-0.34827093025719397,0.03453021212229981,-0.07533712197945315
E01004553,London,0.8876568890823056,1,-0.27339365056777254,-0.581328699529426,-1.2469903255458812
E01002786,London,1.3541171945315371,8,-0.2631102018955214,0.45907857906494987,0.6507443679475408
E01000854,London,1.0438149277041227,2,-0.08958472890995554,-0.7597554647114514,-0.2653210108677016
E01002162,London,1.126188629748333,4,-0.33006815785804916,-0.199072491184934,-0.06484877636438484
E01004396,London,1.0943957884511566,3,-0.43453130829620923,0.017286786519483118,-0.3777026708483853
E01000928,London,1.0364971081412833,2,-0.4710725192476042,-0.4377578247015163,-0.2520856971714384
E01002994,London,1.0488821340758108,2,-0.3311912222873768,-0.6107627013951373,-0.14067823159492762
E01003699,London,1.0446601914816107,2,-0.2401605690988988,-0.28636353679034504,-0.5827943134160468
E01002711,London,0.9666321513846954,1,-0.25064844599490327,-0.554313443412017,-0.7975600335325478
E01002717,London,1.1223528668486722,4,-0.25837418190196093,-0.08295555615144669,-0.2769049676259377
E01004004,London,1.2986730478863873,7,0.10756085757837959,0.30449612757491923,0.08420164952554099
E01004056,London,1.0742060347423463,3,-1.0488761591751696,-0.04452719364853801,0.170839764165473
E01002157,London,1.04176760368051,2,-0.3566819100114167,-0.5787176289751176,-0.19220249267529363
E01002477,London,1.1251999627515188,4,-0.1784790231852037,-0.47246305541671574,0.050703437833629905
E01000863,London,1.0784464145617814,3,-0.07337943682882077,0.015379150315146039,-0.8377604991895288
E01002956,London,0.9542236516685401,1,-0.2565416734405796,-0.835637871051373,-0.5887746385331224
E01001065,London,1.1740262129377586,5,0.06235034930090171,-0.2830285770760492,-0.07093703053650253
E01000273,London,1.3171670583327182,8,0.21277315605345118,-0.4705319693765283,0.8709153059648783
E01001197,London,1.1233669659466798,4,-0.2240766057530116,0.015574439104585402,-0.40332257118412373
E01002871,London,0.8702284820945179,1,-0.36406729362162205,-0.8741419214986541,-0.9736657993238662
E01004727,London,0.8678631600310366,1,-0.1359712248949192,-0.9019133596409821,-1.188941274854278
E01001941,London,1.100375400286611,3,-0.1278869437580388,0.20177277456828532,-0.8310367965410842
E01002417,London,1.0484574912995521,2,-0.3128077933529087,-0.6140608471546136,-0.15844761787931036
E01000379,London,1.093678148521347,3,-0.43172294172202946,0.09315683462076398,-0.46091717956504286
E01000728,London,1.180064209444522,5,-0.17684864933547784,0.035203575052630165,-0.11180491641003483
E01000895,London,1.1372512169732218,4,-0.17052604941633334,-0.7545288081891561,0.40099038189309094
E01003464,London,1.0443673205207595,2,-0.34318837136640085,-0.8669984863821588,0.09901724515653315
E01003461,London,0.9544286590275437,1,0.2619093148847594,-1.007567721884574,-0.9339999553484142
E01001482,London,1.2693382140621998,7,-0.3184782402789219,0.7570389955609165,-0.1277231923441027
E01004106,London,0.9639285127733237,1,-0.32300374416090283,-0.8233560212375125,-0.4732514504930863
E01000742,London,1.0862759485778148,3,-0.06468629558573365,-0.08130930665384883,-0.7002758767511302
E01002953,London,1.0235729672319085,2,0.1195335087973833,-0.7803493826486759,-0.5817917177689106
E01000862,London,0.8407760672767434,1,-0.7547710499363743,-0.8443030621679377,-0.7989651858534405
E01004347,London,0.988215364971225,2,-0.4248901331719437,-0.19251661387909283,-0.8486909295874915
E01001247,London,1.1403549897427432,4,-0.10074626761301576,-0.14908286905399057,-0.25461685827218566
E01003200,London,0.9627478324139499,1,-0.1680302842880602,-0.6934230907545121,-0.7656207437898708
E01003984,London,1.3509124674929398,8,-0.06055574964896951,0.29384413070325793,0.5931677665412739
E01002785,London,1.0353281505829817,2,-0.3915042833280902,-0.250947501181728,-0.5258530614895761
E01004591,London,1.0754936070760654,3,-0.18527936805478787,-0.16243080483941127,-0.5667148647330996
E01002732,London,1.4408174470028499,9,-0.3285243665095939,0.6474200828343789,1.0758362822773104
E01003059,London,1.3283517467451595,8,-0.3192593898291188,0.4011657325879082,0.6019468828167237
E01000558,London,1.1238337776867888,4,-0.22957456985277438,0.018507288790392,-0.39780680998378903
E01001393,London,1.0925446827046228,3,-0.24747339568396445,-0.024931375093433447,-0.5342429828082861
E01003248,London,1.1620254754035637,5,-0.09761649143471403,0.4292103268493935,-0.6990639503997444
E01001018,London,1.0025402046236214,2,-0.5981963181221737,-0.59036101273912,-0.18699518923114464
E01003817,London,1.0304834462209072,2,-0.29748091798865767,-0.590744486974831,-0.310702088515953
E01002887,London,0.993606578294687,2,-0.3585004641593141,-0.0034120880175768416,-1.0701080760484236
E01003826,London,1.263602915084642,7,-0.31103879504812,0.07459829297802875,0.5110261029363019
E01004343,London,0.9931647774296883,2,-0.7016250672073908,-0.18085811696770296,-0.5523300008574316
E01002919,London,0.9770334580745241,1,-0.5399198982203949,-0.4257608651744762,-0.5710960646347992
E01032638,London,0.6164481127421665,1,-1.2589243995864436,-0.874368730035946,-1.6826894231207106
E01001500,London,1.1365439102746557,4,-0.4084018838442325,-0.08666086674639009,-0.033472504362717224
E01001655,London,1.2702477321114989,7,0.04571994271658784,0.6852247952320424,-0.41435824824062123
E01000901,London,1.171008790034394,5,-0.31865361826400856,0.14611144227076858,-0.13814575857731473
E01003078,London,1.0482991543452715,2,-0.045477780238530364,-0.3699734952221638,-0.670865806995395
E01002461,London,1.0499674580455514,2,-0.08789671988519465,-0.6384352045887751,-0.34944006125686533
E01002703,London,1.021691749061954,2,-0.7105970687241797,-0.033715057207268216,-0.5101863627479346
E01004507,London,0.8646970865778223,1,-0.37517092715118716,-0.7736319292593632,-1.098035277002518
E01004488,London,0.9865273733286463,2,-0.15699095673279917,-0.4375698223401433,-0.8822064388124372
E01003039,London,0.8360673498405093,1,-0.36873733663242664,-0.77875186256067,-1.2803131933430854
E01000859,London,0.8993590995849083,1,-0.5874476314514581,-0.8600311311590938,-0.5802660008181532
E01004198,London,1.4364321866793295,9,-0.0800701909897013,0.5608449651708015,0.8862386535941259
E01002779,London,0.9835582997697048,2,-0.3397469458182291,-0.3380539150363393,-0.8177334243568479
E01002433,London,1.0153162426316062,2,-0.42711614341059256,-0.23523201854931206,-0.6324489437933417
E01000689,London,1.1850992609251498,5,-0.05125049229812626,-0.02561164219969656,-0.14476205321269964
E01002642,London,1.0734846344329037,3,-0.5609529266601987,-0.19255357901161022,-0.1736169458216077
E01004747,London,1.229031922409949,6,-0.0726440691434464,-0.47750167603337135,0.6062133018874626
E01001113,London,1.1031145119969568,3,-0.22283640439458216,0.21981882217059917,-0.7368198704324523
E01002805,London,1.09567824157337,3,-0.12922399498540307,-0.09700846096396928,-0.5606085434106449
E01000144,London,1.0399820334307588,2,-0.2016855601305748,-0.32474996408518114,-0.612452828390036
E01001106,London,1.0820125299808578,3,-0.24749080419104907,-0.19420166883076487,-0.431527433570907
E01002697,London,1.208782454584849,6,-0.545109384507476,0.102494710699672,0.3706883905390996
E01004610,London,1.0821280883865354,3,-0.3783097401022675,-0.26332419333739754,-0.23085554585430867
E01032782,London,0.6698773834242272,1,-1.563178140281457,-0.42712849933166763,-1.487957530555185
E01004023,London,1.2267104821001598,6,-0.35146794486540883,0.3144832589057188,0.07837876768821957
E01000206,London,1.0286628513557066,2,0.1396464503936554,-0.752171233433815,-0.5979104167087234
E01004236,London,1.3653373655693481,8,0.02196593466987561,0.6717189913805955,0.22394883233749263
E01003060,London,1.351375077357089,8,-0.3657263168058546,0.6166986933905165,0.578407858371427
E01000841,London,1.000729743536592,2,-0.2799509103454066,-0.7481411163099403,-0.35890414561914374
E01000772,London,1.201736523448257,5,-0.0039016527045730998,-0.5465023822788763,0.4339414809252185
E01004485,London,1.2177764476579347,6,-0.020484265168128995,-0.5309502603603236,0.5363579195013884
E01003348,London,1.1945792155705512,5,-0.19766775534486788,0.2619648297189206,-0.22599989484790237
E01003465,London,0.8959888464057308,1,-0.5164659932870119,-0.9615563333570654,-0.5710253001404159
E01002817,London,0.9412661377327438,1,-0.3493114885146513,-0.8581079363534438,-0.5554372545363045
E01004536,London,1.0258412081854078,2,-0.14993448382918131,-0.1443737312920213,-0.9339621666451731
E01001502,London,1.221527198301995,6,-0.30667086514830144,0.32360435419963085,-0.00830216448560935
E01000035,London,1.1737783749502588,5,-0.17200393545055823,0.1398584689537607,-0.2610363384513765
E01001519,London,1.0877982816879956,3,-0.13018990387009252,-0.44939049916749546,-0.2570686373694189
E01002043,London,1.2193075687419712,6,-0.3093637705192361,0.5688526760722635,-0.264887525535626
E01000746,London,1.0577686948577942,3,-0.19800071449624101,-0.1808062268324025,-0.6476546000580942
E01000955,London,1.2816884209688093,7,-0.013713998225971524,0.18772116249339565,0.21489419867597107
E01003805,London,0.8681500145077236,1,-0.6062990849772998,-1.0522079687318138,-0.5665056416856681
E01003338,London,1.3564696398565768,8,0.027235574121848644,0.492603511567273,0.34174311244725164
E01032582,London,1.122647464816873,4,-0.4590371097138881,-0.22269256493634568,0.06535707841128639
E01004329,London,1.0498393302824265,2,-0.5110918593368322,-0.0071906255479214426,-0.5582993771624363
E01000929,London,1.224130264993504,6,-0.29765459251060866,0.10230068464306447,0.22043882540895773
E01000925,London,1.2797342214395484,7,-0.3562022570451022,0.2160593845711372,0.5166920341646485
E01000765,London,0.9562627939849728,1,-0.36770307973834626,-0.6753374963215008,-0.6250244951328124
E01002895,London,0.8469872908272268,1,-0.39186433873380627,-0.8624563880452194,-1.1044583614752845
E01001391,London,1.1508653455833646,4,-0.04964173077345079,0.19936750558852404,-0.587737391566656
E01002710,London,1.1844173159699514,5,-0.22110205416224304,0.09098787840644694,-0.09582048343102904
E01000963,London,1.0656773834193358,3,0.14204794579030433,-0.8195780595374856,-0.2989417969521873
E01002730,London,1.171506149586791,5,-0.29560563289108355,0.12923077317072654,-0.1411693399376802
E01003002,London,1.1219522865190699,4,-0.2747766131245314,-0.175197607192455,-0.17079249336616534
E01000240,London,1.138369916654064,4,-0.029429634339964095,-0.2523230931831119,-0.235240615793577
E01001884,London,1.5452827174012909,10,0.01962331472960943,0.43842669922515715,1.5969912440444485
E01002491,London,1.1545369120242883,4,-0.1743159480431247,0.24929063866138032,-0.48977888821334054
E01000797,London,0.9591180850638383,1,-0.4586443138608575,-0.5075964529568456,-0.6837764389890926
E01000616,London,1.2091016828441656,6,0.16654830387659697,-0.05808639163013383,-0.17837040170978094
E01000752,London,1.176282083817979,5,-0.26940600606433307,-0.32234110736376,0.3143908755979152
E01001974,London,1.2004419344027386,5,-0.07470031738188311,0.060877247992119125,-0.11082238727915776
E01004061,London,1.0036046334951207,2,-0.2335233034528376,-0.2670611857971978,-0.8682399360685151
E01001067,London,0.9094033353766616,1,-0.45176782111318664,-0.7358295525542053,-0.7766592862837994
E01004215,London,0.9645959723164775,1,-1.1005609464887753,-0.3786366356297283,-0.13619472240717637
E01001970,London,1.2017574526682255,5,-0.0948472706927066,0.24346306163305803,-0.2649460545475603
E01004717,London,0.6705874399526721,1,-1.4927621838586427,-0.8091207405053644,-1.171893085302356
E01002738,London,1.0876784597475753,3,-0.4172758977823967,-0.24687654440776127,-0.17325397467733916
E01004207,London,1.242689482608687,6,-0.07902343522871451,0.4003246665601419,-0.1789062911219038
E01002386,London,1.0291664134618075,2,-0.17700188149036267,-0.5524803461965075,-0.4777700317405846
E01000998,London,1.200480528160668,5,-0.22160584013177764,0.3412905791225031,-0.244086250321464
E01003853,London,1.022916696766642,2,-0.4006312326044756,-0.5945291700302708,-0.25159537587313135
E01001240,London,1.2523158899679196,6,0.1734901395186048,0.22807927329371497,-0.19832739979299166
E01001100,London,1.0057120992476694,2,-0.34020347110554944,-0.5208928785176193,-0.49440710170122487
E01004573,London,1.1825810235124625,5,-0.18132454256924965,0.012081480971318156,-0.06829852597778625
E01002739,London,1.0229561753034786,2,-0.4090979836770044,-0.4951389641705393,-0.34226929276777845
E01002056,London,1.2849988539847204,7,-0.15168759995194422,0.4827034022632161,0.07881030973469638
E01003720,London,1.4313317572645115,9,-0.18482047212472189,0.3872375715234416,1.1323572813069833
E01002751,London,1.2754275385596041,7,-0.24535004923887715,0.6259334890920529,-0.031256172788983516
E01004344,London,1.134106979107018,4,-0.3776095807162359,0.27019710307051215,-0.43652625262881567
E01002645,London,1.255698378293225,7,-0.11288480783517855,-0.03285054036529136,0.3703575610937171
E01000575,London,0.9986369981285171,2,-0.4247428760607439,-0.20032649634298838,-0.7751547287818882
E01002273,London,1.1489206979731839,4,-0.3018202803900352,-0.3550173904196076,0.206534229048951
E01004522,London,1.1150854589044497,4,0.09137531676721428,-0.17519296450288427,-0.5803532503173076
E01003073,London,1.2391314205233652,6,0.16856431386974335,0.1734493380409519,-0.22210868690045996
E01003193,London,1.3097986202589118,7,0.01857049509747083,0.2835433672754572,0.2644678416441821
E01001046,London,1.0508285036170453,2,0.3353564901983284,-0.6599483931009426,-0.7457375432985596
E01003356,London,0.9016349943705484,1,-0.5416207731767276,-0.6734066391153095,-0.7983317625612504
