lsoa_code,cluster,PC1,PC2
E01000284,0,-0.5628950603309704,-0.353746197244915
E01000301,0,-3.8177011136462893,-0.3364712996305896
E01000139,0,-3.1164514455497723,0.33523077571428556
E01000167,1,3.714855431928697,-2.59449363491724
E01000186,0,-4.085955800544177,2.0727344666021863
E01000198,0,-3.294052447844406,1.828190786479781
E01000222,1,1.607373699055585,0.9261729792162663
E01000223,1,3.1949859749329983,1.943221146901483
E01000234,0,-3.2678639983818902,1.7652840508575145
E01000274,0,-0.3542078053268657,0.7901912649901878
E01000121,1,5.424643728066786,-4.549301653854459
E01000123,0,-2.2372833639580056,1.1237965385005992
E01000164,1,1.6952121911772675,-0.360496321181923
E01000178,0,-3.75238566760955,-1.8777423271998732
E01000184,1,2.6451600526851995,-2.5905738286623072
E01000193,0,-0.25562591191955203,0.11825468966988825
E01000210,0,-5.07355627768932,0.07688026306733164
E01000213,0,-5.6114748206008,1.7835246379173666
E01000239,1,0.45724736086153484,-0.8509345806526551
E01000240,0,-0.3785657664272079,1.8052516844039144
E01000288,0,-1.6312808685439437,-0.4819346037946389
E01000119,0,-1.8410528190273374,0.6760041446661142
E01000212,0,-3.9418312438577914,-0.3299333220334647
E01000230,0,-2.117571375063055,1.1611521819673805
E01000233,0,-3.440534573208989,2.982347537605541
E01000241,0,-2.7902436156001578,1.0127051106353027
E01000268,0,-1.430154251893229,-0.38297982093630395
E01000273,0,-0.3288417944459586,-2.6902522470619825
E01000283,0,-5.024474426935745,0.8002385728474338
E01000307,1,2.3380178134073994,2.0298223882723425
E01000129,1,4.099402223804528,2.260591383926778
E01000135,0,-1.3357997011452996,-1.4740056228911358
E01000175,0,-3.3197178170312824,1.188419889353473
E01000211,0,-0.34953972103276965,-1.1392672131379047
E01000221,1,6.135615940529764,-1.2397024387554716
E01000244,0,-0.769208671429023,0.9353386387846738
E01000272,0,-3.2229301714251855,-1.0600159292301299
E01000275,0,-1.7298120919187097,-1.3356013735403462
E01000172,0,-2.6225337116205667,-0.17503505188830756
E01000207,0,-4.260758229918788,-0.5575717511054472
E01000257,1,1.6236509605675284,-1.9209880853207681
E01000308,1,0.4846875840688899,-1.167647863036553
E01033925,0,-0.4459935255864951,2.658583462638472
E01000118,0,-2.227745583839624,1.293442643130926
E01000264,0,-1.531724572118731,0.9311073690876247
E01000266,0,-4.297124958481325,1.601681721180031
E01000310,1,1.1666506922344984,0.28543085991359163
E01000250,0,-1.276013645011067,-1.645322790103377
E01000276,0,-5.058690403592946,2.6952062256695424
E01000280,0,-5.073997860042578,0.9508941258213454
E01000249,0,-4.35823248162867,-1.5121585728662057
E01000282,0,-3.251804280141846,0.9911952738910967
E01000256,0,-2.7384128939751013,0.5623287884928175
E01000260,0,-0.838120973726354,0.8926114341471638
E01000261,0,-2.7888180884754057,-1.0784407754933547
E01000305,1,0.7853809169897235,1.00388509294341
E01000259,0,-2.08057903619765,0.579690691436649
E01000206,0,-4.996130439605951,2.0679938406233194
E01000255,1,0.9927861303155481,-2.800850029699185
E01000228,0,-1.6474608072447403,0.1290452508662011
E01000258,0,-2.0093020731510602,-0.9704753447519628
E01000188,0,-3.1567618124479333,-0.11738469624849425
E01000246,0,-2.942142138626713,-1.003878705358889
E01000254,0,-3.3128421689345395,-0.9692978130072448
E01000253,0,-2.6074721510171197,-0.1812753786648813
E01000290,1,1.5144997605468768,-2.000242807554063
E01000279,0,-3.966451659566326,0.3523089145021002
E01000373,1,0.9128259401625942,0.5859480049742413
E01000411,0,-0.11895462241105324,1.506770434762961
E01000438,1,0.7072790524685654,0.6204067051608204
E01000452,0,-1.8859956117480898,2.007999708808178
E01000456,0,-1.7432331472026243,1.6186809379000526
E01000464,1,3.396585359967196,-1.516259397531726
E01000426,0,-1.976995568389436,0.6856201728398987
E01033790,1,3.966201516752017,-0.6675412202330567
E01000368,1,5.227238224076602,-1.5958432481515168
E01000396,0,-1.7320706698621087,1.289930315305708
E01000401,1,5.207821119365621,-3.053255216330585
E01000431,1,4.7696794458981335,-1.9255776802727165
E01000347,1,0.2939618220110723,1.066492315902424
E01000357,0,-3.207712222893746,2.399206148316597
E01000370,0,0.35081124553906495,-1.4355165042139095
E01000419,1,0.6878283468697068,-0.00865201588673056
E01000423,0,-2.300174239869356,0.5948201097991538
E01000453,0,-1.3422722628182773,1.3454841043021346
E01000463,0,-2.8247869892806676,0.009104302938939015
E01000326,0,-1.390017124929041,1.380979079544777
E01000366,0,-1.7780327535701521,0.5926633637304531
E01000409,0,-1.7158064860984934,2.8501409088114724
E01000410,0,-2.048739072796541,2.6641645198219623
E01000415,0,-1.5306270010432088,0.7484618081120346
E01000416,1,2.832873060048824,1.2084080374663977
E01000435,1,3.834366735396638,-0.9704886438733374
E01000454,1,1.754893750794919,-0.6562878341615624
E01000455,0,-1.291270500381981,2.1331085772112717
E01000337,1,0.8670974235379151,0.727343876386348
E01000341,0,0.20355285629595746,-0.19875236542814875
E01000422,1,3.6528237371944594,0.03499963075330908
E01000446,0,-2.2189285263966725,0.5164552898285648
