lsoa_code,ics_score_z,rDERI_score_0_10,ics_pct,deri_pct,ics_z,deri_z,ics_rank_desc,deri_rank_desc,ics_high,deri_high,quadrant,overlooked_flag
E01000810,-0.4552675621874629,2.521812022111645,0.24309162684396426,0.10201537502597133,-0.730971688320987,-1.1572983223587787,3644,4323,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000816,0.4097376255373513,3.4004006957878947,0.7583627675046748,0.381259089964679,0.6578694130295742,-0.3445731943854589,1164,2979,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000823,-0.5425979071824709,2.7291611869792143,0.19156451277789321,0.1481404529399543,-0.8711881566675063,-0.9654931220401445,3892,4101,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000647,-0.709938913256518,2.147652769315261,0.11572823602742573,0.049449407853729484,-1.1398687038770423,-1.503408664686497,4257,4576,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000690,-0.6637627426766343,2.838698273761588,0.1308954913775192,0.17639725742779971,-1.0657288437763195,-0.8641675011434727,4184,3965,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000704,-0.0115345150570325,2.7893360441875763,0.5192187824641595,0.16247662580511116,-0.018519667653656532,-0.9098292829869866,2315,4032,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000712,-0.643193035619231,2.8054111485248816,0.1402451693330563,0.1672553500934968,-1.0327023891267195,-0.8949592515136067,4139,4009,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000799,0.1015151235303794,3.1544797082353675,0.5873675462289633,0.2869312279243715,0.16299136463968195,-0.5720586743014012,1987,3433,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000808,0.3958381440001124,2.964611935798524,0.7515063370039476,0.21857469353833367,0.6355525858933629,-0.7476929776734981,1197,3762,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000812,-0.4771796995286682,3.615248148535331,0.22833991273633908,0.4676916683980885,-0.7661535316090597,-0.14583181658203362,3715,2563,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
