lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse
E01003227,Lewisham 019B,E02000671,Lewisham 019,E09000023,Lewisham,0.953,,,14.713,0.092,0.056999999999999995,4.485,-0.373,-0.11000000000000001,23.896,42.478,1676,53.279999999999994,70.9,99.84,74.0,44.1527446300716,3.8100510671642818,8.263836239575435,64.97346474601972,12.130401819560273,12.130401819560273,35.026535253980285
E01003277,Lewisham 011B,E02000663,Lewisham 011,E09000023,Lewisham,0.97,,,22.253,0.135,0.092,4.916,0.197,0.376,32.958,33.957,1796,78.13333333333334,34.266666666666666,100.0,88.0,48.99777282850779,3.911978461006214,8.472222222222223,63.81944444444444,12.777777777777777,12.777777777777777,36.18055555555556
E01003284,Lewisham 013C,E02000665,Lewisham 013,E09000023,Lewisham,0.981,,,19.337,0.111,0.073,13.405,-0.313,0.212,29.383,39.464,1984,119.78,94.02000000000001,99.62,135.0,68.04435483870967,4.234749121823989,10.249494268374916,58.32771409305462,16.587997302764666,16.587997302764666,41.67228590694538
E01003342,Lewisham 010C,E02000662,Lewisham 010,E09000023,Lewisham,0.973,,,19.498,0.10399999999999998,0.071,9.689,0.275,-0.337,30.912,40.82200000000001,1723,91.2,88.60000000000001,91.11666666666667,76.0,44.10911201392919,3.8090842663214155,8.351488743645605,64.77850399419027,14.451706608569353,14.451706608569353,35.221496005809726
E01003256,Lewisham 028A,E02000680,Lewisham 028,E09000023,Lewisham,0.959,,,30.357999999999997,0.174,0.134,11.748,0.393,0.85,38.204,28.871,2396,116.625,83.11666666666666,96.31666666666666,172.0,71.78631051752922,4.2875278951788305,11.633514165159735,53.46594333936107,17.842073538276072,17.842073538276072,46.53405666063893
E01003243,Lewisham 038D,E02006784,Lewisham 038,E09000023,Lewisham,0.932,,,37.508,0.22,0.136,29.244,0.363,0.729,44.132,40.253,1490,62.9,23.78,96.42,197.0,132.21476510067114,4.891962601067118,20.9106239460371,30.269814502529513,30.94435075885329,30.94435075885329,69.73018549747049
E01003190,Lewisham 034B,E02000686,Lewisham 034,E09000023,Lewisham,0.962,,,34.703,0.23200000000000004,0.137,21.988,0.503,0.899,37.819,24.453,2318,46.93333333333334,19.883333333333333,72.85000000000001,291.0,125.53925798101811,4.840552599793043,18.107951247823564,36.56413232733604,27.568195008705747,27.568195008705747,63.43586767266396
E01003191,Lewisham 034C,E02000686,Lewisham 034,E09000023,Lewisham,0.948,,,34.906,0.221,0.148,32.785,0.326,0.232,40.417,30.76,1663,55.120000000000005,4.62,99.74,131.0,78.7733012627781,4.37918887783264,17.674418604651162,37.5968992248062,29.147286821705425,29.147286821705425,62.4031007751938
E01003221,Lewisham 025C,E02000677,Lewisham 025,E09000023,Lewisham,0.963,,,31.619,0.173,0.135,11.826,0.17100000000000004,0.532,44.426,40.331,2037,118.05999999999999,88.9,97.56,194.0,95.23809523809523,4.566825279680198,19.078558771411693,43.88659184878913,26.166568222090962,26.166568222090962,56.11340815121087
E01003233,Lewisham 015D,E02000667,Lewisham 015,E09000023,Lewisham,0.96,,,16.337,0.1,0.07,10.997,-0.46799999999999997,-0.285,24.236,41.118,1785,86.22,61.96,99.86,70.0,39.21568627450981,3.694257125348055,14.51505016722408,52.97658862876254,19.665551839464886,19.665551839464886,47.02341137123746
E01003247,Lewisham 001C,E02000653,Lewisham 001,E09000023,Lewisham,0.967,,,18.036,0.099,0.053,5.033,-0.177,-0.047,33.122,48.066,2097,75.40833333333333,30.95,67.98333333333333,219.0,104.4349070100143,4.658093767330533,11.985018726591761,54.09309791332263,18.833600856072767,18.833600856072767,45.90690208667737
E01003265,Lewisham 031B,E02000683,Lewisham 031,E09000023,Lewisham,0.962,,,29.476,0.20600000000000002,0.124,22.675,0.028,0.23,36.372,31.704,1576,101.86666666666667,80.45,100.0,180.0,114.21319796954315,4.746784307407482,17.563291139240505,42.721518987341774,26.89873417721519,26.89873417721519,57.278481012658226
E01003270,Lewisham 023D,E02000675,Lewisham 023,E09000023,Lewisham,0.952,,,11.532,0.065,0.052,6.024,-0.784,-0.306,29.748,29.345,1785,119.0,83.22,99.88,65.0,36.41456582633054,3.6220600891974666,11.798980335032775,48.50691915513474,19.519300801165333,19.519300801165333,51.49308084486526
E01003331,Lewisham 033C,E02000685,Lewisham 033,E09000023,Lewisham,0.935,,,26.871,0.183,0.128,9.293,0.401,0.421,33.518,23.091,1532,117.85999999999999,84.4,99.17999999999999,105.0,68.53785900783289,4.241871338182733,18.724778046811945,44.95560936238902,26.876513317191282,26.876513317191282,55.04439063761098
E01003332,Lewisham 033D,E02000685,Lewisham 033,E09000023,Lewisham,0.942,,,27.507,0.17000000000000004,0.10099999999999999,12.74,0.557,0.594,41.215,19.098,1628,100.76666666666667,89.86666666666667,99.7,89.0,54.66830466830467,4.019410948494859,13.275726630007856,50.74626865671642,21.445404556166537,21.445404556166537,49.25373134328358
E01003348,Lewisham 030B,E02000682,Lewisham 030,E09000023,Lewisham,0.952,,,25.742,0.156,0.094,19.243,-0.09,0.727,34.99,31.929,1660,122.02000000000001,87.78,99.46000000000001,126.0,75.90361445783132,4.342552877459459,18.70092790863669,32.619557458957885,29.621698786581014,29.621698786581014,67.38044254104211
E01033324,Lewisham 008E,E02000660,Lewisham 008,E09000023,Lewisham,0.939,,,32.623,0.198,0.124,13.041,0.259,0.8930000000000001,30.728,52.934,1645,135.93333333333334,87.31666666666666,99.73333333333333,91.0,55.31914893617021,4.031034600517042,18.57707509881423,51.93675889328063,23.16205533596838,23.16205533596838,48.06324110671937
E01003217,Lewisham 022A,E02000674,Lewisham 022,E09000023,Lewisham,0.957,,,20.989,0.131,0.07900000000000001,12.363000000000001,-0.16,0.117,25.837,46.628,1638,127.9,99.58,99.86,78.0,47.61904761904761,3.8840153804412423,16.940249507550888,45.23965856861458,23.703217334208798,23.703217334208798,54.76034143138542
E01003246,Lewisham 002A,E02000654,Lewisham 002,E09000023,Lewisham,0.971,,,40.956,0.302,0.15600000000000003,14.465,0.415,0.729,41.28,42.659,1677,114.3125,70.375,97.825,167.0,99.58258795468097,4.610979160723806,10.726817042606516,55.53884711779449,17.4937343358396,17.4937343358396,44.46115288220551
E01003260,Lewisham 021C,E02000673,Lewisham 021,E09000023,Lewisham,0.963,0.961,0.964,14.438,0.093,0.073,3.152,-0.682,-0.24599999999999997,32.497,26.687,1847,96.52000000000001,30.859999999999996,99.06,77.0,41.689225771521386,3.7539465645436016,8.200455580865604,61.123766135155655,13.743356112376615,13.743356112376615,38.876233864844345
E01003263,Lewisham 023A,E02000675,Lewisham 023,E09000023,Lewisham,0.933,,,28.062,0.192,0.11900000000000001,17.17,0.282,0.553,33.514,25.111,1729,106.03333333333335,88.86666666666667,98.41666666666667,188.0,108.73337189126663,4.698053531513236,20.355871886120998,37.01067615658363,29.252669039145907,29.252669039145907,62.98932384341637
E01003267,Lewisham 031D,E02000683,Lewisham 031,E09000023,Lewisham,0.927,,,35.121,0.214,0.176,24.902,0.3350000000000001,0.423,38.893,27.515000000000004,1543,161.1,100.0,100.0,86.0,55.73558003888529,4.038401527842499,22.0,29.928571428571427,34.285714285714285,34.285714285714285,70.07142857142857
E01003271,Lewisham 023E,E02000675,Lewisham 023,E09000023,Lewisham,0.944,,,8.783,0.048,0.037,8.043,-0.885,-0.19800000000000004,25.085,25.721,1699,162.4,99.82000000000001,100.0,61.0,35.903472630959385,3.6083056558585764,14.935557240333585,48.14253222137984,22.441243366186505,22.441243366186505,51.85746777862016
E01003281,Lewisham 016B,E02000668,Lewisham 016,E09000023,Lewisham,0.949,,,17.245,0.082,0.07,4.214,-0.05199999999999999,0.559,29.764,32.806,1634,144.74,94.06,100.0,77.0,47.123623011015916,3.8737731794404846,10.757314974182444,54.64716006884681,16.351118760757316,16.351118760757316,45.35283993115319
E01003291,Lewisham 041D,E02007009,Lewisham 041,E09000023,Lewisham,0.937,,,44.989999999999995,0.285,0.222,24.727000000000004,1.055,0.633,36.631,25.03,1469,103.08,94.26,100.0,700.0,476.5146358066712,6.168594810355079,18.92332789559543,38.66231647634584,29.526916802610113,29.526916802610113,61.33768352365416
E01003295,Lewisham 017D,E02000669,Lewisham 017,E09000023,Lewisham,0.966,,,29.292,0.179,0.115,13.691,0.312,0.01,36.015,48.52799999999999,1705,120.6,90.64,99.62,163.0,95.60117302052785,4.5705908842143925,15.298245614035089,50.73684210526316,22.666666666666664,22.666666666666664,49.26315789473684
E01003301,Lewisham 003C,E02000655,Lewisham 003,E09000023,Lewisham,0.981,,,25.746,0.131,0.063,9.544,0.002,0.786,46.726,40.889,2213,102.43888888333333,43.6,82.0,143.0,64.61816538635337,4.183852568994502,12.325056433408578,50.9706546275395,18.37471783295711,18.37471783295711,49.0293453724605
E01003334,Lewisham 033E,E02000685,Lewisham 033,E09000023,Lewisham,0.942,,,28.809,0.176,0.122,13.292,0.29,0.604,36.002,34.063,1858,93.93333333333334,84.36666666666666,98.55,300.0,161.4639397201292,5.090456067729665,14.80218281036835,48.908594815825374,22.57844474761255,22.57844474761255,51.091405184174626
E01003351,Lewisham 026C,E02000678,Lewisham 026,E09000023,Lewisham,0.928,,,37.163,0.22799999999999998,0.142,28.389,0.596,0.289,37.977,46.321,1505,127.96,92.66,94.34,119.0,79.06976744186046,4.382898347644962,20.23715415019763,30.988142292490117,30.513833992094863,30.513833992094863,69.01185770750988
E01003219,Lewisham 025B,E02000677,Lewisham 025,E09000023,Lewisham,0.953,,,18.336,0.122,0.083,12.592,-0.526,-0.369,29.38,35.312,1728,124.28,97.03999999999999,100.0,151.0,87.38425925925925,4.481693891110494,17.34767025089606,40.215053763440864,25.448028673835125,25.448028673835125,59.784946236559136
E01003226,Lewisham 019A,E02000671,Lewisham 019,E09000023,Lewisham,0.966,,,16.774,0.091,0.061,4.695,-0.227,0.077,26.055,46.946,1825,125.96,83.3,89.2,256.0,140.27397260273972,4.950701073167678,11.852861035422343,60.69482288828338,17.71117166212534,17.71117166212534,39.30517711171662
E01003264,Lewisham 031A,E02000683,Lewisham 031,E09000023,Lewisham,0.956,,,26.433000000000003,0.174,0.121,17.791,0.421,0.02,34.261,23.043999999999997,1451,130.68333333333334,97.0,100.0,126.0,86.83666436940041,4.475479003103494,19.692532942898975,40.77598828696926,28.40409956076135,28.40409956076135,59.22401171303074
E01003285,Lewisham 016C,E02000668,Lewisham 016,E09000023,Lewisham,0.961,,,13.687,0.084,0.045,10.217,-0.8,0.416,26.043,32.009,1837,111.73333333333333,91.03333333333335,99.75,140.0,76.21121393576485,4.34654470471707,8.90658942795076,55.829109341057205,14.482259232440262,14.482259232440262,44.170890658942795
E01003354,Lewisham 026D,E02000678,Lewisham 026,E09000023,Lewisham,0.97,,,22.059,0.13,0.093,8.327,-0.207,0.054,39.1,34.473,1862,123.41666666666667,76.16666666666667,99.61666666666667,106.0,56.92803437164339,4.059201453437459,14.767663908338639,43.28453214513049,24.633991088478677,24.633991088478677,56.71546785486951
E01003212,Lewisham 005D,E02000657,Lewisham 005,E09000023,Lewisham,0.956,,,22.918,0.13,0.077,8.896,0.019,0.688,31.155999999999995,42.707,2203,88.76666666666667,46.06666666666666,96.88333333333333,99.0,44.938719927371764,3.8273083328625512,11.26259632483699,58.03200948429165,17.249555423829282,17.249555423829282,41.96799051570835
E01003303,Lewisham 039C,E02006798,Lewisham 039,E09000023,Lewisham,0.956,,,40.126,0.252,0.138,14.031,0.506,1.718,38.944,37.662,1468,95.94,46.96,98.94,507.0,345.3678474114442,5.84750135312928,16.90721649484536,47.56013745704467,24.054982817869416,24.054982817869416,52.43986254295533
E01003196,Lewisham 029D,E02000681,Lewisham 029,E09000023,Lewisham,0.942,,,42.358,0.23,0.166,38.089,0.8009999999999999,1.16,34.737,38.98400000000001,1747,112.3,94.36,99.88,254.0,145.39210074413282,4.9862886434057385,23.742603550295858,33.13609467455622,33.57988165680473,33.57988165680473,66.86390532544378
E01003213,Lewisham 008C,E02000660,Lewisham 008,E09000023,Lewisham,0.967,,,20.821,0.121,0.072,6.198000000000001,0.019,0.885,32.642,28.253,1880,52.35,1.2166666666666668,100.0,96.0,51.06382978723404,3.952470461732613,7.326236693800876,65.62304320601126,11.020663744520977,11.020663744520977,34.37695679398874
E01003235,Lewisham 038A,E02006784,Lewisham 038,E09000023,Lewisham,0.938,,,28.429,0.186,0.124,16.531,0.166,0.555,36.097,27.401999999999997,1327,55.760000000000005,40.1,87.94,130.0,97.96533534287867,4.5947696407667165,16.457960644007155,39.35599284436494,25.849731663685148,25.849731663685148,60.64400715563506
E01003297,Lewisham 003A,E02000655,Lewisham 003,E09000023,Lewisham,0.973,,,29.363,0.122,0.065,12.425,0.884,0.357,60.537,36.754,1643,45.550000000000004,24.03333333333333,30.86666666666667,159.0,96.77419354838709,4.582660672572657,19.017094017094017,45.44159544159544,28.205128205128204,28.205128205128204,54.55840455840456
E01003193,Lewisham 029A,E02000681,Lewisham 029,E09000023,Lewisham,0.947,,,31.206,0.16,0.114,23.628,0.193,1.16,37.918,32.714,1704,96.8,54.4,95.52000000000001,319.0,187.20657276995306,5.237540150930135,17.579250720461097,41.78674351585015,25.504322766570603,25.504322766570603,58.21325648414985
E01003292,Lewisham 017A,E02000669,Lewisham 017,E09000023,Lewisham,0.964,,,20.574,0.111,0.065,7.994,0.144,0.73,28.915,38.54,1584,110.2,86.26,100.0,188.0,118.68686868686869,4.7848789046821505,15.395189003436426,52.027491408934715,22.336769759450174,22.336769759450174,47.972508591065285
E01003318,Lewisham 020B,E02000672,Lewisham 020,E09000023,Lewisham,0.974,,,47.114,0.226,0.202,14.951,0.784,1.2390000000000003,43.606,60.311,1748,94.46000000000001,71.5,98.72,862.0,493.13501144164763,6.202808782361051,20.107398568019093,39.79713603818616,29.415274463007158,29.415274463007158,60.20286396181384
E01033327,Lewisham 041B,E02007009,Lewisham 041,E09000023,Lewisham,0.974,,,33.686,0.139,0.10100000000000002,6.939,0.424,1.67,33.824,62.106,1661,100.27000000000001,75.17999999999999,91.58,1081.0,650.8127633955448,6.479757347978456,11.011116993118051,62.78454208575967,15.510852302805716,15.510852302805716,37.21545791424033
E01003237,Lewisham 037B,E02006783,Lewisham 037,E09000023,Lewisham,0.953,,,30.552,0.198,0.12199999999999998,28.481,-0.135,0.479,37.53,33.557,1656,122.88,95.58,100.0,233.0,140.70048309178742,4.953715555948321,21.87742435996897,34.29014740108612,33.436772692009306,33.436772692009306,65.70985259891388
E01003254,Lewisham 021A,E02000673,Lewisham 021,E09000023,Lewisham,0.963,,,12.229,0.059,0.038,3.9990000000000006,-0.682,0.35300000000000004,23.475,41.865,1502,120.42,57.279999999999994,93.62,95.0,63.24900133155792,4.16276618017683,9.753954305799649,66.3444639718805,14.059753954305801,14.059753954305801,33.6555360281195
E01003276,Lewisham 014D,E02000666,Lewisham 014,E09000023,Lewisham,0.962,,,20.711,0.129,0.096,4.550999999999999,-0.226,0.597,27.501999999999995,34.885,1897,53.660000000000004,0.96,99.58,107.0,56.40484976278334,4.0501287903972125,10.721649484536082,56.83848797250859,16.97594501718213,16.97594501718213,43.16151202749141
E01003248,Lewisham 002B,E02000654,Lewisham 002,E09000023,Lewisham,0.967,,,30.753999999999998,0.226,0.117,12.618999999999998,0.034,0.762,38.85099999999999,31.354,1722,105.96,84.53999999999999,96.82000000000001,178.0,103.36817653890824,4.64792480655649,16.0427807486631,42.70435446906035,25.13368983957219,25.13368983957219,57.29564553093965
E01003199,Lewisham 007A,E02000659,Lewisham 007,E09000023,Lewisham,0.977,,,13.477,0.084,0.058,2.639,-0.624,0.4099999999999999,27.841000000000005,26.52,1828,95.61666666666667,56.68333333333334,96.21666666666665,449.0,245.62363238512037,5.507863419006047,10.33210332103321,64.63714637146371,14.637146371463713,14.637146371463713,35.362853628536286
E01003200,Lewisham 009B,E02000661,Lewisham 009,E09000023,Lewisham,0.962,,,11.58,0.043,0.028,1.215,-0.827,0.654,26.207,39.591,1662,107.75,51.083333333333336,98.46666666666665,334.0,200.9626955475331,5.308083004839322,7.436708860759493,64.87341772151899,11.550632911392405,11.550632911392405,35.12658227848101
E01003240,Lewisham 038B,E02006784,Lewisham 038,E09000023,Lewisham,0.939,,,32.442,0.205,0.132,21.849,0.149,0.807,37.803,32.538,1990,117.16666666666667,99.08333333333333,99.73333333333333,127.0,63.81909547738693,4.171600243240643,26.360103626943005,27.65544041450777,37.17616580310881,37.17616580310881,72.34455958549223
E01003346,Lewisham 026A,E02000678,Lewisham 026,E09000023,Lewisham,0.923,,,34.426,0.215,0.145,22.575,-0.135,1.007,37.919,36.502,1691,107.025,98.05,100.0,156.0,92.25310467179183,4.535317352037162,23.365172667156504,32.916972814107275,32.8434974283615,32.8434974283615,67.08302718589272
E01003192,Lewisham 034D,E02000686,Lewisham 034,E09000023,Lewisham,0.941,,,48.715999999999994,0.284,0.208,34.555,0.809,0.902,51.005,23.698,1695,48.65,11.800000000000002,99.81666666666666,257.0,151.62241887905606,5.027967020766531,21.408250355618776,32.64580369843528,36.273115220483646,36.273115220483646,67.35419630156471
E01003360,Merton 006B,E02000694,Merton 006,E09000024,Merton,0.98,,,7.498,0.038,0.033,2.037,-0.8199999999999998,0.11299999999999999,15.374,33.216,1828,183.03333333333333,98.28333333333335,100.0,113.0,61.81619256017506,4.1402128835531675,7.32375085557837,72.14236824093086,9.44558521560575,9.44558521560575,27.857631759069136
E01003369,Merton 005B,E02000693,Merton 005,E09000024,Merton,0.959,,,12.297,0.069,0.044,3.322,-0.21,-0.443,18.67,46.526,1687,161.75,100.0,100.0,47.0,27.860106698280973,3.362460250438023,9.084507042253522,60.0,14.71830985915493,14.71830985915493,40.0
E01003379,Merton 018C,E02000706,Merton 018,E09000024,Merton,0.942,,,31.137,0.221,0.113,22.899,0.473,0.505,31.881,34.391,1968,121.41666666666667,88.78333333333335,99.5,149.0,75.71138211382114,4.340050095196733,24.60732984293194,30.69371727748691,35.340314136125656,35.340314136125656,69.30628272251309
E01003390,Merton 018D,E02000706,Merton 018,E09000024,Merton,0.959,,,33.578,0.254,0.15,22.563999999999997,0.286,0.621,27.468,31.653,1704,98.03999999999999,70.97999999999999,80.0,199.0,116.78403755868545,4.768852757440709,21.358490566037737,33.509433962264154,31.018867924528305,31.018867924528305,66.49056603773585
E01003391,Merton 014B,E02000702,Merton 014,E09000024,Merton,0.938,,,38.478,0.276,0.173,24.578,0.187,0.15,49.079,19.166,1338,119.575,97.45,100.0,86.0,64.27503736920777,4.178609687073849,21.524201853759013,29.96910401647786,33.573635427394436,33.573635427394436,70.03089598352214
E01003393,Merton 008C,E02000696,Merton 008,E09000024,Merton,0.959,,,14.033,0.075,0.053,9.602,-0.078,-0.117,24.238000000000003,35.599,1609,111.34,93.52000000000001,99.47999999999999,83.0,51.58483530142946,3.962427775922387,15.256797583081571,50.98187311178247,22.280966767371602,22.280966767371602,49.01812688821753
E01003399,Merton 011D,E02000699,Merton 011,E09000024,Merton,0.955,,,9.054,0.047,0.042,0.683,-0.407,-1.038,32.731,22.204,1366,138.85999999999999,86.96000000000001,100.0,37.0,27.086383601756957,3.335284889565548,6.861924686192468,67.11297071129707,10.543933054393305,10.543933054393305,32.887029288702934
E01003472,Merton 001A,E02000689,Merton 001,E09000024,Merton,0.975,,,3.8059999999999996,0.018,0.022,0.233,-1.232,-0.735,7.05,30.433999999999997,1321,149.95,99.825,100.0,49.0,37.09311127933384,3.6400334594685257,5.322415557830093,76.97031729785057,7.574206755373593,7.574206755373593,23.02968270214943
E01003359,Merton 006A,E02000694,Merton 006,E09000024,Merton,0.962,,,16.015,0.128,0.06,5.783,-0.131,-0.016,18.386,38.68299999999999,1819,160.5,99.14999999999999,99.91666666666667,101.0,55.525013743815286,4.034683261309786,13.661202185792352,58.333333333333336,19.53551912568306,19.53551912568306,41.666666666666664
E01003371,Merton 005D,E02000693,Merton 005,E09000024,Merton,0.966,,,12.515,0.079,0.055,4.194,-0.33299999999999996,0.176,18.481,33.881,1588,185.44,99.0,100.0,37.0,23.299748110831235,3.1904659844833634,12.280701754385964,57.748538011695906,16.666666666666664,16.666666666666664,42.251461988304094
E01003372,Merton 008B,E02000696,Merton 008,E09000024,Merton,0.963,,,26.568,0.173,0.119,16.915,0.172,0.625,29.059,29.217,1580,133.95999999999998,92.86,100.0,118.0,74.68354430379746,4.326560756413883,17.72793053545586,44.42836468885673,27.06222865412446,27.06222865412446,55.57163531114327
E01003377,Merton 012C,E02000700,Merton 012,E09000024,Merton,0.952,,,31.291000000000004,0.242,0.149,28.74,0.253,-0.12199999999999998,33.833,16.209,1652,91.82000000000001,62.660000000000004,86.24,85.0,51.45278450363196,3.9599134221582584,22.80978689818469,30.939226519337016,34.49092344119968,34.49092344119968,69.06077348066299
E01003381,Merton 016B,E02000704,Merton 016,E09000024,Merton,0.958,,,7.910000000000001,0.038,0.025,2.262,-0.659,-0.904,19.573,41.671,1469,179.5666666666667,99.3,99.56666666666666,41.0,27.910142954390743,3.3641925008237337,7.5558982266769465,65.30454895913647,13.41557440246723,13.41557440246723,34.69545104086353
E01003397,Merton 007D,E02000695,Merton 007,E09000024,Merton,0.963,,,14.111,0.105,0.072,8.147,-0.765,-0.051,20.679,31.013,1562,195.94,97.5,100.0,66.0,42.25352112676056,3.7670786433995067,16.264591439688715,46.7704280155642,24.59143968871595,24.59143968871595,53.2295719844358
E01003408,Merton 012D,E02000700,Merton 012,E09000024,Merton,0.97,,,11.874,0.079,0.05,4.945,-0.372,0.076,22.918,28.335,1946,127.16666666666667,93.05,100.0,84.0,43.16546762589928,3.7879432082968045,12.962962962962962,50.80246913580246,19.62962962962963,19.62962962962963,49.19753086419754
E01003410,Merton 012E,E02000700,Merton 012,E09000024,Merton,0.962,,,21.572,0.175,0.106,18.279,-0.13,-0.479,26.578,23.366,1610,123.32000000000001,96.8,100.0,109.0,67.70186335403727,4.229776321917791,20.24446142093201,39.037433155080215,30.6340718105424,30.6340718105424,60.962566844919785
E01003415,Merton 017C,E02000705,Merton 017,E09000024,Merton,0.969,,,19.747,0.143,0.088,12.914,0.234,0.028,17.205,32.836,1975,134.473333334,96.0,99.82000000000001,108.0,54.68354430379747,4.019684668881698,18.394471026049974,40.45720361509835,26.900584795321635,26.900584795321635,59.54279638490165
E01003430,Merton 019B,E02000707,Merton 019,E09000024,Merton,0.951,,,30.873,0.22800000000000004,0.142,16.508,-0.189,0.35,44.004,19.321,1537,115.04,95.82000000000001,99.64,168.0,109.30383864671438,4.703238727527996,23.22681215900234,34.138737334372564,32.96960249415433,32.96960249415433,65.86126266562744
E01003457,Merton 006C,E02000694,Merton 006,E09000024,Merton,0.965,,,5.546,0.026,0.024,0.288,-0.8850000000000001,-0.448,11.753,35.129,1612,193.85,98.5,100.0,40.0,24.81389578163772,3.250912943124212,5.683690280065898,75.20593080724876,7.907742998352553,7.907742998352553,24.794069192751238
E01003355,Merton 009A,E02000697,Merton 009,E09000024,Merton,0.973,,,8.667,0.045,0.03,1.01,-0.6560000000000001,-0.317,17.347,42.46900000000001,1600,153.83333333333334,94.08333333333333,99.91666666666667,100.0,62.5,4.151039905898646,7.707509881422925,68.77470355731225,10.869565217391305,10.869565217391305,31.22529644268775
E01003358,Merton 009C,E02000697,Merton 009,E09000024,Merton,0.977,,,5.46,0.034,0.026,1.704,-0.991,-0.316,15.518,27.93,1916,152.48333333333332,89.45,99.93333333333334,92.0,48.01670146137787,3.8921610861863423,5.784574468085106,70.01329787234043,9.507978723404255,9.507978723404255,29.98670212765957
E01003368,Merton 008A,E02000696,Merton 008,E09000024,Merton,0.954,,,16.576,0.105,0.063,8.799,-0.404,0.222,29.12,33.272,1619,151.45999999999998,98.82000000000001,100.0,83.0,51.266213712168,3.9563501529893705,15.164520743919885,47.13876967095851,23.67668097281831,23.67668097281831,52.86123032904149
E01003373,Merton 018A,E02000706,Merton 018,E09000024,Merton,0.942,,,33.12,0.24499999999999997,0.161,31.998999999999995,0.495,-0.01,30.606000000000005,16.524,1505,104.0,76.2,99.05,124.0,82.3920265780731,4.423552700214833,24.020442930153322,33.8160136286201,34.923339011925044,34.923339011925044,66.1839863713799
E01003394,Merton 007A,E02000695,Merton 007,E09000024,Merton,0.962,,,16.083,0.114,0.061,11.728,-0.329,0.242,22.661,32.016,1947,125.13999999999999,95.26,99.86,117.0,60.092449922958394,4.112388289359899,22.007042253521128,39.96478873239437,30.633802816901408,30.633802816901408,60.03521126760563
E01003396,Merton 007C,E02000695,Merton 007,E09000024,Merton,0.956,,,12.299,0.08199999999999999,0.051,6.445,-1.014,0.168,19.758,36.944,1635,155.775,99.35,100.0,41.0,25.07645259938838,3.2610327078447963,13.511326860841425,52.66990291262136,20.87378640776699,20.87378640776699,47.33009708737864
E01003407,Merton 008E,E02000696,Merton 008,E09000024,Merton,0.974,,,11.858,0.096,0.04,8.557,-0.716,-0.30399999999999994,26.757000000000005,26.801,1882,78.75,48.68333333333334,97.35000000000001,85.0,45.164718384697125,3.832215835015302,14.131126670910248,47.86760025461489,21.769573520050923,21.769573520050923,52.13239974538511
E01003420,Merton 025D,E02000713,Merton 025,E09000024,Merton,0.962,,,9.184,0.060000000000000005,0.036,13.356,-0.721,-0.251,18.992,25.701999999999998,1326,176.925,98.2,99.65,40.0,30.165912518853695,3.4393249500777423,15.924657534246576,34.16095890410959,27.054794520547947,27.054794520547947,65.83904109589041
E01003423,Merton 011E,E02000699,Merton 011,E09000024,Merton,0.957,,,5.847,0.041,0.04,0.9419999999999998,-1.7900000000000003,-1.078,15.705,32.547,1630,178.14000000000001,96.53999999999999,99.86,95.0,58.282208588957054,4.082309237192546,7.852193995381063,62.586605080831404,12.16320246343341,12.16320246343341,37.413394919168596
E01003361,Merton 015A,E02000703,Merton 015,E09000024,Merton,0.95,,,9.475,0.08600000000000001,0.05099999999999999,3.425,-0.732,-0.722,18.275,27.156,1663,180.44,100.0,100.0,46.0,27.660853878532773,3.3555322153453524,12.622088655146507,47.708489857250186,19.759579263711498,19.759579263711498,52.291510142749814
E01003382,Merton 011B,E02000699,Merton 011,E09000024,Merton,0.952,,,7.547000000000001,0.051,0.022,1.049,-1.0,-0.58,20.761999999999997,36.199,1603,171.53333333333333,98.60000000000001,100.0,41.0,25.57704304429195,3.2800477997035697,8.698777857656362,63.69518332135154,14.378145219266713,14.378145219266713,36.30481667864846
E01003384,Merton 009E,E02000697,Merton 009,E09000024,Merton,0.978,,,8.033,0.046,0.03,0.529,-0.626,0.116,16.2,33.793,1500,171.2,96.44,100.0,44.0,29.333333333333332,3.41224721784874,4.75482912332838,73.84843982169392,8.023774145616642,8.023774145616642,26.151560178306084
E01003385,Merton 011C,E02000699,Merton 011,E09000024,Merton,0.971,,,3.811,0.024000000000000004,0.018,0.13,-1.619,-1.015,13.55,29.284999999999997,1645,207.64000000000001,100.0,100.0,46.0,27.96352583586626,3.366037308582816,5.751848808545604,73.70583401807724,8.216926869350862,8.216926869350862,26.29416598192276
E01003388,Merton 013B,E02000701,Merton 013,E09000024,Merton,0.93,,,25.835,0.18800000000000003,0.09,17.218,0.0030000000000000005,1.163,22.963000000000005,28.825,1551,99.14000000000001,73.3,99.82000000000001,59.0,38.039974210186976,3.6645861009449545,21.151079136690647,33.9568345323741,32.877697841726615,32.877697841726615,66.0431654676259
