lsoa_code,dpi_score,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse,pct_disabled,pct_limited_a_lot,pct_limited_a_little,pct_long_term_not_limited,pct_no_long_term_condition,risk_disability_limited,fuel_poverty_pct,risk_fuel_poverty,rDERI_score_0_10,rDERI_decile,broadband_score_z,deprivation_score_z,demography_score_z
E01003641,0.962,14.28,0.12,0.066,9.37,-0.937,0.107,23.899999999999995,23.107,1631,135.6625,87.725,100.0,102.0,62.53832004904966,4.151643189226024,15.735115431348722,40.94775212636695,25.69866342648845,25.69866342648845,59.05224787363305,10.958230958230958,4.373464373464373,6.5847665847665855,3.734643734643735,85.3071253071253,10.958230958230958,11.73,11.73,2.533353629602657,2.0,-0.4503027667217202,-0.2844567708933161,-0.3132602573774554
E01003663,0.945,15.078,0.133,0.065,12.126,-0.602,-0.034,24.362,20.655,1918,132.82,88.3,97.64,98.0,51.09489051094891,3.953066873142943,22.12793733681462,37.532637075718014,29.569190600522195,29.569190600522195,62.46736292428199,15.058703420112302,8.116385911179174,6.9423175089331295,4.134762633996937,80.80653394589076,15.058703420112302,9.3,9.3,3.035148805910341,7.0,-0.4177898051704605,-0.0579764767456617,0.7901163384355336
E01003739,0.975,19.82,0.173,0.083,9.8,-0.698,0.4509999999999999,29.315,21.124,2362,140.32999999999998,91.48,99.88,137.0,58.00169348010161,4.077566146546364,19.381557150745444,36.830480397570405,29.09994478188846,29.09994478188846,63.1695196024296,11.222361284939508,5.256570713391739,5.965790571547768,2.6700041718815184,86.10763454317897,11.222361284939508,11.38,11.38,2.7241619079545023,4.0,-0.4090696685095945,0.1066618954849043,-0.2275690870830508
E01003745,0.987,5.743,0.026,0.02,2.512,-1.708,0.032,24.125,19.31,1428,145.9,94.575,100.0,44.0,30.81232492997199,3.4598537911120077,10.499139414802066,50.8605851979346,16.351118760757316,16.351118760757316,49.1394148020654,7.572540693559802,2.9016277423920736,4.670912951167728,7.360226468506724,85.06723283793347,7.572540693559802,6.14,6.14,2.177914400990665,1.0,-0.5127029869643883,-0.8692722557079495,-0.6310591877113605
E01003656,0.923,27.960000000000004,0.161,0.121,25.992,-0.158,0.768,36.3,24.167,1578,134.5,98.44,99.74,113.0,71.60963244613434,4.28509759135117,21.28164556962025,30.300632911392405,32.199367088607595,32.199367088607595,69.6993670886076,17.930591259640103,8.740359897172237,9.190231362467866,4.434447300771208,77.6349614395887,17.930591259640103,9.77,9.77,2.933861878361185,6.0,-0.38677780853581,0.0578925645075794,0.3682421101774125
E01003666,0.975,20.279,0.161,0.104,11.323,-0.508,-0.313,30.152,26.641,2920,88.85000000000001,55.45,100.0,302.0,103.42465753424658,4.648465830839883,16.2109375,40.625,26.123046875,26.123046875,59.375,11.06133700895934,4.6519641626464505,6.409372846312887,3.204686423156444,85.73397656788421,11.06133700895934,7.12,7.12,2.8162669095227946,5.0,-0.0710840532381457,0.5840416883132002,-0.7928701597034964
E01003674,0.97,8.999,0.06,0.035,2.072,-0.723,0.008,24.537,25.95,2460,97.475,51.225,98.2375,387.0,157.3170731707317,5.064599814329161,10.357142857142858,56.58163265306122,16.1734693877551,16.1734693877551,43.41836734693878,10.767326732673268,4.909240924092409,5.858085808580858,4.331683168316832,84.9009900990099,10.767326732673268,5.98,5.98,2.6978945714182467,4.0,-0.2103390715111237,0.1716414060040615,-0.5625948011791048
E01003777,0.969,7.823,0.042,0.031,1.415,-1.415,0.464,15.876,31.65,1836,131.73333333333332,86.63333333333333,99.9,89.0,48.47494553376906,3.901466390604124,9.312780989081569,60.308285163776496,15.157353885677583,15.157353885677583,39.691714836223504,12.45200219418541,4.991771804717499,7.4602303894679105,6.966538672517827,80.58145913329676,12.45200219418541,6.71,6.71,2.57654127178702,3.0,-0.404621816583504,-0.156675207158938,-0.3694686714741262
E01003655,0.949,10.104,0.063,0.049,5.622,-0.997,0.57,18.601,21.062,1569,143.2,99.12,100.0,84.0,53.53728489483748,3.998884594272112,12.116564417177914,53.37423312883436,18.098159509202453,18.098159509202453,46.62576687116564,12.79439847231063,3.946530872056015,8.847867600254615,5.537873965626989,81.66772756206238,12.79439847231063,8.96,8.96,2.3949909778995133,2.0,-0.5027721075055306,-0.2429655055986948,-0.6779356639377309
E01003711,0.96,16.89,0.114,0.071,9.294,-0.292,0.527,26.802,22.074,1860,186.5,96.52,98.2,165.0,88.70967741935485,4.496578649748819,19.09744931327665,38.97972531066056,28.44996729888816,28.44996729888816,61.02027468933944,14.173640167364017,6.485355648535565,7.688284518828452,3.713389121338912,82.11297071129707,14.173640167364017,11.53,11.53,2.822065782569738,5.0,-0.612825686040256,-0.0843054472594748,0.4329625021659056
E01003720,0.921,30.716,0.212,0.147,30.665,0.404,0.075,28.386,25.121,1860,111.88333333333333,84.06666666666666,97.66666666666669,149.0,80.10752688172043,4.395775766700375,27.196921103271325,29.31366260423348,37.13919178960872,37.13919178960872,70.68633739576651,19.45889698231009,10.197710718002082,9.261186264308012,4.0582726326742975,76.4828303850156,19.45889698231009,9.95,9.95,3.473525710340556,9.0,-0.1848204721247218,0.5570030028254277,1.132357281306983
E01003747,0.963,5.927,0.042,0.031,2.701,-1.609,-0.085,19.883,21.05,1309,148.9,98.675,100.0,31.0,23.682200152788383,3.206082342259452,10.531135531135533,51.19047619047619,17.857142857142858,17.857142857142858,48.80952380952381,11.315209404849377,4.628949301983836,6.686260102865541,6.53930933137399,82.14548126377663,11.315209404849377,6.83,6.83,2.4273179335096886,2.0,-0.5195264536117191,-0.7482841014500552,-0.0680952985495083
E01003750,0.945,12.172,0.083,0.058,3.66,-0.9270000000000002,0.382,23.56,25.074,1726,127.6,84.03333333333335,94.0,104.0,60.25492468134415,4.115044249153413,15.776241357636705,45.50597108736644,22.941546197360157,22.941546197360157,54.49402891263356,14.994775339602926,6.112852664576803,8.881922675026123,5.4858934169279,79.51933124346917,14.994775339602926,6.79,6.79,2.870444813651898,5.0,-0.2798845713832186,-0.2074348020628617,0.354499421023503
E01003657,0.953,12.312,0.072,0.067,13.897,-1.341,0.297,23.42,17.612,2328,131.18571428571428,88.24285714285715,100.0,98.0,42.09621993127148,3.763435288652557,16.760089686098656,37.78026905829597,27.466367713004487,27.466367713004487,62.21973094170404,12.038745387453874,4.889298892988929,7.149446494464945,5.996309963099631,81.9649446494465,12.038745387453874,6.96,6.96,2.647515076442608,3.0,-0.374951604754775,0.0757499535615668,-0.4388707375205903
E01003658,0.956,22.802,0.162,0.116,20.488,-0.15,0.323,26.709,17.571,1787,130.16000000000005,95.28,100.0,92.0,51.4829322887521,3.960488017479492,20.114531138153183,36.36363636363637,30.63707945597709,30.63707945597709,63.63636363636363,16.453488372093023,7.906976744186046,8.546511627906977,5.523255813953488,78.02325581395348,16.453488372093023,9.84,9.84,3.068859451505129,7.0,-0.3752732067769853,0.3863294377423281,0.3948179561192075
E01003678,0.981,9.727,0.073,0.045,3.453,-1.165,0.157,26.479,18.305,1627,221.125,99.6,100.0,57.0,35.03380454824831,3.5844575130862277,12.891207153502236,45.90163934426229,20.864381520119224,20.864381520119224,54.09836065573771,11.592434411226357,4.636973764490543,6.955460646735815,3.8438071995118976,84.56375838926175,11.592434411226357,9.06,9.06,2.2314607809819744,1.0,-0.9325229489117964,-0.6267899106819721,-0.3083435815184096
E01003699,0.956,13.898,0.085,0.0509999999999999,20.895000000000003,-0.583,0.199,28.291,14.579,1590,117.02,84.4,94.16,88.0,55.34591194968554,4.031509690377347,18.055555555555557,41.09477124183007,26.552287581699343,26.552287581699343,58.90522875816993,11.526078557630392,4.12105602060528,7.405022537025113,4.249839021249195,84.22408242112041,11.526078557630392,7.56,7.56,2.505642555810807,2.0,-0.2401605690988988,-0.3003002540462552,-0.5827943134160468
E01003775,0.962,7.581,0.042,0.036,1.154,-1.169,0.338,22.474,21.637,1893,130.68333333333334,73.48333333333333,99.85,43.0,22.715266772319072,3.166119008362588,10.183150183150182,55.311355311355314,16.336996336996336,16.336996336996336,44.688644688644686,12.89933694996986,5.003013863773358,7.896323086196504,6.027727546714889,81.07293550331525,12.89933694996986,8.15,8.15,2.555171646113399,3.0,-0.4085592568836676,-0.4181943457499602,-0.1620304537199646
E01003793,0.939,24.975,0.161,0.1,16.164,0.096,0.433,32.278,32.594,1650,116.9,79.08333333333333,100.0,90.0,54.54545454545454,4.017201686373225,15.33596837944664,48.22134387351779,22.845849802371543,22.845849802371543,51.77865612648221,16.139240506329113,6.89873417721519,9.240506329113924,6.70886075949367,77.15189873417721,16.139240506329113,8.5,8.5,3.084016751226841,7.0,-0.322486770519317,0.5341736615051804,0.235339242442882
E01003796,0.969,9.481,0.055,0.038,2.684,-1.409,0.372,27.812,22.532,1608,137.4,92.36,100.0,63.0,39.17910447761194,3.693347071373653,10.08668242710796,55.319148936170215,16.548463356973993,16.548463356973993,44.680851063829785,12.08860759493671,3.607594936708861,8.481012658227847,6.518987341772152,81.39240506329114,12.08860759493671,7.15,7.15,2.445717543680985,2.0,-0.4540465863186123,-0.4419272602938356,-0.389977213966755
E01003702,0.976,16.747,0.113,0.066,14.634,-0.516,0.391,27.29,24.748,1798,143.46666666666667,91.01666666666668,100.0,99.0,55.061179087875416,4.026443578121158,14.779698828778583,44.33909648633575,23.31288343558282,23.31288343558282,55.66090351366425,9.40550133096717,4.303460514640639,5.1020408163265305,4.968944099378882,85.62555456965396,9.40550133096717,7.38,7.38,2.526903140708416,2.0,-0.5570500101776633,-0.0253487646020212,-0.483134045470824
E01003660,0.964,6.729,0.035,0.027,10.312,-1.4,-0.501,25.664,18.69,1798,141.26,91.72,99.84,56.0,31.14571746384872,3.470279236954113,12.63307310149042,42.086586231369765,21.291696238467,21.291696238467,57.91341376863024,9.014084507042254,3.1549295774647885,5.859154929577465,6.591549295774649,84.3943661971831,9.014084507042254,7.73,7.73,2.368871426706481,1.0,-0.4284427957654233,-0.1868113925209939,-0.8793334593205303
E01003690,0.968,18.556000000000004,0.11,0.047,7.594,-0.659,1.337,28.965,29.012,1908,149.25,83.66,99.58,335.0,175.57651991614256,5.173754323023153,17.391304347826086,49.333333333333336,25.10144927536232,25.10144927536232,50.66666666666666,14.259173246632606,7.0599163957268924,7.199256850905712,2.136553646075244,83.60427310729214,14.259173246632606,9.8,9.8,2.8664227359873253,5.0,-0.348617940808728,-0.1149128410384208,0.3197909210448752
E01003748,0.967,4.929,0.031,0.037,2.649,-1.496,-0.148,15.675,19.096,1542,118.1,80.925,96.125,126.0,81.71206225680935,4.415365446977906,12.166172106824924,54.376854599406535,18.991097922848667,18.991097922848667,45.623145400593465,14.180929095354522,7.029339853300734,7.151589242053789,6.051344743276284,79.7677261613692,14.180929095354522,6.42,6.42,2.6206407921758395,3.0,-0.2782598283589788,-0.659600388624588,0.1268243635043046
E01003778,0.959,9.642,0.06,0.032,2.807,-0.924,0.173,20.012,36.227,2038,104.65,69.91666666666667,86.14999999999999,393.0,192.8361138370952,5.267013028005068,8.511941212492346,61.72688303735456,14.513165952235148,14.513165952235148,38.27311696264544,10.6426735218509,3.444730077120823,7.197943444730077,6.066838046272494,83.29048843187661,10.6426735218509,5.7,5.7,3.014136543716198,7.0,0.926445266907908,-0.1821922847775395,-0.4869510477870298
E01003708,0.957,28.998999999999995,0.221,0.159,19.777,0.01,0.06,30.601,20.283,1562,161.7,99.54,99.76,130.0,83.22663252240717,4.433511171976925,20.050922978994272,38.44684914067473,29.21705919796308,29.21705919796308,61.55315085932527,14.015518913676042,6.35305528612997,7.662463627546072,4.558680892337536,81.42580019398642,14.015518913676042,8.17,8.17,2.8069542566581824,5.0,-0.4952387077229863,0.2284677767344349,-0.0384253709645344
E01003740,0.969,18.38,0.112,0.077,12.782,-0.881,0.891,28.112,22.239,2257,157.48,99.56,99.84,142.0,62.91537439078422,4.157559933238505,18.192154633314384,36.782262649232514,29.50540079590677,29.50540079590677,63.217737350767486,13.057181449797389,6.033318325078793,7.023863124718595,3.241782980639352,83.70103556956326,13.057181449797389,13.75,13.75,2.6567156751104863,3.0,-0.516551630801757,0.0207800524227351,-0.2173212592493877
E01003751,0.974,16.317,0.112,0.084,10.076,-0.8,0.212,29.436,19.555,2012,111.4,73.78,90.4,139.0,69.08548707753478,4.249715740902311,19.686800894854585,40.604026845637584,29.250559284116328,29.250559284116328,59.395973154362416,12.796833773087071,6.508355321020229,6.288478452066842,3.8698328935795954,83.33333333333334,12.796833773087071,11.89,11.89,3.33661365759344,9.0,1.1179909718108194,-0.0803430547058516,0.0951767773048044
E01003774,0.959,8.887,0.058,0.0509999999999999,1.515,-0.964,0.037,20.728,25.714,1817,117.75,65.86666666666666,99.88333333333333,72.0,39.62575674188222,3.704402267968897,8.690012970168612,57.58754863813229,15.49935149156939,15.49935149156939,42.41245136186771,11.789038262668043,4.084798345398139,7.704239917269907,7.96277145811789,80.24819027921406,11.789038262668043,5.99,5.99,2.573221136420467,3.0,-0.313302060729731,-0.1104265239187243,-0.5160512512771028
E01003785,0.97,25.704,0.173,0.096,12.189,-0.638,1.005,39.666,23.99,2094,141.51999999999998,99.0,99.32,151.0,72.11079274116523,4.291975999375493,21.346153846153847,39.93589743589744,32.11538461538462,32.11538461538462,60.06410256410256,11.209006363191383,5.97161037689672,5.237395986294665,3.2305433186490458,85.56045031815957,11.209006363191383,18.43,18.43,2.8427160493980264,5.0,-0.2790184642044074,0.3232074084887141,-0.2522922677371232
E01003794,0.96,7.939,0.06,0.046,3.885,-1.3429999999999995,-0.311,22.774,20.693,1564,139.02,78.08,100.0,74.0,47.314578005115095,3.877733337171487,10.35923141186299,54.051796157059314,16.541353383458645,16.541353383458645,45.948203842940686,10.65203357004519,3.873466752743705,6.778566817301485,5.810200129115558,83.53776630083925,10.65203357004519,8.31,8.31,2.374886988489966,2.0,-0.4417095955345874,-0.3628965728988142,-0.6736492775090538
E01003719,0.96,23.275,0.164,0.084,12.205,-0.584,1.156,27.939,28.903,2204,129.13,90.74,99.76,228.0,103.44827586206895,4.648691981040764,22.41662110442865,39.09240021869874,31.87534171678513,31.87534171678513,60.90759978130126,12.104825291181363,5.740432612312811,6.364392678868552,2.995008319467554,84.90016638935109,12.104825291181363,14.12,14.12,2.854162303558794,5.0,-0.3396579005104487,0.2431029751129056,-0.0804719104411075
E01003790,0.948,16.218,0.108,0.087,2.937,-0.409,0.14,29.016,23.821,1464,133.25,86.5,99.825,62.0,42.349726775956285,3.769300400460582,12.7838519764508,46.34146341463415,19.428090832632464,19.428090832632464,53.65853658536585,14.762859051436203,6.546426185704743,8.216432865731463,6.145624582498329,79.09151636606546,14.762859051436203,9.93,9.93,2.622089636573724,3.0,-0.3863616657012232,-0.2801295508257427,-0.1406110361119429
E01003792,0.968,11.304,0.055,0.049,1.625,-1.061,0.881,18.074,30.536,1433,158.175,95.225,100.0,62.0,43.26587578506629,3.7902140819134074,8.318739054290718,58.58143607705779,14.36077057793345,14.36077057793345,41.41856392294221,10.371408549404345,3.714085494043448,6.657323055360898,6.937631394533987,82.69096005606167,10.371408549404345,7.27,7.27,2.3613437340541568,1.0,-0.534180150213038,-0.4035038817945847,-0.5773412403617563
E01003677,0.954,9.431,0.064,0.043,5.969,-0.952,-0.179,26.858,21.094,1664,188.575,89.525,90.05,189.0,113.58173076923076,4.74128837420088,15.11318242343542,45.339547270306255,23.435419440745672,23.435419440745672,54.66045272969375,11.885019347705915,5.085682697622996,6.799336650082918,4.643449419568822,83.47153123272525,11.885019347705915,10.35,10.35,2.791630744553279,5.0,0.4461077415970768,-0.6819254857069277,-0.1109817694655738
E01003776,0.912,23.873,0.189,0.098,12.307,0.502,-0.209,33.003,16.255,1781,100.5,77.81428571428572,99.82857142857142,93.0,52.21785513756317,3.974393962925362,16.76727028839705,47.28370221327968,24.681421864520456,24.681421864520456,52.716297786720325,17.29106628242075,7.550432276657061,9.740634005763688,7.031700288184438,75.6772334293948,17.29106628242075,6.45,6.45,3.634381894328682,10.0,-0.1490655914587868,0.4686344614189267,1.6216941826079612
E01003642,0.98,16.546,0.127,0.083,10.483,-0.752,0.1,27.856,20.657,1802,141.02499999999998,95.675,99.8,120.0,66.59267480577137,4.213499616316086,17.512161223071576,39.819318971508,28.07505211952745,28.07505211952745,60.180681028492,13.073005093378608,5.263157894736842,7.809847198641766,3.5653650254668934,83.3616298811545,13.073005093378608,13.02,13.02,2.657088702957176,3.0,-0.3753679758261286,-0.2475294410857219,-0.089182653125122
E01003693,0.97,14.247,0.111,0.058,9.894,-0.8959999999999999,0.53,22.627,22.131,1621,205.625,99.325,99.775,72.0,44.417026526835286,3.815887068370501,17.49813849590469,46.53760238272524,24.94415487714073,24.94415487714073,53.46239761727476,10.105757931844888,5.229142185663925,4.876615746180963,2.82021151586369,87.07403055229143,10.105757931844888,11.89,11.89,2.389134728879524,2.0,-0.73162298321215,-0.4745782978145405,-0.2333716648133719
E01003700,0.961,18.062,0.115,0.086,18.471,-0.4660000000000001,0.259,22.102,28.602000000000004,2298,128.04285714285714,89.52857142857144,99.65714285714286,126.0,54.83028720626632,4.022316503608989,19.192422731804587,36.09172482552343,29.710867397806577,29.710867397806577,63.90827517447657,13.861386138613865,6.257425742574258,7.603960396039604,3.8415841584158414,82.29702970297029,13.861386138613865,10.39,10.39,3.036944963252277,7.0,-0.2813284265751092,0.1984137203645157,0.4021413154087914
E01003744,0.961,8.383,0.051,0.039,6.697,-1.101,-0.139,29.036,14.12,1364,128.7,82.74,97.6,40.0,29.32551319648094,3.4119893779014583,15.983263598326362,42.67782426778243,22.92887029288703,22.92887029288703,57.32217573221757,11.898211829436038,4.814305364511692,7.083906464924347,5.364511691884457,82.7372764786795,11.898211829436038,6.41,6.41,2.615546826783961,3.0,-0.3423219828925506,-0.4366577222855465,-0.0458862232046449
E01003764,0.966,14.111,0.076,0.054,6.394,-0.79,0.491,22.04,40.17,2157,126.71666666666664,87.45,99.7,115.0,53.31478905887807,3.994796548215797,13.345302214242968,51.4063435068821,20.227408737283064,20.227408737283064,48.5936564931179,11.295681063122924,4.746084480303749,6.549596582819175,5.552918841955387,83.15140009492168,11.295681063122924,7.75,7.75,2.5627787907938555,3.0,-0.3460586116409603,0.1626455770515081,-0.7847176853869318
E01003770,0.982,16.679,0.108,0.07,6.962999999999999,-0.8479999999999999,0.7459999999999999,33.853,14.0,3089,131.92857142857142,86.44285714285715,100.0,979.0,316.9310456458401,5.76183452167581,17.006802721088434,42.53968253968254,25.850340136054424,25.850340136054424,57.46031746031746,10.94941094941095,5.44005544005544,5.50935550935551,2.668052668052668,86.38253638253637,10.94941094941095,9.19,9.19,2.609941781837116,3.0,-0.3408093954521596,0.0209253985078695,-0.5201995832065284
E01003681,0.956,15.839999999999998,0.13,0.056,8.087,-0.876,0.238,32.095,23.095,1861,153.06,91.16,93.02,118.0,63.40677055346588,4.165218760402034,18.525179856115106,39.988009592326144,26.139088729016784,26.139088729016784,60.011990407673856,14.871541501976283,6.620553359683795,8.25098814229249,4.545454545454546,80.58300395256917,14.871541501976283,10.63,10.63,3.3879933269843656,9.0,0.4969032988132277,-0.3047038640078002,1.0801206470927351
E01003703,0.969,14.522000000000002,0.093,0.064,14.211,-1.363,-0.106,36.393,13.915,2699,98.875,52.8625,98.95,121.0,44.8314190440904,3.824969861255525,16.80830972615675,37.91312559017941,24.83474976392824,24.83474976392824,62.08687440982059,13.466616371180686,5.469634100339495,7.996982270841192,3.998491135420596,82.53489249339871,13.466616371180686,7.19,7.19,2.9440904498776184,6.0,-0.0844065617964987,0.348354632905182,-0.1968207158915112
E01003746,0.968,4.117,0.035,0.032,2.165,-1.633,-0.503,14.189,19.23,1555,108.78,76.74,92.6,80.0,51.446945337620576,3.959802093634796,14.199849737039818,44.85349361382419,21.93839218632607,21.93839218632607,55.14650638617581,12.65432098765432,5.679012345679013,6.9753086419753085,7.4074074074074066,79.93827160493827,12.65432098765432,5.46,5.46,2.501677309907393,2.0,-0.2086207868499109,-0.8598876654517464,-0.0655122948666288
E01003795,0.964,8.353,0.032,0.04,2.388,-1.281,0.465,23.432,24.699,1223,144.625,94.0,100.0,88.0,71.95421095666394,4.289831997177599,10.444674250258531,57.290589451913135,15.718717683557394,15.718717683557394,42.70941054808687,10.581583198707593,3.7964458804523424,6.78513731825525,6.78513731825525,82.63327948303716,10.581583198707593,7.37,7.37,2.246004444357094,1.0,-0.5137542958430207,-0.8824692728290374,-0.4319469438216032
E01003791,0.97,15.669,0.042,0.036,3.812,-1.096,1.652,29.325,32.98,1529,155.875,96.25,99.775,79.0,51.667756703727925,3.9640034410509055,10.732538330494036,55.5366269165247,16.86541737649063,16.86541737649063,44.4633730834753,13.107119095143046,4.990019960079841,8.117099135063206,6.254158349966733,80.63872255489022,13.107119095143046,7.57,7.57,2.4238724890954897,2.0,-0.5185777250155242,-0.4810282897511919,-0.3456541926060022
E01003639,0.954,20.275,0.126,0.092,12.831,-0.285,0.383,34.124,20.874,2012,142.38,93.34,100.0,182.0,90.4572564612326,4.515871720636236,20.20665901262916,41.733639494833525,29.1044776119403,29.1044776119403,58.26636050516648,12.27836879432624,5.097517730496453,7.180851063829788,3.812056737588653,83.9095744680851,12.27836879432624,10.93,10.93,2.9689317341575627,6.0,-0.2334935055814273,0.0942044160941826,0.2738603309228085
E01003726,0.963,31.711,0.202,0.15,26.502,-0.093,0.352,42.77,20.215,1607,172.27,89.84,95.46,192.0,119.477286869944,4.791461244458245,14.659685863874344,41.518324607329845,24.083769633507853,24.083769633507853,58.48167539267016,10.842896715472891,4.4717055797388205,6.3711911357340725,3.521962801741195,85.63514048278591,10.842896715472891,7.22,7.22,2.725544606410177,4.0,-0.456695637746946,0.2723694390783747,-0.3418966462977623
E01003640,0.957,17.809000000000005,0.091,0.063,11.459,-0.753,0.829,32.46,29.361,1847,125.48,78.0,88.92,116.0,62.80454791553872,4.155824471752778,14.614878209348255,44.10796576695194,23.568136932192232,23.568136932192232,55.89203423304806,11.803781297904957,4.5477772100153295,7.256004087889627,3.730199284619315,84.46601941747572,11.803781297904957,9.38,9.38,2.668724270213479,3.0,-0.2912276957439662,-0.1137286851333096,-0.2755332180199217
E01003808,0.966,5.994,0.053,0.035,1.596,-1.65,-0.501,8.981000000000002,31.898,1900,150.4,96.73333333333332,100.0,99.0,52.10526315789474,3.9722760411871687,5.594405594405594,68.6013986013986,10.13986013986014,10.13986013986014,31.3986013986014,8.306878306878307,2.592592592592593,5.714285714285714,6.825396825396825,84.86772486772487,8.306878306878307,8.74,8.74,2.300982698997582,1.0,-0.5079519355983585,-0.3968049727241141,-0.7741480867900119
E01003865,0.967,11.466,0.083,0.064,3.042,-1.053,-0.032,23.812,25.23,1353,139.175,94.9,100.0,121.0,89.4308943089431,4.504585960219612,10.512367491166078,57.68551236749117,16.519434628975265,16.519434628975265,42.31448763250884,14.53287197231834,5.1211072664359865,9.411764705882351,6.851211072664359,78.61591695501731,14.53287197231834,7.12,7.12,2.364517650730024,1.0,-0.4112361658291875,-0.6254451666414519,-0.4697267817541968
E01003868,0.978,5.583,0.032,0.0259999999999999,0.065,-1.63,0.0429999999999999,8.838,33.263,1507,193.74,98.88,99.5,61.0,40.4777704047777,3.7251576308264656,4.785077047850771,71.53284671532847,7.542579075425791,7.542579075425791,28.467153284671525,7.015306122448979,1.7857142857142856,5.229591836734694,8.035714285714286,84.94897959183673,7.015306122448979,7.62,7.62,2.0500488300081394,1.0,-0.5644725828747462,-0.6490227614467056,-1.1466930787226612
E01003871,0.975,4.824,0.041,0.03,0.47,-1.808,-0.415,10.063,28.646,1859,206.4125,92.1,98.8,66.0,35.50295857988166,3.597393314286565,5.678466076696165,65.33923303834808,9.587020648967552,9.587020648967552,34.66076696165192,9.903244166192374,3.4718269778030733,6.4314171883893,7.455890722822994,82.64086511098463,9.903244166192374,6.25,6.25,1.9753561030364204,1.0,-0.8316750901524088,-0.6500290512342893,-1.0812744322169427
E01003854,0.953,7.824,0.052,0.041,3.008,-1.623,0.404,14.14,25.547,1489,139.12,94.68,99.72,129.0,86.63532572196105,4.473184178320435,6.25,67.51760563380282,10.915492957746478,10.915492957746478,32.482394366197184,10.176678445229683,2.968197879858657,7.208480565371024,5.58303886925795,84.24028268551237,10.176678445229683,8.84,8.84,2.309518858210842,1.0,-0.4831711324432273,-0.50645633938232,-0.6661019199552695
E01003856,0.969,6.295,0.063,0.038,1.272,-1.553,-0.41,14.292999999999996,24.67,1623,169.63333333333333,91.51666666666668,97.38333333333333,65.0,40.04929143561306,3.714773574741256,6.821705426356589,66.04651162790698,10.775193798449614,10.775193798449614,33.95348837209302,9.822485207100591,3.2544378698224854,6.568047337278106,6.627218934911243,83.55029585798816,9.822485207100591,7.06,7.06,2.257097556730932,1.0,-0.4926774806797522,-0.3771293309972192,-0.9282459903023034
E01003863,0.933,18.695,0.136,0.1049999999999999,0.97,-0.668,0.441,16.791,39.18,1463,153.38,91.86,99.54,72.0,49.21394395078606,3.916292756071256,13.321647677475898,58.019281332164766,19.193689745836984,19.193689745836984,41.980718667835234,16.264645072363887,6.064782908339077,10.199862164024813,5.582356995175741,78.15299793246038,16.264645072363887,10.32,10.32,2.896338171102195,6.0,-0.4643132795145789,-0.2839122621262241,0.6857058455982835
E01003866,0.979,3.804,0.01,0.013,0.104,-2.334,-0.677,6.91,32.946,1669,209.42,95.84,99.72,45.0,26.96225284601558,3.3308554880115384,4.552469135802469,72.76234567901234,6.712962962962964,6.712962962962964,27.23765432098766,8.028335301062574,2.361275088547816,5.667060212514758,7.260920897284534,84.71074380165288,8.028335301062574,7.27,7.27,1.834673741924861,1.0,-0.8139291506271804,-0.7564512984246141,-1.3745495989127283
E01003902,0.937,5.894,0.038,0.043,1.805,-1.55,-0.529,10.566,31.982,1316,143.7,99.6,100.0,29.0,22.03647416413374,3.137078793046657,9.770114942528735,53.44827586206896,15.229885057471265,15.229885057471265,46.55172413793104,9.672727272727274,3.0545454545454547,6.618181818181817,7.563636363636364,82.76363636363637,9.672727272727274,8.27,8.27,2.1506253445732204,1.0,-0.5048689202723328,-0.6269486183206165,-0.9553064595958776
E01003807,0.955,7.831,0.067,0.048,0.962,-1.237,-0.517,14.917,30.421,1951,126.25,86.11666666666667,99.56666666666666,249.0,127.62685802152744,4.8569156393095705,7.603833865814696,65.23961661341853,12.20447284345048,12.20447284345048,34.760383386581466,10.879511947127606,3.7620742247076766,7.11743772241993,5.693950177935943,83.42653787493644,10.879511947127606,6.28,6.28,2.4589968621954053,2.0,-0.2582542872774657,-0.4189701255502159,-0.5726734052197976
E01003811,0.968,5.515,0.044,0.032,1.012,-1.543,-0.493,11.362,31.509,1771,137.78,92.4,100.0,45.0,25.40937323546019,3.2737189939358053,5.625462620281273,66.46928201332346,9.40044411547002,9.40044411547002,33.530717986676535,8.799565453557848,2.444323737099402,6.355241716458447,7.224334600760455,83.9760999456817,8.799565453557848,7.25,7.25,2.018088111461537,1.0,-0.4232365718860174,-0.7469429455701091,-1.276781998348547
E01003844,0.937,9.207,0.051,0.064,3.2,-1.052,0.294,13.058,25.627,1448,142.575,96.65,99.85,85.0,58.70165745856354,4.089359783138185,10.97872340425532,49.61702127659574,18.808510638297875,18.808510638297875,50.38297872340426,11.559507523939809,4.719562243502052,6.839945280437757,7.729138166894665,80.71135430916553,11.559507523939809,8.26,8.26,2.3863270346279526,2.0,-0.5760114041866257,-0.6960001174267972,-0.1751842914465877
